idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
1,refs/heads/master,a1ac84782de82f287da5ab5c9204c126a23e6916,0712644684e4890000518673b9edaa8cab279586,09286f1e3c1bae35bcf36c00d52a4df72c712a5e,,True,True,a1ef2f62c732af532a0391193a8bda0c07536307f87210c02230bd48b7ebb8f5,Tests_passed,e60de0a60bf7eb8973e7e7ed74a81dea1ba78c2d36ba5b51689583419855dc25,Tests_passed,True,True,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568,Tests_passed,4562183588dca81b0c07237a6d1214d1ca3c278d30eaafb8350d959588680568
16,refs/heads/master,203d5889acd05f645601b820888e87edd29af99c,c8bd4dbe7fc23062c623e803b14860a9f00342ee,d43445c7001a22bd06988fa86429cd19aebb5790,,True,True,a5d2f8b5a1646ad766c695ebd47f518e9e191e34ff26e479aad8de053503a5be,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,True,True,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7
17,refs/heads/master,d43445c7001a22bd06988fa86429cd19aebb5790,ae32c71d9f9593b395ef037737e20ff59182dc2a,c750f78f20562fd806e35b5ca257c71cedfbb75e,,True,True,a5d2f8b5a1646ad766c695ebd47f518e9e191e34ff26e479aad8de053503a5be,Tests_passed,0c65e87ec4813e3c9b9ec88e87cc89ebac71d15f722e37bd28c2d7beb1e5a89c,Tests_passed,True,True,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7,Tests_passed,4aa35beb042d946c86cf39d95592206b692070cf27facde48e573ab6cfdba3e7
19,refs/heads/master,398aa88c2a0f2a0ecc8ab31461ecf78de9411f92,fd18875c1c0324d51ff4c03b76152d0e74a84ee1,b239a532187805793c12c9e4c4d77cd51e6dc586,,True,True,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,4d706b22f82904057c1d4601656cb8a711de15531036534716a575cdbea1cb2b,Tests_passed,True,True,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180,Tests_passed,4b08440d3361c5cfb54bcc96de5541de28fd07a564ef1d827cf3a378aa83e180
20,refs/heads/master,fd18875c1c0324d51ff4c03b76152d0e74a84ee1,460de88f1d985f403a21d7a409e3d76a9bda5e84,892bf3de392f52e20a54d8c77d119b449a4f3bda,,True,True,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,f57ab7e8649679f58bebbe6f48f72eecb3418dbf39a8a09a29235074cf0678ad,Tests_passed,True,True,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df,Tests_passed,3834f0bba7e23ea0d759b21537daf3ba593798283c66ea8a173a642a2042b1df
21,refs/heads/master,460de88f1d985f403a21d7a409e3d76a9bda5e84,182456991fa2f4ceab8948e9f0c68aee8e70e83d,124d67763b94832d1414e887957511841c2844a9,,True,True,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,9dc4c646bf88b89e4456e01f4cc92627b8ace1e7e1542427594e88abf36a3deb,Tests_passed,True,True,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a,Tests_passed,3824fa9909042e9140d7823b38d8ef89bd13e013a1cf9205b91e53ad85fe3a3a
22,refs/heads/master,182456991fa2f4ceab8948e9f0c68aee8e70e83d,8b1743bcb2a4babf38f8a9eff04ff2f968ec2cb6,e8fad8feeb3e72a6cdd4ebab20cc482800415fa7,,True,True,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,a96f4519aa293799a33f0586c05a0c0bef6a9d78aa869e621a9ed836d68b97ce,Tests_passed,True,True,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506,Tests_passed,7744d0e59a8c8afac19eeed3956c7504db2eeb659bd2cb28564a8c2410b6a506
23,refs/heads/master,8b1743bcb2a4babf38f8a9eff04ff2f968ec2cb6,2322fbae0ce5887c18a5ac39dbd9fa34b93658b0,651cd4da85573033df17893a47ded2419dbbe91d,,True,True,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,70931ec3c4a9afe1c019247a4bba8bc7a827f5eed7fd8e592236434bf4f8c1aa,Tests_passed,True,True,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d,Tests_passed,2d172630fce399d33ecc3dfae7c319404b83d94bc2b9cd2eb42244fd3813628d
24,refs/heads/master,2322fbae0ce5887c18a5ac39dbd9fa34b93658b0,09996db0def37bf6e459929bb9cf2b54ee6c4c15,bd825ad0c5b6b89daccbde1930ee0b37abb7179f,,True,True,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,d49f23e4ee9d477480ad633574bbfcc55b94f67a97e18cc2b7f746ae1aecd38c,Tests_passed,True,True,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4,Tests_passed,48c53673d8cd8d7b543ca83f73085cfd95755ca9ba6cb7ada5e68f436bd8bbb4
25,refs/heads/master,09996db0def37bf6e459929bb9cf2b54ee6c4c15,3f7b692bcf9b70fb75117e52c09529f77ae19265,5ed12874877d950f4194bde862afc11606165146,,True,True,cb659729576402692e034ecdf8dfb2b69b6300c858b6cba9f71c2596cd1f2b2f,Tests_passed,03287bfea8510d2cea20ccb54cf5495d7832af92cba2fb1f1ccb3887f3476acd,Tests_passed,True,True,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb,Tests_passed,296e95254b0a885a3c0a3f384baa2e7511c2213596505f3a08b3895ce26ff4fb
