idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
22,refs/remotes/origin/pull/26,a91eb29579731fb54427677b0e163998cb79682a,dbe198d3afc7c022ebaf69ba6358c7f419efc90d,68f8d79721a90c6737ec0c7994005938938ada73,,True,,Tests_failed,e8984fc442a8f8ae195daa5009d7c44d33102f6c20e6b2f53bb37a75e4d2fbe8,,,Error,,Error while retrieving base sha,False,Tests_failed,178d4c95d7d466792d407aa482e1b496b00d79d10f0e3740537f97b24d6e3ae9,False,Error while retrieving base sha,False
23,refs/remotes/origin/pull/26,1d07c0757581523dd539cf617a21b7869c891c5b,7ee8a1bb4b924bc421d6dbb4998fab28bb7e1ae7,b72a33918695a45bb97918578721fc005de5516f,,True,,Tests_failed,86297d63e3238fffc099add554263152e37741eb0476ccd986af2de3b3f91859,,,Error,,Error while retrieving base sha,False,Tests_failed,68a1528344d7f18809ee69c1d3e2580d9f92a71c447e4007b807b7872ef3e7a2,False,Error while retrieving base sha,False
