idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/master,85b3c686c5afa5c6f0612fcb19eba01fea3586f2,292d413addde8244cc173a85195961c0bb5100ea,0b040af73b6d693b53431d4723b33c6583bee8bd,,False,4,0,Tests_passed,c7ab5a47dde5f9fb6ff29e889537136b63ef242be3bb515396623940811dcd4a,True,0,Tests_passed,d98112c63c3b0bbfff977ed818436cea91579d07913bc8098cf9076a327f618f,False,False
4,refs/heads/master,0b2b57bb2f474005856595fac1207d73ec7c5440,cd12587dbb8718a173117137520ff4c4dd842385,8831e86f8f265442f6102968093debbe0368981d,,False,5,0,Tests_passed,81ccb0f02b4e6c83bc69118b645d9338cb4d8609de510dce1de25933fc2d54d7,True,0,Tests_passed,9693f6d3872d4f67347275f57e0c59f9b804b5700fe74eb7540478f2ee055c8d,False,False
7,refs/heads/master,322a7fb9156d5e7aa3b35b15427172fca7b8c154,aa09939c9389effb95e40300ad247cd979fc93aa,5d737164b9bd7a53fe875a536ac80173a4f73641,,False,5,0,Tests_passed,bee3d0002caf4a83808d8c974975c6943f876c2a88cd4f193c158c449bb69540,True,0,Tests_passed,5de79444d6eb78448a9beadd646d117a50a1be27f10393884849ff10eccf4ba8,False,False
8,refs/heads/master,aa09939c9389effb95e40300ad247cd979fc93aa,52399f75c1a496f544a646036db9486fac94a2c6,0f673a963998c5359c2c5de1e06b5c49799e96c0,,False,4,0,Tests_passed,c1fc4f053229e470d02c559cf950cbe7e2afa92030026a0d6263ca2cccdab346,True,0,Tests_passed,0535aff809885888947a4c535421f56b1afc757744784def23c3c8e5087f242d,False,False
10,refs/heads/master,bd28b6f63516d3027bab84d752eb17d5a9eae0fd,f54c803d198e8393886f07c9a49e9a99ebfa20e7,af3b6358f17551c47b49eba83a572ffb59765278,,False,7,0,Tests_passed,3185804006e8d8f84b23491f11fb0fe68b6a442a65e9dcb98755b2f1e2eb1763,True,0,Tests_passed,572d0e8710eee5c8cdba756ada16bd8b622dbdcd741629229811a704996193d1,False,False
11,refs/heads/master,f54c803d198e8393886f07c9a49e9a99ebfa20e7,2dae8d03179cec28c498aab810fa25f2b7f89b25,8569e0fa5f1a872a68957edeeeeb2ef87394e1fa,,False,5,0,Tests_passed,9d911d29b418983e7b61261988e06dba5080b8ef9007a019d1f27a982ae8d958,True,0,Tests_passed,9ffb98c599a89f97560ae0598779260695b665275f5b9809ab26095cb93a3b6e,False,False
12,refs/heads/master,2dae8d03179cec28c498aab810fa25f2b7f89b25,39a505b4bb3eb0a6027eff2b79b23900103566cf,0e2e419443481f2928b7a561c623c73e9f1bd4ea,,False,4,0,Tests_passed,b30c393a8256bc0f7276fcb29b6d60e3a8cb7dd00be3cd19defbdab7e35a7ab6,True,0,Tests_passed,7c8754aee8ca53163b833bbd426ec3f1f5dd55f95ea326d3493730cec937bf3c,False,False
14,refs/heads/master,b7e3737ce8056f9abc70011d2158ecc55f453a87,d5973ab1c3f012acc41d5d68d2e4f1ef8478a94d,9f1e93d946555e4714e96ab485d64bd1dde1614b,,False,7,0,Tests_passed,27a2dfba54a67190adfedc08b96c9878e45e2651525118b774f41a8d4e779b12,True,0,Tests_passed,4e15ca86d5101818dbd16d2e767e69671b9a5d7b982ef2f73c3951d6f721335b,False,False
15,refs/heads/master,d5973ab1c3f012acc41d5d68d2e4f1ef8478a94d,8dac5734449a89600f026be23e4dfd35629344ef,5bcad31b350e54e9c8e8fc71e9b2a9e1379d4034,,False,6,0,Tests_passed,67f3d0cba356fa3830e91b11ffa5d34833c9ff55affa1bb689178a9b150a75e7,True,0,Tests_passed,8004f347a4dfd747daff2ff423adc32e8d2e2ef5a0ea8048b8806ac5525bc5a2,False,False
16,refs/heads/master,8dac5734449a89600f026be23e4dfd35629344ef,1ee0047d23934abd029490d7e55b5eb57e6aa96b,624a3c47307a4385a084a60e8f10e26300013cea,,False,5,0,Tests_passed,edae1a771d7d3545e246c3836a37ec73d1d4e1fb9c89079b97aa206cfbf7cc15,True,0,Tests_passed,b615ab8a5c23d31deeca9c74760e45fd5d70c5cb132c8169d9226a9182b4ab66,False,False
17,refs/heads/master,1ee0047d23934abd029490d7e55b5eb57e6aa96b,040667d037469e5ebb092be938d6aa3e11788f40,3833fe403885151a3d63a2aa5bb731988c645a04,,False,4,0,Tests_passed,637a1030953bf73a7fb8fdc255512c827ee639f1462e2f27d319334b417f2fc0,True,0,Tests_passed,510a43eabdd523ca6b50c9fef6858ac0f204b7866c6ba2aa3c6ba92c94a03b97,False,False
19,refs/heads/master,b621d5ef97f08a5f92b6f597cfcc5d30ad6c3a44,f9c05e0411771414a430fabd0814ec8361e74a60,e8223c2ade9cecda5a0af4d7205529f1d6ab3a91,,False,7,0,Tests_passed,87d44f8716e83fe819e9a35155e68960230ce2af07fb121c7beca4ab90c84653,True,0,Tests_passed,f1e38f69389a7ef20166f06cc198d43564f4059421f8b8be8b3324aaf9dbac5c,False,False
20,refs/heads/master,f9c05e0411771414a430fabd0814ec8361e74a60,a2bab6ca9314e57c8f05a3ce26c78f4ec0fb0b4c,53c818b81fbb5a625a450e468f29983999c04e3d,,False,6,0,Tests_passed,d0effcd8e9d27468e9ba7b08ea1d40c948928ea95e65f50c5612cd3929d0a263,True,0,Tests_passed,59abc160eb33e1f2a9ff8ae596afb116208b3418997e3e910ffc2211c682fe73,False,False
21,refs/heads/master,a2bab6ca9314e57c8f05a3ce26c78f4ec0fb0b4c,1b3f94be58476358c378aa3fc32fd4cfc6f06708,1f350e6cffd4c4ac317a7b67d3934fdc8693b163,,False,5,0,Tests_passed,abdb6a594a8349c04ded0b476e854aef19cb34634ddc7783a3242a5d22f1fe49,True,0,Tests_passed,7153ef275730a150b0d3be69bc1c5a6d5f2d96ea0db5b6bb0e0b46671dd4a1ef,False,False
22,refs/heads/master,1b3f94be58476358c378aa3fc32fd4cfc6f06708,d293a432924694bc4dfee7529f06d343ec901e9f,dc41a2b6fb7c8a0eb1a1357b1e51060fe006b275,,False,4,0,Tests_passed,7488ef20df7ff8529773df278e2b04c9e175d9a2a5b601b221d1b123eefa10e7,True,0,Tests_passed,fb9c3800146e238b4f04b57e33177dd50657a4c383a789992f5c651c43ea331c,False,False
23,refs/heads/master,d293a432924694bc4dfee7529f06d343ec901e9f,30b1396eda7b2669a21580b1ffd19840738962d5,dacbe046e1e723050f0695a7d7616e46ce05e06d,,False,3,0,Tests_passed,e9ef21a08c6f14ae31ec81ebe3dc3e602dbdc896ef9a1091a1093ac6dfebfb2d,True,0,Tests_passed,77403612c353b44ed201389da937f4b5721a9ecb335a394c764e51c0650dd784,False,False
25,refs/heads/master,c239ffbecc01b935f797d3cf2ea0d8f03d3016a1,90b0a17c8470732502bd4b26c14411d300b24c5d,12c69225a27ada5b27529839c9a3dc19b14f6a19,,False,6,0,Tests_passed,74d14d70c1346d4686458f8b559ffdf3bdb4f3c5d67bdc7ff36a17959cce00df,True,0,Tests_passed,d17ea7a9c2025dd76ace273fa5e1ce15e7aca562eee967a7f54525ee85f970ee,False,False
26,refs/heads/master,90b0a17c8470732502bd4b26c14411d300b24c5d,312149ed8be3dbbc403429e5f08920ec82251e11,ed616a53f2193300d89e5367e5d9be7725fa7cf1,,False,5,0,Tests_passed,e839e3ed3e91601bbf4f7ba38fd03cacfa207b036f0831ec74e57c59424477d0,True,0,Tests_passed,f1f86d28dd7a6890e46c885ce748a79d8726716983ce6233821a41ec1c713554,False,False
27,refs/heads/master,312149ed8be3dbbc403429e5f08920ec82251e11,9e68e8bc7df7a044f942e9aa6d0f4b4659ee2ae1,f6015b3636d1d7c5ea10579083bd91e93737e9ca,,False,4,0,Tests_passed,e634c7426414ccce61d4ec89ff25d677d1ad7a9a5919a70582504bde6d2a2934,True,0,Tests_passed,0bf4ae60ec1b6c02d0f437197c4ce215bfadbbc46765c8575ce4f31c47027b3c,False,False
29,refs/heads/master,f3ae43986bbb03ab6163ee6fa1f863a3c94e50bc,bc7cc5386bd4ed4f0918c5adc3487689268ba547,8c351232c0cda4b0ee2bb0d2ba07bb657e8c516d,,False,5,0,Tests_passed,51600d4608be8631a5f1d86939c45060a6255edb8b9196e218d8b493faf2160d,True,0,Tests_passed,eb320a480b59da452dd48bbf67dc7d67f37bbb596f8e5e3b4bca96177017b3e6,False,False
30,refs/heads/master,bc7cc5386bd4ed4f0918c5adc3487689268ba547,dd0b3b2f7776b1c9ee84298897677b525f6a1dfa,6645fd094260b72555f432baed8b8c301b6e7cc0,,False,4,0,Tests_passed,598254f8e6c8510c6a0e0343a1a9fe107ec4d7a3e7024429d764225c87859740,True,0,Tests_passed,8bdb1b5da598a41e59ff0fdc9fd3b623460a46fe97a9dcc2407c5685fbaeb57a,False,False
32,refs/heads/master,5353ced28bdeb87ea6af48b3b3a4af249717ff69,44e13e97594cb408e6829e3a1476dfbb376f648a,94d2305b80802a65262eb9d3fed9069d7d5a631a,,False,5,0,Tests_passed,38f1a8702c39376e5f08d4302522251fa7fa294b565d99a3ed214f3fb4c66c05,True,0,Tests_passed,2bafd25a4bee1617533cdf18ca59fb8f3178afbbdaf9c6a409a6af9ae167b7f3,False,False
35,refs/heads/master,0beb411129e9e7982d86d7062d84ff57730e4873,112a427f7240e6625faf32b78211e4c299605c58,dcd42f774617ed3b5806f12b0cb468c08da24029,,False,4,0,Tests_passed,4ccf5e6be588d03713fde0e15218c48083867acfa8ae15e113ba36ad737447b0,True,0,Tests_passed,098fada59ec1e015b54f7267a350f083252530e198ffa21abab3bcfd87e7cbad,False,False
38,refs/heads/master,ea58a8d7776b1e581a48522bd78096f798221e63,a0e058d0008c2c7e2d3054cebb892416240bb840,225220baf3ad801dbdd1c1087b19cd1177fb8e81,,False,7,0,Tests_passed,b19336080c99cab76180443e95f9af44e6cd0a7deb7505203259ffad6e188da3,True,0,Tests_passed,14294d417ac75dc39d44b4cd8db01f37e65429316495befecba133d25611f77d,False,False
39,refs/heads/master,a0e058d0008c2c7e2d3054cebb892416240bb840,03393c695bcaf40885c134c6fcdaeb8b4839c18f,11f3f267012431f5f009925c3ff4fd679594ff16,,False,6,0,Tests_passed,142fe216c04d8a4503cbe86fa69996866801b94baf355fd41a91a05add625f2c,True,0,Tests_passed,1926ffec4d33873cb731fb2d814d4a92b780f152f67293214f9aee070ba4e444,False,False
