idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
2,refs/heads/main,f0bf686f1738f1d253e907670e43dcb57789a592,28f100b913b407c72fdcb509ff02eb6de4d68bb3,01f5e014d8e158e32353355b1c09956794c6d8a8,,9414c830421dc01c4c1fab23dc6a1e2bb71e5db052b083acdedcfaf63e634cf6,Tests_passed,2798aab0ee424cc0d2efb1c737ea81b5d4b883790ec8dc6d5e6ee42e88e9abba,Tests_passed,True,True,True,True,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Tests_passed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713,Merge_failed,b8dc26102859a852ec9fa1a5d67b8311e9c35a593009a0ee55e92f89a1a43713
3,refs/heads/main,0dd15948cedd9c1fe21d94982cf724bfd96753bb,dcbcd59e11e8de1e8b16f64fa7ce1b95524b51de,bc239b7c65adf8f3f708c8db0f14b55d044f3157,,542e0c032bb22a350774bc8eb21e132bffd7028b6b46718664e1dee3c704803e,Tests_passed,c245b472a748f1588b9e6b0f8819fb32fa93562eb3a141e2b72e915f209505dd,Tests_passed,True,True,True,True,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Tests_passed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3,Merge_failed,86cbb07da1083787325ced9832a0826992781bf92b9a44f0727864ba2c3b70e3
5,refs/heads/main,9e9cd7f16613bf9c5ab7fabf32ed3199e9c526bf,85a63eaa4551a0f2514bdc12bf78c90629a71ed3,7917e26732dd6bf7f552595047dafa4dba53a85c,,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,bbe6c077f8680b01eae4c226240ddb357f264888c1b389aae68de55f6eb8158b,Tests_passed,True,True,True,True,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Tests_passed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423,Merge_failed,7a7f3391cc88159f17331fa7ba124c2244f768f6d4260e4e76a48fe26f1db423
6,refs/heads/main,85a63eaa4551a0f2514bdc12bf78c90629a71ed3,1bc1c08c0a114b87cbc3c692f784155fe95b4c76,336a73d926167dd319e004a4227ff4db337f8516,,2c5307ff3d69a7744992beeca86afc48dfc08a97716e1bc80809e4aee1225ab7,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,True,True,True,True,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Tests_passed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce,Merge_failed,62aad6673f8da08b37feafca4f7f3da617b3382849849f53cd53e3bf7bcdf8ce
12,refs/heads/main,ed82cfebdafac027283d942b403f632187279236,cf9828ec8a237bc83fb74729348dbb479ea61d95,d92bd8cfa0fea22bd51d0c977d9f4dd87cd9cf1c,,70bb758839eb0ebadf30c4f107797146aafbc5e785e27618e20f45558e96b52b,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,True,True,True,True,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Tests_passed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289,Merge_failed,97a16dd71bc7a4d01329615301bd8eb5bc401d0b5196c7604fedea4e305f9289
16,refs/heads/main,bef9fb5e9c1ecb09cc1e60a20c66ee65e607f5c0,79e6b7e0da0347232340ca27f33f62d1aa762924,45832a80dedc9c932d64df6850c3e7fc5e6ce3b0,,10084ee21346407431a787ff1af23c7fc7eaafb17b83d53be42819c0f479133f,Tests_passed,5b1ac887a65403104f7cf5c94ac5e7feb881c920345738003605929a6f9bacd5,Tests_passed,True,True,True,True,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Tests_passed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae,Merge_failed,84ad73b57b99c7539457c5f2079fed2651c10801630150ec98346837437c99ae
21,refs/heads/main,6661b8e0d1c7842eb0084aed81809dd71ce260f0,fe3db2ac60341af15ef7a4c8a520b8064066bbe9,119c83a0874e63a98cefeaea64a2b56a70d8d58f,,10bb6e77eace29c7308bf73fe235b7863956f026596147b050a9faf087d9a223,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,True,True,True,True,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Tests_passed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0,Merge_failed,6e1c20a3117db2549445506fca5f46d6be10af1f3d3316b252577b7adb2539f0
24,refs/heads/main,4ca70cfb394c9ff01adedd3a75693a3c1ac8b704,33ce201a1ca5b08eb853f523007731820a465f2e,13fdaf251fbc21df53b2b5a9c7f822ebe6cc63d1,,bf57524640b77235cfcd314d3851e3596e62c7c8c70bc169d908916e99a528e4,Tests_passed,b236e108685353ff828aa97ef686e6b375bebacd054c3d9569a1db9510bcc22f,Tests_passed,True,True,True,True,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Tests_passed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3,Merge_failed,f8bc6808f457d736fb870216317ade37b1f7fffd05813cfd9c2fc197488909c3
25,refs/heads/main,14a63db704ea7cae9070465a8b79d37656a983c1,76e1e965d5e97b0bba2a56674556e19d73632901,087e38f976535583f4ca4c6f3c853785f90372d1,,7d458f3f926e34af78127a8f98edd986f83716fca08fe08b3a84a578a92f5f94,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,True,True,True,True,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Tests_passed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68,Merge_failed,12cab7314bc0ad43cc2e58b32c47bfb84a2cd86e2f749a829be8cd6e0c811a68
26,refs/heads/main,a291dbf8192d922e5fc5f9e98d9ca768e0d62603,ad315416100173b72b82edd5eb74c5edd58969c4,85aa6b71253c8071f6103c3d1057f562d9295c26,,822987c45baf110b58f3e339ba8833f30cba0738f80c8069307ed955b7ae1504,Tests_passed,757de6d242ade9a43a4c1b4fdca72465fabe1a5ecca7abb034da767a9387233c,Tests_passed,True,True,True,True,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,734f25345ce032e2c60b7d1ee50072e501ebafb31fe61c535232a6bca62c6dbb,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,734f25345ce032e2c60b7d1ee50072e501ebafb31fe61c535232a6bca62c6dbb,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,734f25345ce032e2c60b7d1ee50072e501ebafb31fe61c535232a6bca62c6dbb,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Tests_passed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3,Merge_failed,46e2f781ff73844d8d2221f9e1adfac4a8e3314a97f94b29db8d0e43571f43a3
