idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,c69c23d7eb0373552958d3e214c901a6bcb2d368,9632ca6c83967c3e40193e8eac0139e41eb151aa,77ce75867df5c6e7fcf329d7b431cac44fa30b13,,False,True,True,10,1055,False,,,,,,False
3,refs/heads/master,15c3a19fed9bfb4e2f1585852360b1b1f269b1d7,04e3c74f3979fd67104dd5829c597783d9503876,1f945a8f18e1fcd072649941837d8270af4fe5ed,,False,True,True,8,1000,False,,,,,,False
8,refs/heads/master,84963e8073187e9fbe4408306f5d27ff4038fbe6,f9bd5eea3b6b75b0cb744d994c85cc8097595b96,99e83e6ee53e2114ff3d09c8c593de595404df21,,False,False,True,5,93,False,,,,,,False
10,refs/heads/master,ece572bea37a60a0720a9c0b74c9f9a9115ca89f,1a4a1f76fdcb38a043674107639d8120501494c2,f55a541fac6cb1d6e4471b8ed861c184c31ff806,,True,False,True,8,64,False,Tests_failed,bed8a45cb31ef48b03897d9f1d0618af75fc87ede70182cb3ca760e4934060b9,False,Tests_passed,df28d8c0a6d9566aab2a3a745f68c9249d9c05f8619f915d2219e6e575b6be0d,False
11,refs/heads/master,1a4a1f76fdcb38a043674107639d8120501494c2,013b8e075caf07ba31b939327475dfb64416ee67,e9b6245cb6a9dd6c3acee15512837efd882f903e,,False,True,True,22,493,False,,,,,,False
