idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,7985f8475b3e5be628774d2640ebf26876cb4a0e,2ba28b3bb80f228981c322fda6d421513d9342f9,f01e1ea66a7b5f550d887b1292e8a4d63c5931fc,,119,,,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/2ba28b3bb80f228981c322fda6d421513d9342f9_f01e1ea66a7b5f550d887b1292e8a4d63c5931fc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/2ba28b3bb80f228981c322fda6d421513d9342f9_f01e1ea66a7b5f550d887b1292e8a4d63c5931fc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/2ba28b3bb80f228981c322fda6d421513d9342f9_f01e1ea66a7b5f550d887b1292e8a4d63c5931fc_left_right.log'}",False,,,,,,False
2,refs/heads/master,2ba28b3bb80f228981c322fda6d421513d9342f9,aeced0935660ef316cbba8fce86d2563c60028b3,3e4a034a4154976e92b5d330edc2d6cc90b1ed6a,,119,,,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/aeced0935660ef316cbba8fce86d2563c60028b3_3e4a034a4154976e92b5d330edc2d6cc90b1ed6a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/aeced0935660ef316cbba8fce86d2563c60028b3_3e4a034a4154976e92b5d330edc2d6cc90b1ed6a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/aeced0935660ef316cbba8fce86d2563c60028b3_3e4a034a4154976e92b5d330edc2d6cc90b1ed6a_left_right.log'}",False,,,,,,False
3,refs/heads/master,aeced0935660ef316cbba8fce86d2563c60028b3,de2661f5b367e96f1e3385999a70dd6ff95d3747,43b4923cea79853501ea9e5da9bab6df0ff5d889,,23,,,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/de2661f5b367e96f1e3385999a70dd6ff95d3747_43b4923cea79853501ea9e5da9bab6df0ff5d889_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/de2661f5b367e96f1e3385999a70dd6ff95d3747_43b4923cea79853501ea9e5da9bab6df0ff5d889_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/de2661f5b367e96f1e3385999a70dd6ff95d3747_43b4923cea79853501ea9e5da9bab6df0ff5d889_left_right.log'}",False,,,,,,False
5,refs/heads/master,d7cabc1bf9fc4c1df191513c1572605099ae9544,63db4f0f0d3635cdf831f49e786ba47366f8e474,eb8b4ee16ce8df2ecaf59c99b450d5cc0b3d618a,,3,5.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/63db4f0f0d3635cdf831f49e786ba47366f8e474_eb8b4ee16ce8df2ecaf59c99b450d5cc0b3d618a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/63db4f0f0d3635cdf831f49e786ba47366f8e474_eb8b4ee16ce8df2ecaf59c99b450d5cc0b3d618a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/63db4f0f0d3635cdf831f49e786ba47366f8e474_eb8b4ee16ce8df2ecaf59c99b450d5cc0b3d618a_left_right.log'}",False,,,,,,False
7,refs/heads/master,aa3d1300b0cfc3f5b6d5173f04bc07af0e46d896,df04ed3602cc14dc2ce1cb8a6fb2986287e024f2,a93490def2d67f5bbcdbb6f14cb69075a78a007c,,7,0.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/df04ed3602cc14dc2ce1cb8a6fb2986287e024f2_a93490def2d67f5bbcdbb6f14cb69075a78a007c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/df04ed3602cc14dc2ce1cb8a6fb2986287e024f2_a93490def2d67f5bbcdbb6f14cb69075a78a007c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/df04ed3602cc14dc2ce1cb8a6fb2986287e024f2_a93490def2d67f5bbcdbb6f14cb69075a78a007c_left_right.log'}",False,,,,,,False
8,refs/heads/master,720079222b9d505ed9cdcee69010701e54d0e5d4,20dc7f24888c9cd6bbe6410fc03e7c85bec45f18,3eff377cf6fefc9babf639bee6ada51fca42b3dd,,4,2.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/20dc7f24888c9cd6bbe6410fc03e7c85bec45f18_3eff377cf6fefc9babf639bee6ada51fca42b3dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/20dc7f24888c9cd6bbe6410fc03e7c85bec45f18_3eff377cf6fefc9babf639bee6ada51fca42b3dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/20dc7f24888c9cd6bbe6410fc03e7c85bec45f18_3eff377cf6fefc9babf639bee6ada51fca42b3dd_left_right.log'}",False,,,,,,False
9,refs/heads/master,bf36181e93d1c3bc08c9262fd10657bf7343b0d9,022740db74bb1a77e09a2afb6135b9fdf35268d8,f64546f260e8a1d8d4a98e284a27946a2daf6d2a,,4,8.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/022740db74bb1a77e09a2afb6135b9fdf35268d8_f64546f260e8a1d8d4a98e284a27946a2daf6d2a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/022740db74bb1a77e09a2afb6135b9fdf35268d8_f64546f260e8a1d8d4a98e284a27946a2daf6d2a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/022740db74bb1a77e09a2afb6135b9fdf35268d8_f64546f260e8a1d8d4a98e284a27946a2daf6d2a_left_right.log'}",False,,,,,,False
10,refs/heads/master,1176ff2b384a70cfd27f8f6fb33f1aad2e512d11,4ad385aef2561cfb7a576b03f5fccb64af103fb6,0ccf28fab417eeecd8cea1094ba0971790201b2a,,9,1718.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/4ad385aef2561cfb7a576b03f5fccb64af103fb6_0ccf28fab417eeecd8cea1094ba0971790201b2a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/4ad385aef2561cfb7a576b03f5fccb64af103fb6_0ccf28fab417eeecd8cea1094ba0971790201b2a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/4ad385aef2561cfb7a576b03f5fccb64af103fb6_0ccf28fab417eeecd8cea1094ba0971790201b2a_left_right.log'}",False,,,,,,False
11,refs/heads/master,4ad385aef2561cfb7a576b03f5fccb64af103fb6,533d88c19b4aa0f532ab9380978a208d0a20cb0f,348cc76e511891125aa6d05660e4065ece297787,,5,1699.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/533d88c19b4aa0f532ab9380978a208d0a20cb0f_348cc76e511891125aa6d05660e4065ece297787_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/533d88c19b4aa0f532ab9380978a208d0a20cb0f_348cc76e511891125aa6d05660e4065ece297787_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/533d88c19b4aa0f532ab9380978a208d0a20cb0f_348cc76e511891125aa6d05660e4065ece297787_left_right.log'}",False,,,,,,False
12,refs/heads/master,348cc76e511891125aa6d05660e4065ece297787,d07c22abf424d75b5b3f013edc49fb9e1d3fcb16,74ffd4ac28e2512f7b542ca9f9925ca4e48137ab,,27,,,True,False,"{'base_left': 'cache/diff_analyzer/logs/thinkgem/jeesite/d07c22abf424d75b5b3f013edc49fb9e1d3fcb16_74ffd4ac28e2512f7b542ca9f9925ca4e48137ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/d07c22abf424d75b5b3f013edc49fb9e1d3fcb16_74ffd4ac28e2512f7b542ca9f9925ca4e48137ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/thinkgem/jeesite/d07c22abf424d75b5b3f013edc49fb9e1d3fcb16_74ffd4ac28e2512f7b542ca9f9925ca4e48137ab_left_right.log'}",False,,,,,,False
