idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,bac08fafd6c851811c8c7e2fd8b393d20d82bbb7,0de7643b2ccdb5de6f57e82e93028c383291319f,51b8b9d308d6592ff7d339b802c09da69df3d355,,True,True,True,24,88,581,3,True,26,Tests_passed,69199b4507b5ac16c9ea05b2caade8671b71721f4d607f35ec7a6e0dc5871391,True,Tests_passed,5c41ff374ae3a89aa1db1b4e810106d147c4c8af13d94416579430f69dea6a6b,True
3,refs/heads/master,98fccc0f940917225388733e66237404f374cdfc,bc49d4bec72a513a71898b54a82f7b58fd31bd75,3596606660beafd4e9f86deefb33adc264146b1c,,True,True,True,13,35,151,2,True,15,Tests_passed,5a46e9c19735a6ee93ef8964a52f0b9fba9031240651fd8d9dd78f435fe0b1d2,True,Tests_passed,97cbd5b06e0dde7adff256e50dbd2bc99fb11308c11727d7e7ddb8f7a32ae6f1,True
4,refs/heads/master,bc49d4bec72a513a71898b54a82f7b58fd31bd75,f48926ede0185f3c29ce57154266545c30a6acbc,bbb86d274b099feb232c9e2a80a54d1ec94be0ef,,True,True,True,9,20,152,2,True,9,Tests_passed,20061750328d118fce02f6f860f7219e397e9493ca601ecf52cadc98ead91a1f,True,Tests_passed,50d2eb593def4562cbb2f9290ebd0975a8f603746281ca0f45d3818829eb6a4d,True
5,refs/heads/master,f48926ede0185f3c29ce57154266545c30a6acbc,9c3ec31ff63ed89f260ba7a99b15e848c3e81e5b,084123f5911c18475bd10416c12a1289d9a8d797,,False,False,True,22,23,60,1,False,22,,,,,,False
7,refs/heads/master,4e06eba2a997ca3a8deaedc49e9537ae121627e5,28381cb81f38a4fc507a41bded11e64512f2eb02,78cf38dd0080ca5e95d9e44e84d13dcb91aa2f9f,,False,False,True,2,1,13,0,False,2,,,,,,False
9,refs/heads/master,a80005b98c38c00141e7c4aa9db917b8b394bd08,ab675402e3d703c2513d02ab301e8c8daa72e963,7026aa4af18756606fbdba8506d1b8a8dee403f9,,False,False,True,2,1,4,0,False,2,,,,,,False
13,refs/heads/master,82952d4fe5d7b116751e968cd69b28eed5a4b45a,3b60a8de2174b567bdbb050af4edb33c015621df,b7e0a9e58d2cab785b21b00d5265386adcc5f992,,False,True,True,149,246,2018,7,False,152,,,,,,False
16,refs/heads/master,db79e3697d8d54d644dcace723c4a1cf41f7237d,c300ff946c5e84e25218fef6d97a52b1a40f0776,9f9e95dadc1489e94a7a972c2b7c6d9695dadf20,,True,True,True,61,102,1244,3,True,62,Tests_passed,b86a86c4041f0c400c3cbce4a09daf1fee32f4e506c239f099c778d022d7fac2,True,Tests_passed,63bf63cdb8ebd4f3d38905df98d9e66428d025ce363171d5e55723d7ab26f37c,True
20,refs/remotes/origin/pull/23,96501e1432209223b3d74ce7c16679dda6d26e7c,41c53d3c0fa189f35af0fa5eefbc4520636444cf,f48926ede0185f3c29ce57154266545c30a6acbc,,True,True,True,25,41,213,3,True,25,Tests_passed,2b0920916875dfcdf8428fc3a46759b0a61628ca6223f2df594812b89cdba8aa,True,Tests_passed,20061750328d118fce02f6f860f7219e397e9493ca601ecf52cadc98ead91a1f,True
21,refs/remotes/origin/pull/28,0a400b0d6f3a74d1c0a9b48ec60bebe3ed79e128,c50f500b7690958872bfa8721f707dcadd923d35,3bb2c2796431df6a915e2a7f92f99a5558fcadd4,,False,True,True,55,172,1275,4,False,55,,,,,,False
22,refs/remotes/origin/pull/28,28a7e863baaf253469aa2d96114d7d67bf50e9cf,888408794b33d39bf53140802106b13a3f09d467,bc49d4bec72a513a71898b54a82f7b58fd31bd75,,False,True,True,30,60,280,2,False,30,,,,,,False
