idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,414615ec6a788afae6a0f1b2be6e6b4a708ec1f6,353e394b1cf51334abb9e15a87d9821106857e3d,52cd38ed2d9f055d7df9c69cff5850be1915c0c3,,5,1,8.0,4,False,False,True,5.0,False,,,,,,False
2,refs/heads/master,2f76007447d717ef755a6591a0be5de22366ec2f,fd62752a132e17d2e63686d4c1afb7570177cab3,4b26705b87e827a7fe61619f1f10a1048d2dd8bb,,17,1,381.0,50,False,True,True,17.0,False,,,,,,False
3,refs/heads/master,243c60e71e4c8a85d671fc93488935125ac3052c,1f6608d90107ced1cb6a5418dda359dddacaec1a,3fe1da472a36ae1cfd8846a5119ca1d9ad2df8c2,,9,1,246.0,10,False,False,True,9.0,False,,,,,,False
4,refs/heads/master,6ba546629944a919c1e1c637fa904387e8f98f37,92966cc2439524f6d6644efc4f69002a2b7a9f53,ad484ed61d0b2535923c1ec3f71e3c2b037ff4fa,,4,1,20.0,4,False,False,True,4.0,False,,,,,,False
5,refs/heads/master,7db6ec34590c57811dbd8a4c80976ddd122c5793,93f3084db0acd95acb6a48ff33aca195dd90d0c1,22f4f61b7ef263eead241b9de9c569bb96d11d3b,,5,1,829.0,6,False,False,True,5.0,False,,,,,,False
6,refs/heads/master,c6b8bacee89a978be65e9375e0019c6db3ca3f09,46e45b9f6bb4b271f981ac66a9e73854f295da84,bc21eef7520f456c9b3811b7d3860e661feb1a1d,,3,1,20.0,8,False,False,True,3.0,False,,,,,,False
7,refs/heads/master,9ed54914fa041a63f978a70b3ea4cd2bfd6287c9,408d03119f74e96a2ff08fca25fd2bde728ebbda,4eb13caab374a901ec1d25022147a81153d28a1f,,7,1,7149.0,811,False,False,True,7.0,False,,,,,,False
8,refs/heads/master,f47fe27805cce7774fe2a5a861c2fc899e274b68,8b8c4312f37c139f9c740b3f1c3bdcd1def5a47e,6ede35a11ea5ce7a8e35b28234e14e694c671a4d,,3,1,6.0,2,False,False,True,3.0,False,,,,,,False
9,refs/heads/master,e5527a28d8cd992a38692cc7cbf54a9a1e1e9f0d,8e4dce1ac7df5adf561ea8f912db86e299817ee1,2098127cd4427d462e72fa9bb91d610a7e053534,,8,1,135.0,34,False,False,True,8.0,False,,,,,,False
10,refs/heads/master,e29375ffe3d168aab4c55de16f4b81516b00306d,6017edee21aeb5b81dd868a8967d079937e88b4c,81e73682178fc8bcca003c0598ecc9c66ce2350e,,20,1,342.0,77,False,True,True,20.0,False,,,,,,False
11,refs/heads/master,af484da16b10b1ccd8afccd0b1b8f2d053fb29f1,a6c395a0189e1ace79bf5bd99839e84e841173ef,45bec60ca6ddedf80d38651363254028dca123cd,,4,1,36.0,4,False,False,True,4.0,False,,,,,,False
12,refs/heads/master,f34d1da38f59183b9e09d6afc15aa82e6e40dc56,4f51da1965321778d8730b8c7cf5c926fc256b8d,8f550f1e8ee45079d897d8744ed59a53c753e22a,,27,1,1222.0,129,False,True,True,27.0,False,,,,,,False
13,refs/heads/master,c9c958366a0a306531b6e3880d9b92e2a8d4cc27,f8fb2ff4c031b7889671272cbf7748b73128d122,aa777f70bbbc6b195faa42f07e249f2c44a9efc9,,93,1,3944.0,480,False,True,True,93.0,False,,,,,,False
15,refs/heads/master,432f02338d10f75cacc899e47cfe753f1a2b6c14,1b02bf45282577a4c968117e5b4b3731f4f32529,b64f203cd989b0dc87979045d780d1973ce0a85a,,3,1,29.0,10,False,False,True,3.0,False,,,,,,False
18,refs/heads/master,ca6dcafc9dca6f340c42cf83cb173899c12a5e7f,04cc2931c335aaa30f3a91144cc4ea201b866795,aeb0bb619aec17333f9182bc531f4d642294c6ec,,59,1,19237.0,92,False,True,True,59.0,False,,,,,,False
20,refs/heads/master,5d40f47e61c3cea7dc4fc2ea840b1e456fd4d04d,705730c09d950e656defd25f889d8426e6cdaf69,5d7720678d49139831e2b55ab4b0ec95560ff33c,,6,1,118.0,29,False,False,True,6.0,False,,,,,,False
21,refs/heads/master,705730c09d950e656defd25f889d8426e6cdaf69,134eda026c17d44a780aa83157f22624019f3d0f,b50244e9c614e9a7b7d581094bfe2b4f400a7f68,,6,1,107.0,24,False,False,True,6.0,False,,,,,,False
22,refs/heads/master,134eda026c17d44a780aa83157f22624019f3d0f,b097aced8462317ebe539e9a8cf4b68ad053581e,2cbdd6867675466471d65944d9e40b14864985aa,,6,1,107.0,24,False,False,True,6.0,False,,,,,,False
24,refs/heads/master,993abfffe68adbe2b52af4677f572536f4795215,d969fa1e2532063771dc8bc7520cc1a4b44be6da,b02c0fbdf63a5854b96126fca12d4080a4acd734,,8,1,151.0,30,False,False,True,8.0,False,,,,,,False
27,refs/heads/master,894fc5ba99d608a7f4231fd062d1834495a50e3b,6bc9846f1e0334a9a5928ee5b1ee90b2aa119c87,ee3f71d055e14549885340577405d36abd022141,,6,1,178.0,45,False,False,True,6.0,False,,,,,,False
28,refs/heads/master,66fdcdc2613c886e050122b36a1a5a1962f422f1,5297061b7a8872a29c15af55468e16688d74cc3f,022664d894eddefa6958612027b8d3bf94340c41,,4,1,9.0,3,False,False,True,4.0,False,,,,,,False
