idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
17,refs/heads/master,30026345b542f20e626b78110f69bdcb13bbcea2,fbe1f78d1ff55869f2d3cf09e50223c056c67aae,e67abda3255d2890aa8473a679a6f83d1362aed1,,False,False,,,,,,,,False
22,refs/heads/master,ed9ddeed4a7e55cb5b45025d08190f704a34b840,898a31220d4bfe54ffaa9a2c5f945a7fa2339395,06b8008b4ad67abfc0de240cb14ccaa7c85ef352,,False,False,,,,,,,,False
30,refs/heads/master,4d2d4bb5f689177ce35b06735976b6da218b0243,1ab3959047948ebd6aa733b996760a4cac61900d,e6d6e8fd9db37d1545d88a8ce1d2a4b1ebd88141,,False,False,,,,,,,,False
36,refs/heads/master,2c15a6a70ad500f86be9bcf5137e3155e175d1d8,54b8527672d0fc62f5474dbbb02f5cf027dbe4fa,716743cac985fd75a26646582e09d57ed99b2434,,False,False,,,,,,,,False
37,refs/heads/master,e954704d9ef818e59d8ed9bb92fd1a3d2e615785,d47fc482585ccd8763dbc083679a6254b44fdbfa,7a592d81d48b08f413442b8ba7b43a7dc8edd74e,,False,False,,,,,,,,False
38,refs/heads/master,7a592d81d48b08f413442b8ba7b43a7dc8edd74e,005d806d4c009f858fad21fab362ad42a43f6a57,d5743a1642e1b9600e03a46d7b6416e762d45489,,False,False,,,,,,,,False
39,refs/heads/master,d5743a1642e1b9600e03a46d7b6416e762d45489,6d1a116a724e4bcfbc0da826f114fa1fb8ec62da,5f2448ec5359e8eb7c10603c1d54610afab7c98f,,False,False,,,,,,,,False
50,refs/heads/master,411bfda2d5f31c5eb124edef35fd5ac7e2fd0f12,786b2a046f47e05f927f177013f011680f571ea3,1a6637c247904ad9d59a4a2a2abf1059600193f9,,False,False,,,,,,,,False
51,refs/heads/master,1a6637c247904ad9d59a4a2a2abf1059600193f9,8561e144631d43d1e27358603e1cbe7090582aa0,c2a735ce55ff5473650268f1d2a35f8f24beb941,,False,False,,,,,,,,False
55,refs/heads/master,a611e9692b31682c0cd830e920aa050033e1127e,f34a0a9028a6b4b20a8803459138ce08e1bd663f,384945202bd334c1895e3b0a9b661dcd1211388b,,False,False,,,,,,,,False
56,refs/heads/master,5d2c5d891c522e037d3e3e94a9a6cea12ffa4c16,9bcc1883dba5e7acccec3330d47de2c6f0920d19,94ffd457f39e6f21162d5f5ad92a17c12c115061,,True,True,a9d58bd68ab931870afff5be19d3f97aabe413e6366a8e36145ebed72faca981,Tests_passed,0.0,d6243c6e5af9e4b437a716bd59ca23a666cb9cafc1858dc0297a29a5ff1ae516,Tests_passed,0.0,True,False
58,refs/heads/master,005d806d4c009f858fad21fab362ad42a43f6a57,c0108d6274a8dacf85f2093ec408bf409764b525,384945202bd334c1895e3b0a9b661dcd1211388b,,False,False,,,,,,,,False
61,refs/heads/master,3ae8cd21fd5ae0b6d993ecdd354ea6b5cdcaf1a1,ac14b5192c7a862e7316c2c344bef0f3908d3ad7,d391cc99df6481650425fce99e1582f1c7335dd9,,True,True,a9d58bd68ab931870afff5be19d3f97aabe413e6366a8e36145ebed72faca981,Tests_passed,0.0,d6243c6e5af9e4b437a716bd59ca23a666cb9cafc1858dc0297a29a5ff1ae516,Tests_passed,0.0,True,False
