idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,00b0749fd0ee22fcb925c04b5bb56fe039fa78c5,eec4bfbfacd9f464ef0005d2561345742935e229,2091c09ac2df421f9df3a1e31469b09125a111aa,,,,,,,False,False,False
2,refs/heads/master,eec4bfbfacd9f464ef0005d2561345742935e229,49155ba129a947ce5221928dfefa348d662e826f,9029da7a68fe35282e51b336305652c1d0e249fc,,b40cea33679e1bbd3b36e76beef7ab73b75d59748cc9178b38e2e3019de99247,Tests_passed,e4c58d78193fb025a3e0f3de94a3a4ed3fcfd533cb6811b26b3f26912e08ad3b,Tests_failed,False,True,False,False
3,refs/heads/master,bcf509902457d29a328c0cb71a8d58e51c99c99d,861594fdcab5b6ab519898638a8b54f01ef7bc13,d1b697d64f1850dbba3ef7aeb2c806fc2050c0cf,,,,,,,False,False,False
4,refs/heads/master,e91b76a2decc666bacc1870a7e23e4646928eb4e,5f9932fdc94433b86eebc8f6c072f6f2106715e0,6f24882668660a5371665dce02916065a38ef025,,c1d628a9894d3f2a9c0cd4e6244bdb691f2293d06eed5ab55dd227fc208977d7,Tests_failed,88ce9a6e1e0393135e38256c7fcd0b928ce01d5bcc671e9dbf2d2d404648f3ae,Tests_failed,False,True,False,False
5,refs/heads/master,e37ae3f579a348ad3699119f4aa8cca9dbc55131,c0a0f159a64cf323cccb6eb5fae18f6ab24cdea8,f92b8cf9771362ddf806c28c9a6090c4ebb7ec5d,,f6bb4dd5984dd4f843ee04924dc082af30e89d4f567028d9623e663d65ad1cd5,Tests_failed,272b95dda7eceb39f121894919f3861a0551f1636d73381f43e215300b1dba8d,Tests_failed,False,True,False,False
6,refs/heads/master,c0a0f159a64cf323cccb6eb5fae18f6ab24cdea8,13b09770a96bce8e9130dbf0b8307a87290b4183,a4c15142fdd0a476d044f681c965bdaa719440b8,,bb8341b447ce6a8cc32e794e99e99dcd112220db9cca5cd3aab7e922c31bb3a3,Tests_failed,b445fe97b99f762f0b099e88a6a837dce13d2807bd3357e0a59a87da420f7e69,Tests_failed,False,True,False,False
7,refs/heads/master,17d4bc45d3eb32ddd2e96a47dbdd0f445a5d3874,3766a0b1dfbf480883936bb161e2482a79770d14,2cd3efba71f96fc14e1da32442a269615ae66bbf,,ca6a018e05c8493a2607b0f2c5f639ebef371557b4a4c61242e869e947987ae4,Tests_failed,b4f08ade3a15a0ef1e507b1ce4019e364f0c43caa735b8f21bbf8b352cafe5ae,Tests_failed,False,True,False,False
8,refs/heads/master,ac3291aeebc230fb4a675c78fdde951072161415,0c1729e084c5091c7ee50c38555a9f244849ae78,c9c165890cd36a26393a2ae221e9736be293a5b8,,ffc0d723fa8b25860a3c3981cc2199acb9b86c0e24dc3dcc2265c9fd5029d0dd,Tests_failed,4db04d8172eb7630db927e9813a34b8a9790d5ba5de4b39feb2d5922514b5fc5,Tests_failed,False,True,False,False
9,refs/heads/master,496c3cf2378502ac45ce6dcb449102095a723e0f,c232fe1a45bb4fbfb666049bb32f3785046a395b,58cd27d24b81f1c06b8116bd944cfd1211651159,,611576ff8d985fc5b01587a3469d402006c1c8abbfd112394b75e4f0476df5b0,Tests_failed,82ca1807791b8a62e38913449dfcb70c644e69ee7e8d4fd70544611169d64cfd,Tests_failed,False,True,False,False
10,refs/heads/master,b6385f693717610f921c75afbbdf082febc479f4,273e79201539455655e7f9b6ed6948413625523a,12e5506882ff02f44394c0044186f188529e340a,,c63593937897c3e7921008a9d9d5cbbd88b8594edc52cf20608d3c2debd50dbf,Tests_failed,7ecb4edbf21b2005a6c2bd0b55dd0e021aa71a93e8530ccf42796c07d1fcf15f,Tests_failed,False,True,False,False
