idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
2,refs/heads/master,e5fc7946c1293d0cb1a0831dc4d730f9e476964e,1afcd8fc581d97a5c3960a7dada620c2db58502c,d21b3b75711088065ea36052946f7fe8e2015515,two initial commits,False,False,False
