idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_resolve,plumelib_resolve_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_git_hires_merge_run_time,plumelib_intellimerge_run_time,plumelib_recursive_histogram_run_time,plumelib_recursive_ignorespace_run_time,plumelib_recursive_minimal_run_time,plumelib_recursive_myers_run_time,plumelib_recursive_patience_run_time,plumelib_resolve_run_time,plumelib_spork_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_imports_run_time,plumelib_ort_version_number_run_time
2,refs/remotes/origin/pull/6,3cf16afb341868108e4b2bfd50dd6b80dec1880d,097a86e4a2005206aaa0701657afda65a1730265,1002284360c3ead3989c89d8f185aaf6f48943a0,,True,True,Tests_passed,56a38d7ee159e751444d30b9cc5609a7a3f9f1435d9876c5a5aecbbeadf819bb,True,17,75,623,3,True,Tests_passed,7912f0e692e80a35cf51a88f0b816e71118aada0a890a6532833c1f54707ef2e,True,17,True,Merge_failed,f98465cfc66f6d600c0cfa2be18fafd961ab5d3384ca734256b0eb8c7a202d5b,Tests_passed,c626fbf347434a47fada505c971bdbdc155fd36d45e2ff5fcab07778a9dec26d,Merge_failed,f98465cfc66f6d600c0cfa2be18fafd961ab5d3384ca734256b0eb8c7a202d5b,Tests_passed,c626fbf347434a47fada505c971bdbdc155fd36d45e2ff5fcab07778a9dec26d,Merge_failed,f98465cfc66f6d600c0cfa2be18fafd961ab5d3384ca734256b0eb8c7a202d5b,Merge_failed,f98465cfc66f6d600c0cfa2be18fafd961ab5d3384ca734256b0eb8c7a202d5b,Merge_failed,f98465cfc66f6d600c0cfa2be18fafd961ab5d3384ca734256b0eb8c7a202d5b,Merge_failed,e4a89858995b5b3a0cca4ca6b1ae482a530a7cf48a4e693d704d5c0b308e78b4,Merge_failed,c9323937d26a378aa8cc006bcd465b27b616f950af15b45e36d543de3d04e7d8,Tests_failed,b4ea50518c011a80788ee11f2b93a9e5f44ed9467fe1394281c0dbdfdbe1fe92,Merge_failed,0bd07d848d5b3f7f544c2858dfc163cb1823c17e13c5cc51534378f24d6b7ad7,Merge_failed,528a249e90f65f6d7e10978121d63fb64c4eae98c7546e23b31b8971aa718fc3,Merge_failed,a50dea0e1132f227c468ff30482f67d42a31bfbb2493b5b57e32c1349eaa3946,Merge_failed,a50dea0e1132f227c468ff30482f67d42a31bfbb2493b5b57e32c1349eaa3946,Tests_passed,683a2bce552d4b7e0c1af2a4c0d29ed49a6b66809d18a4eaebf361404bb661a2,Merge_failed,a50dea0e1132f227c468ff30482f67d42a31bfbb2493b5b57e32c1349eaa3946,Merge_failed,a50dea0e1132f227c468ff30482f67d42a31bfbb2493b5b57e32c1349eaa3946,Merge_failed,a50dea0e1132f227c468ff30482f67d42a31bfbb2493b5b57e32c1349eaa3946,Merge_failed,54f6905b977595ccd967b78f9fca80e15ff6512192ed143e25ab063495083ac9,Tests_failed,ac24f9ebfa6257a7f6e59fcd6c507de78d962a85813b450b030baa6e004c303c,Merge_failed,a50dea0e1132f227c468ff30482f67d42a31bfbb2493b5b57e32c1349eaa3946,Tests_passed,683a2bce552d4b7e0c1af2a4c0d29ed49a6b66809d18a4eaebf361404bb661a2,Merge_failed,f98465cfc66f6d600c0cfa2be18fafd961ab5d3384ca734256b0eb8c7a202d5b,Merge_failed,a50dea0e1132f227c468ff30482f67d42a31bfbb2493b5b57e32c1349eaa3946,Merge_failed,f98465cfc66f6d600c0cfa2be18fafd961ab5d3384ca734256b0eb8c7a202d5b,0.043654680252075195,0.043051719665527344,0.04335427284240723,0.049578189849853516,0.04160284996032715,0.040316104888916016,0.04358720779418945,0.2241971492767334,0.15804648399353027,0.6402933597564697,0.32243824005126953,0.3384265899658203,0.3556845188140869,0.2770395278930664,0.3527648448944092,0.276519775390625,0.28027868270874023,0.2847309112548828,0.3246915340423584,0.967249870300293,0.2811903953552246,0.345684289932251,0.08468770980834961,0.24955058097839355,0.09433698654174805
