idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
7,refs/heads/master,c56a08e9b339a99cbf8e8292d35c20fa63091260,39c835a8501b8f4b37132864a73fc860d6b63cca,2d6f667c4cfe5cca4fea00f9aa18ab870255ea5d,,True,True,True,2,16,True,Tests_passed,b56220ec575ba65f7aa0e2dd0e1a7b5593540834b9232cc739f34453781d3ce9,True,Tests_passed,8d9e29d6504de1aa5ea2871dd220870b5d034425ecdfc68899ab0d75bc8fc590,True,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,53ffaeb4af4f01fc84b644ca7bc483c2e816260b167cc8400d4d7f74791e3f08,Tests_passed,6a16bbb032bc88c4a1631fdf7b9fec8a77567021f00be4e90d8d3814bd479058,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3,Tests_passed,29beb6f80b1f8d73d56d8464bb840b39a2dde6eab3e06956f63835636cdcd9d3
39,refs/heads/master,f57a572d8c372b60afde1f1f300fdb93e3d1a194,12b0e906d74e71e914a53f94d127a54f65cc5886,6a073dd4aeab69bfe117076da40f41433126bc74,,True,True,True,14,128,True,Tests_passed,4ac95891390d37748067ac2a2e08f79e1f2969c88a163ffa3fd952b5d169fd73,True,Tests_passed,ad9f380f9ad1fe692f75c7c87c3bbc1c64b31f26ed925f28fcab37e64d0f2e6c,True,Merge_failed,23d05411efc396add1ded6e20caffba96d752989f4049073a07a94561816f517,Merge_failed,5f9da4e070e3787abf07629727db09e4761c376ce50f87081c02557bdf56216d,Merge_failed,23d05411efc396add1ded6e20caffba96d752989f4049073a07a94561816f517,Merge_failed,8291fbd4919178a0a27c44aa3dc57445e286d73d8d0605854ea1407e69711c2c,Merge_failed,2bbb9a2fb5189612f2fd090231e40580bbb7846685a711315de7928aada55326,Merge_failed,2bbb9a2fb5189612f2fd090231e40580bbb7846685a711315de7928aada55326,Merge_failed,23d05411efc396add1ded6e20caffba96d752989f4049073a07a94561816f517,Merge_failed,65f8b64acb814733e47cb7597e5bc67dadc4b6ee5a20cd08fc1edcfafa1ccbae,Merge_failed,2508b67acd702f1b793c16487a2c6a65b76e99a57483baac68dec50450619b4f,Merge_failed,6fef99733727664e92918d8ca1670b1dde2ecdf24e0171806a4e17cd445188a9,Tests_failed,4b28297863cb136d94fe8fb8d33d259e9f365dbbd3fc8d830af3312729267224,Merge_failed,80737ddc5f0ea7191610e02d9faf1d37a5f7a3a2845843b99918f257556bc29f,Merge_failed,cbb1885533121a1d6da30239f9150619fd39cbc9a17af8ba93951a897daba202,Merge_failed,2c5b80f915472790cb3b77b8b2024899c15bd8b56707fbf71eedfd1815046dd8,Merge_failed,55ba35fb95a1d86f55e7b84b3da98387ac82ff294d33723a50c4c3c8d9e8ed67,Merge_failed,fe1a5c2c20ca921a38e9e3ff18b38cc6610a6e02fdf1fa6424c78fb6c4dd69d9
