idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/heads/master,af84b8d0475d9bf1ce5d1e129204a4585a870e48,a4c0a1802ec42c71fd77f7e2ff714cb69a041f4b,c62733a4bdbfcd5aae59a94cc8588dd6d9ef729c,,False,True,True,10,37,175,1,False,10,,,,,,False
5,refs/heads/master,a4c0a1802ec42c71fd77f7e2ff714cb69a041f4b,ee17b032d18e556f36ad0a4341847e2916f843a7,ae309f618b1c363c0da65312d43aa43d5027ed54,,False,True,True,6,21,147,1,False,6,,,,,,False
6,refs/heads/master,ee17b032d18e556f36ad0a4341847e2916f843a7,cac766a15a786c8bf18c45b4ac0f430e0dd53b33,4fac58ba2f53187e5d817fd7d204f470413a4188,,False,True,True,103,9,40,1,False,103,,,,,,False
10,refs/heads/master,4ad2d0f8ea3030a3249996dc22a6114dd85fb7f3,ed2ff1edf2132fd1f2c5909953fa66b910536907,9274e305fc5030112f18112c8d34d12a4d43e8da,,False,True,True,13,21,385,1,False,13,,,,,,False
11,refs/heads/master,eb35506e7b999abdef26cd57e642edd98ccdd09e,7aeba421f57fc6cebd30c97015aa2ccd6f74f70b,aa064f264f1abe60d66b9e8665538ff41db922b5,,False,True,True,3,2,122,1,False,3,,,,,,False
14,refs/heads/master,e5773df049ecbfce41a6455d7942e44262a78403,8496ed8e6c00c4c3458e754c097160bb642d7e61,13f61044666e60bc250d6c370043da20bf838f98,,False,False,True,3,4,12,1,False,3,,,,,,False
21,refs/heads/master,82de7563f5c7729265008ed6ca7b481dcd4fdcca,3240b0503da3e54c75921d1609a5809d7d57f358,44b944a923b4ff4f6c111b2b30884c529b9fbb45,,False,True,True,5,93,713,2,False,5,,,,,,False
23,refs/heads/master,c79f18256bb1ba7df84ba3fff623b906f0e67875,00229a101a0e1f6a9c11842027a813b00cef9a0d,12dd3753e80e6cda2bf386f261a1b8db24f8efe1,,False,True,True,8,9,79,1,False,8,,,,,,False
24,refs/heads/master,4cfcdcc59ea6e02d11aed77efe934ca418ea8af4,b31b5cf45d1c73ab7c17010cd9e1eadd37dbcfad,d5f32f5ccfccee168461e58cc6f3ecef8f73cce2,,False,False,True,3,1,4,1,False,3,,,,,,False
25,refs/heads/master,b31b5cf45d1c73ab7c17010cd9e1eadd37dbcfad,c2cee021957aa92ea9ce88105a646085057c75c4,2c280fc6ff55bbd15888f96591337c8c1e37eb86,,False,True,True,17,27,5476,1,False,17,,,,,,False
26,refs/heads/master,31187186c7924f82ad620051894f208852f59ccb,f5210dae648fb02528ba63d011fc98dcfd27b661,2620ab616bbb7347ca5e39147110b16650458f66,,False,True,True,4,8,789,0,False,4,,,,,,False
27,refs/heads/master,f5210dae648fb02528ba63d011fc98dcfd27b661,92cc7a297f4ea408506dcc5c77af8a0c230d6894,15959496fe2bc06a9c05692c67478611d6c3088e,,False,True,True,2,1,111,4,False,5,,,,,,False
29,refs/heads/master,29250a80187df65130c134e0c25e4cea663e3cd2,9ea683bf3c3344383370c613a54092d704011437,df0b2b818bf61342c3931dd984a18b315b136fa6,,False,True,True,2,1,261,0,False,2,,,,,,False
31,refs/heads/master,df0b2b818bf61342c3931dd984a18b315b136fa6,58d4ed803ce80c9256a3b3a8d0852ef62cd5b2c4,65ec6d56e059f0026d2cbf70d9a814d8033e4fbf,,False,True,True,4,3,814,3,False,6,,,,,,False
33,refs/heads/master,50ae7acb80180cfa86de0209832ea503c3f81a20,23230c2b218a92c2de0f25999c88e35196e0ab94,da9f1781b9b9e6266444057f9a80722fa15b2335,,False,True,True,10,70,1199,1,False,10,,,,,,False
34,refs/heads/master,23230c2b218a92c2de0f25999c88e35196e0ab94,7e4b1d4e622fef0df7e608e1a7ef335fc6c69631,7d0129d961e4574c708756290f959a56eaaa1ada,,False,True,True,21,88,1047,1,False,21,,,,,,False
40,refs/heads/master,50f52d64abe10000a80a1dac2f36f6f5f99fae46,5b280a16481bc9cd7e98102672501f5c03e43008,9866d323f2664347588753a6898e2d0559724675,,False,True,True,7,30,427,1,False,7,,,,,,False
41,refs/heads/master,5b280a16481bc9cd7e98102672501f5c03e43008,d7dee4a166899811d25a64956041970cb399d41d,227690eca1d123937b0f4612d2fb2bf4826ac5c2,,False,True,True,3,23,160,1,False,3,,,,,,False
42,refs/heads/master,5bd302083d1ea5cdf841acfbdbcc52e1c5d0ea40,3ace8f71a8aae30b70e839d2d859dd4727026bac,b9243a5756bc9c56ab17e112936b048fdf36bc1b,,False,True,True,34,51,537,1,False,34,,,,,,False
43,refs/heads/master,18e0fea1403cce6c61132757c28dbd5b07be7eb7,565c68c4ffa396d43ee39ebfed6bed9d23acb768,8c3a73b464353e5707c1263ba00ed9deb6c829d0,,False,True,True,8,27,192,0,False,8,,,,,,False
47,refs/heads/master,ee021809f85b0eaefa8b93dce3eefd8d229eac81,0498b1650cac5b06e93425e0a92cc8c12c80ad38,b54468a7add04b8596e09f3cc0577b9aa868c891,,False,True,True,4,3,247,1,False,4,,,,,,False
48,refs/heads/master,b8c39ba667c2e5792f6a1582f830ebd8177b3f1a,071bbcc81182a6de32c757c595b22085e3a8c475,56bac45fac4fd2513a7226cbcda28301d7b954ce,,True,True,True,40,148,1116,2,False,40,Tests_failed,467966403572f42747914ad573ae7242dbc93855988bedd1d568a51d10edc8b8,False,Tests_failed,3cf41aeb6f8b8176405ab43e1a4f9028ac6b096fb7bb8a91a7a0bf5c9ca3434c,False
