idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,a47cb5247a59662accb177c0d8fda71f51a5edfb,d99540f1af27258bc4e68e5b2548d780d773aa7a,af61b155da9695b70bb60069571f6d85f4c01c89,,False,,True,137,,False,,,,,,False
2,refs/heads/master,294e6839bee74bc4101d2cfb00819424e87e66fd,0112033f497c073f9f87c4473800792094ac813f,42257f156ddc07d3d4d24986e026128e83d8e112,two initial commits,False,,True,518,,False,,,,,,False
3,refs/remotes/origin/pull/116,4e4a8259bb8aaef0a25459ba71f11d875399889e,664c07b8e1845906e84dc89bb345414e4c4565b3,1b2324520b96ba0ea10ff76230d652c773cc8d9e,,False,True,True,73,120.0,False,,,,,,False
4,refs/remotes/origin/pull/14,3a785613aa91a07bc550c1b63a5e2d269b911862,7c45d762f5966681f40ab30ad6f0cb7d288aeafb,601ef089f1c01d6e56773d2893715fc9f025dc49,,False,True,True,5,7.0,False,,,,,,False
5,refs/remotes/origin/pull/14,d6097d0a5c50750314b58b310a4bbf786f3cbefb,bd49f65aaa6e7ca1b7d8a0326bf059cf4735049d,5d6d737edc6b625c5701cd84526b21c5b0e43ab3,,True,True,True,9,14.0,False,Tests_failed,39456facb3eeaffa046284f97a4d4929724b8f874f78fd8362af5fbadac91459,False,Tests_failed,eb0a6c0340c87303a571bdbcdaa63f699a6a84e1a803e47f4ef901a3ec8e5f64,False
6,refs/remotes/origin/pull/166,5e12d53daaba947974c25d42488ade0bd3800d2d,bc87db3ce7662374c9a17fd09ea424d20171c08b,06ac38c9993dc7587822bda685c8fd3850c92230,,False,False,True,2,0.0,False,,,,,,False
7,refs/remotes/origin/pull/166,bc87db3ce7662374c9a17fd09ea424d20171c08b,b2f0ec2b4b36b6d704780f98037fa9cc2f8b53cf,248c4e177e606f26a3b5a8d7f340508682ab0578,,False,True,True,20,13.0,False,,,,,,False
8,refs/remotes/origin/pull/166,06ac38c9993dc7587822bda685c8fd3850c92230,caafd6bada5d4750e751d871f3ec8587dc464bc7,248c4e177e606f26a3b5a8d7f340508682ab0578,,False,True,True,20,13.0,False,,,,,,False
9,refs/remotes/origin/pull/175,c9a408d132cea3fb86bd7ff27441723a79b1466b,3eb494ef9be8da7b34245ab015a23abf9261ab6e,3968bc56c27b3e0cb4557144f59943e5cca6afe3,,False,True,True,32,6.0,False,,,,,,False
10,refs/remotes/origin/pull/179,ae50aad672651bcf225b419fc887a8611500e94e,130ed4d9167cff92bbd9a9d79960fe54e5776b83,773d7c8965da204c4bb22b019cb9b686390103b4,,True,,True,326,,False,Tests_failed,b587f3536e85cca525e8758796c975426b96610a1e82c1b1e82bc78cdecd4850,False,Tests_passed,84e16f80d00aeabe190aebefc45c6cec7c173ec68fbefe122c63c36cc7e5eadc,False
