idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,test merge,diff_logs,sampled for testing
1,refs/heads/master,af0f51b84fb3da8ee62b43901286de24f8f38919,3dd62570d22dae277ad9622626f9f546efc36fa3,d1af174913b05e9080c0685b058d35c8127d7fd9,two initial commits,2,0,False,True,False,False,,False
2,refs/heads/master,8e93c7997a534dafa2bd909d48ffde985c2a3207,4e00619435d944d96ea261b0cf588b76be33731b,ee7b8e756cc65b458fb6cea1df7878495701122e,,0,0,False,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/killerwhile/volume-balancer/4e00619435d944d96ea261b0cf588b76be33731b_ee7b8e756cc65b458fb6cea1df7878495701122e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/killerwhile/volume-balancer/4e00619435d944d96ea261b0cf588b76be33731b_ee7b8e756cc65b458fb6cea1df7878495701122e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/killerwhile/volume-balancer/4e00619435d944d96ea261b0cf588b76be33731b_ee7b8e756cc65b458fb6cea1df7878495701122e_left_right.log'}",False
