idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/master,a975382967fb7f1e3478b929b3627759f32aef15,138e0a81dbf6240fc3dd5b59e4fdff6086da909e,1baa77953795a561065b30a4743801517c985050,,False,True,,,True,97.0,665.0,,,,False,False
5,refs/heads/master,540eae551e757de208f2fbde64771a6cde5fba86,9ae38fb7e88e0742431d977e13f47c164ce10637,ba08825155390f0a0117343140325396d8590f20,,False,True,,,True,9.0,218.0,,,,False,False
6,refs/heads/master,9ae38fb7e88e0742431d977e13f47c164ce10637,c1d225fa4bd9db4fa8fbb005d60c17014b901bd9,ae1c8c209816209aa2eb8e706078a3d2144c8bb0,,False,True,,,True,6.0,72.0,,,,False,False
9,refs/heads/master,7f4ecd1951ec9385da0ec42863f25a79c6f229a2,adcdc120e3fa48e827c9444edbd3ea77405a2c61,1574c77f8e43642133d74553ca2751c4b556b7b7,,False,True,,,True,680.0,1421.0,,,,False,False
13,refs/heads/master,e7346e55e937c576e23dc3a0668e7798468554f1,55d1176eb8f7eb680db287c1794db210c9be9d89,215f65b62b8544c490b38e4943fa94b9efd46ac9,,True,True,Tests_passed,c3fb3e1ac5b762ad0e7bf1f72cc57b5a9fbf0afe505480c65f129f9340b077d5,True,660.0,2189.0,True,Tests_passed,15c25084399797f7e4dc8c076d8ebf38de33e8db0a44fc962d5602b36c7931bf,True,True
14,refs/heads/master,f97278010234ec36a10629ee6624614d59e5b3dc,b33186acc75abb8292da9865b6d100fc0787644d,be85126a5aa53f8606a6b8eaaac60dd2fe586632,,False,True,,,True,11.0,35.0,,,,False,False
15,refs/heads/master,7e37c9b10cc044a4951902116703f1faa7dc1c78,6a5ec46408d87c71dbda25e6309d959d1dcc133f,9ff573dc07709134f22b019dba227f9fce226e69,,False,True,,,True,7.0,0.0,,,,False,False
16,refs/heads/master,7d514a0ec3540e1dac804cba94c864674332db6e,871b03b9a7cb624f9959679a4009a689ddca8b7b,50712ea606192942fca14a4743f19acf04210669,,False,True,,,True,36.0,584.0,,,,False,False
17,refs/heads/master,871b03b9a7cb624f9959679a4009a689ddca8b7b,ecaf4fda351ebf95beb23d7a27b46bd5b57a563f,e27654f74b1cdeff03c97018cf336bbd4319fbc5,,True,True,Tests_passed,33211836c04416dfcebac1042fcda3be9b090385af547ff644bfc581ab3d07b0,True,40.0,478.0,True,Tests_passed,e71bcd4a19adb551ca12e861de18eff9145caeec656c6a52335562ae232e6b7d,True,True
19,refs/heads/master,d267eb052201829f8343cc37f2a9b066f4eb8085,fcf6a9958bee5861d9f8d31f31de4ec5790a24e4,b6b761229501de98bab7f23a035a2dcdb8f76c86,,False,True,,,True,5.0,0.0,,,,False,False
20,refs/heads/master,fcf6a9958bee5861d9f8d31f31de4ec5790a24e4,79919921ef71b72b4036ea977ee2001bd846f226,c52fa976c3c4b03eec83c4988c8f1b3fac38a788,,False,True,,,True,6.0,0.0,,,,False,False
