idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,833f69b3184bfb8781abcacc04859fd8dbb01b0e,24b3b64b0443ce6d49e50ecd52934bddeee319b0,3d060e0c3804c23128a917d51d96876350d203b1,,c92c2e0ffa0f0406331b6b4a7961cbf22ff143475c269aa9dbb022d0a8fc8cb7,Tests_passed,0.3102236477722859,211649ad60b8a7b8ac004a571c67878435aa06379fbeed486874381cfe936cab,Tests_passed,0.30923575502930667,True,True,True,True
2,refs/heads/master,cf643cbea4a993b72bbb6feb18a7394028cbb6c6,dddd03a2462f2e6213da206f5833a0faaf35b794,f316128a4619b7bea7c9881802ca3a60c21ac2b6,,8aed63f779d5e04ff81060a94013f26c926de0a91a936c20ca1104369ed90335,Tests_passed,0.31010062055183535,b059342a803053dd40344c4e8cfa16d291d52a7e76771bb97eaf5652123d951e,Tests_passed,0.3030941251005976,True,True,True,True
3,refs/heads/master,f316128a4619b7bea7c9881802ca3a60c21ac2b6,20f64a9fb55236ae24e811a37f414c484799184f,cf429c286315c4e655571c1ae0d392d3e7717b8d,,6b07fb493f95673440d6110d47d3a839852b6375c6d012a63dc5a44c7aaf3fca,Tests_passed,0.30299579612490046,0a63ef78b928826caa1325e1224401b1d46eac0b9770a31bc616e82c61842774,Tests_passed,0.3152352983310651,True,True,True,True
4,refs/heads/master,20f64a9fb55236ae24e811a37f414c484799184f,83340231db8f7e94b9972fb90e6dbd379e7937fa,27af04c021404a61a63e22a48634a4c269532a8e,,74717d066e5aef9b79f408311871d46968fbd85f07ae847d36fa3fe36fc3a290,Tests_passed,0.3029301457366465,1275c5cf3a639e5e61a141a405260dae5985365d910ec4ea00e22c8aced0d8f9,Tests_passed,0.315141964309698,True,True,True,True
5,refs/heads/master,83340231db8f7e94b9972fb90e6dbd379e7937fa,77dd45ad18995198d9763941a0ec5796e726635d,debeb83822e48a6ee582fdcc5390310f750779d6,,629d7efca8614c600a4fefb81b7b6094da185640f1023e431603472e2b4bb8d2,Tests_passed,0.11790459751514824,855aacfc91ab198d43cc1449edf74ab696add0e0c4e5a48b5ad0c708c44db96b,Tests_passed,0.31507450390429115,True,True,True,True
7,refs/heads/master,af9aecc59769314a765ed3db2ec36000a1111761,1c4f192374d44ceeabe44320976f22f3f8a11c92,0e1dc2cc24c7441894075d839f401b7a56a305ca,,,,,,,,,False,False,False
8,refs/heads/master,1c4f192374d44ceeabe44320976f22f3f8a11c92,7a91982d61e5179111f3e70ae5b3a2a39c0eb492,e5e7f19bbb9c644dacad1621c301e77ce25e341d,,,,,,,,,False,False,False
9,refs/heads/master,bf6dd728884f0d34186259aa45d0b0ea65bd20eb,795838a786380663955ae53424e4194924416ef3,8e115e14c79d69adfa2406687e7cbcbc1e4bc18a,,,,,,,,,False,False,False
10,refs/heads/master,eaa38d57508471e776bfca5558e95b691f71d4fe,d989ba2efe85381c2e2cc152bad67c9eaefa3f4c,53077a81845ddc6ee9323dea21f06166c3f4f34c,,eb0f2241f28d59f4f696d0f5668ecd2ab7ac5677208ee24c1dbb10470f5bbc5c,Tests_passed,0.11856204293926714,00a8d4cd48a6f3ae962e2b1c683b7e485cb0f777c3f693d2c152b15f8ed40bf9,Tests_passed,0.11833990397751669,True,True,True,True
11,refs/heads/master,aef7c71b951fcadebc606e47d042f701bca63ac3,94e2793b3523788294a05d1face80481293a8137,80e2c95a51f5722e8b0781b5e99ee7221d4f4dce,,,,,,,,,False,False,False
13,refs/heads/master,eed298e7554a60e0419080f4ef490a3058d8a013,1e0a65df85eeb4c963d1a142a43b09fd6e30ef21,9db2aecdee9b085d5740e5494a4829bdb3554377,,266a4dcccc3743b7fa790d7557847c77dfdeb477edd9d2ca5180f49c99ce7479,Tests_passed,0.04842365130114533,eaefa702dcdea91852a0695e7999bc4b21a4b81403720420310d9afca93988cf,Tests_failed,0.0,False,True,False,False
15,refs/heads/master,461a8f8de2211097769f0949571835f65b7a04b4,f3eedd8ac8ed36e1f2f30a07dae409e2bf6c136c,bb317c322b2699f7c8437fa9c5f03b84a3b06b68,,63cf1d6502f052fd60517436aced10271a8263b42984cbd0d6bc70baa3d8a924,Tests_passed,0.04847632821902845,6c01e97570c26d6af65e835a11f1d6a7701ff273ae3f11e9d70c9bd96cbe4a48,Tests_failed,0.0,False,True,False,False
17,refs/heads/master,d00e0eab23794022e39ea6089db1c8235511ab10,0ffb6e0e745497e4d61554ea3b11407cdf4b4cf0,6d7775ab22ea31ffc8966ef4741bd0c4991446fb,,0d2c9fccf5c35927d3fd80c38893f1a29ba0810d567632e9a910c33e76058fda,Tests_passed,0.04849594770977305,edf8bf501749ab3edb444f8709e8da00af58de686c81402758e82ffe3d828a0f,Tests_passed,0.045542508029463316,True,True,True,True
19,refs/heads/master,1c7438bdc01ed87e667ee829f8ba93a6364b7d8c,ab5de64c46f54ff74a860eaee0b02b24f6d2cd7f,a3180a7a1e7aa5fc82ed5665651fa37836bb0a77,,efe5c69888e5de44e41e521b72738c4b564ee78d32f62718a55824436e197adc,Tests_passed,0.04849594770977305,242c9fa837fddfef6756a69344b40c6e78f8918023b83c5240a09f90583d6aea,Tests_passed,0.04556097264314457,True,True,True,True
21,refs/heads/master,85a7622444700a554ea800a06d5c55dfadfc620e,846ff81d5b773ed66c750677cb8d74c27b98634c,51388207a0615ab5cb88012612717ced727287a6,,ac3d0d92e1f0258f31fa330910aa0671ae5e8d7068e4cda581f79b7d5537304d,Tests_passed,0.04849791053233363,1e22f3053b0dfb75fa02a473e3b1c6b9dcbc45fe78c05bd55ad0d64694ed67da,Tests_passed,0.04555912550804253,True,True,True,True
22,refs/heads/master,846ff81d5b773ed66c750677cb8d74c27b98634c,926b729e257b0202492307de968b47ecec6c84af,8a457c75048d5d6e0a1aa9ee1d1003c995e77bef,,877cfb6d169cdc68d614120ee345c1ebf8660b24854a7d2096d06f27cd7c22c1,Tests_passed,0.048546049366460384,ee655188093f4ae968ed4649e7c92a00ee168fb1469d7ff7cdbc0efbadfc0327,Tests_passed,0.04551576090808753,True,True,True,True
