idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
86,refs/heads/master,a0652086cb7d1a8152cd33b287942116929f1d26,70fca10a29a60febfdfb34f6155fca2c25ee8f63,d838a19958e8d652cdd1abec89b6bd893eeb60ca,,ba09fa14906f31c2e950c768045a1ba207c74400ad5a965203e163df2c52bdfb,Tests_passed,66212178bac646a2deb8172a659090fdc1733d9b609e8202a66a41047f29e39d,Tests_passed,True,True,True,True,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,Tests_passed,5904c9d88cd9ee6861c6a059dd7390d5fe35d0293ef4ca74bf2534b651adf126,0.030968904495239258,0.02674102783203125,0.0285799503326416,0.011963129043579102,0.02917194366455078,0.08504581451416016,0.025466203689575195,0.016567468643188477,0.015863418579101562,0.022103071212768555,0.034334659576416016,0.08990144729614258,0.03825855255126953,0.2820260524749756
