idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/develop,ee3da55e65a0f602a2929bf9c8a2aee07911c512,8c50a198fe89bd94a6c7ec2be93acf751e5ab8d5,3546055e8108b6464bf454932dcd783a14b93911,,True,True,Tests_failed,e0bc3b9b22764eee35044cfdcac106eeba80cee690869201504c40c9cc09c405,True,162,7484,False,Tests_passed,48e99909ca5805478943df1c3a088147caecc51ae4784b7b30040ba16a610d3a,False,False
2,refs/heads/develop,1f713e8e2667d5e59da32f532459c95e15c62db3,b6795d9d789d19470f074173a0edfdc04f27b451,5c5aebd4bb16a43aa0c06de80d8c36fd512fdc20,,False,False,,,True,2,2,,,,False,False
3,refs/heads/develop,5c5aebd4bb16a43aa0c06de80d8c36fd512fdc20,824c28a4ce187b27687659a3dfb2e0e17953c718,3307731f4bda95c4d96b39f5929c76497b07bf9a,,False,False,,,True,50,100,,,,False,False
4,refs/heads/develop,3307731f4bda95c4d96b39f5929c76497b07bf9a,ca17c61b0b289d60950febfb260b374047c2d5a4,af54f4d6c7a4b1b8a9e91fdedb7fe7894b8b30a9,,False,True,,,True,823,42047,,,,False,False
5,refs/heads/develop,589267a967296cbbbfebbcd75572ee82b0f10862,ed88431575bda1d1cb8cf225e87c3e6dc591623d,3fcec39ff1fadfc148ade7aa9e0c4714733c9be0,,False,True,,,True,70,1111,,,,False,False
7,refs/heads/develop,a12aae02f7dafe4f46170b0999f1c22243678896,7168ecb6e106911d959e7634bca9c3f5b982518d,32c1edcec38505b361fa4e19a421a9910263e216,,False,True,,,True,518,10427,,,,False,False
8,refs/heads/develop,43e39308f5686831be38f35ec05edff762f74680,29790f9092226e33883c854fc6fe2685e182dcbd,01f7298cb79761719bda41141aafb3e7dba48dec,,False,True,,,True,292,4400,,,,False,False
9,refs/heads/develop,220adaff9b0d620b04eb192ae681ad504ab9182f,c1e6a7bdd72aba072fa8842b4b015e5c674bf85a,d2bc54a38c1713afc7a6596867e60af2b0acd7fb,,False,True,,,True,286,4366,,,,False,False
12,refs/heads/develop,b9dbdbc15d4087629d417e3a913027c0e3d8e320,0e7e4cb4c4a866893ec902288614fb50afe5ed58,883cb87840b4f0a1a09d5e6b3205a18eda5cf8ea,,False,True,,,True,94,276,,,,False,False
14,refs/heads/develop,2a111d6110d60fa3de1a7dc780bcf858b606ab64,b909f0f37f6342a0150ab412ab3b66595a498bad,b7905f6c68665b356b6d2d1604e63cf388b4bc1b,,False,True,,,True,6,15,,,,False,False
15,refs/heads/develop,b909f0f37f6342a0150ab412ab3b66595a498bad,6b9dcf7e0fa3cb29af0ece7f783ec519ecb52167,af2d904163dd20bcb27481bcf1f07ccb021b4b35,,False,True,,,True,6,15,,,,False,False
16,refs/heads/develop,67e2127e12862889388e0b2138109bd787e56d35,cbfe610214c43396fe471e8487e76399a8894f35,d52de4d9befdb1462934d122cccec2e8b93238de,,False,False,,,True,35,6,,,,False,False
20,refs/heads/develop,813e10981006fe4b9ae5b4b8af3e2b5c744e7e89,7ded2efec36d4c598460ef2944f0d4d8f1440ec3,5c6ffecd69db45ef21abe276e352c8583460bdf6,,False,False,,,True,35,6,,,,False,False
25,refs/heads/develop,ae1990dafbff39397469dd5c53b7cf482c8003c1,cd89d29fb60db46bc9908025a3bac8a4f253646c,ec7919c954d5c531ae14402c2859e7a00feb45f3,,True,True,Tests_passed,9e72793590756844f31d3d3d4b5ca80d30e680a097784cc93e27349e82acd1f2,True,110,715,False,Tests_failed,52ab66fcf319616c280302a52b9c659fff9792ca85a8e188ba65d350e0c8e522,False,False
26,refs/heads/develop,cd89d29fb60db46bc9908025a3bac8a4f253646c,d930e2c5a91eabccee450f80485b4c3c1c842b96,162dc4f957254055b04003d39af4a20dee5de8e3,,True,True,Tests_passed,9a85af09753d9a59b787eb63d093f7c121e4d67ae2751f95b33445f9b394cfb4,True,53,32,True,Tests_passed,9ae2202e3577e34c5824e90d9490186d713606d17d761778c2144ff5ffb6c6fe,True,True
28,refs/heads/develop,95589c3ad085f6444423dffaf0df4e5186ff2c6b,7ddbe5c410ea6fe13ad5e2969fcba48c488259e9,12326951e84b428f84b02eb154ea878c41f599e2,,False,True,,,True,39,74,,,,False,False
32,refs/heads/develop,7226878e6e64b2deeecc95987671c3cf0d9a02e5,47b7b640b9eed97cb5fb3d1fbb68612b4c63434a,b6acb866ea349406b933e379d8757b668c296309,,False,True,,,True,5,0,,,,False,False
36,refs/heads/develop,7eaf28feee34ffe65a56f86a2f37081400e15d40,b89c2b6f1ab1a6d3678cc48840af2bc3e919d0b7,028fe41672e8cb6b5dd8813838f72dd95519db6c,,False,True,,,True,29,240,,,,False,False
39,refs/heads/develop,3cb045c53b8cd42318fc29903ebbf95933d55937,0564351dd3f62a9a41f2f3fc1e2bda4efd7683d5,bf354eec024b43425f9d994194bf437414f2b39f,,False,True,,,True,98,963,,,,False,False
41,refs/heads/develop,c7448611987cc76b570016ea48267bc5f7fbe157,1cd9e4e2324443abdaf40f66a4bb1ec554d1b3d9,d8a3637c926fadadeac2705dd1160f4902837137,,True,True,Tests_passed,3e30ef705869052afeffbf615d29c4f49edac40c48a958ab4ceb362afc250e0e,True,240,2604,False,Tests_failed,f651e28afcfbcf21c07bf3c9deef690451d6e0c6b1d90838f2fca8f66422e7ed,False,False
42,refs/heads/develop,1cd9e4e2324443abdaf40f66a4bb1ec554d1b3d9,dd6945ff1d280c03c06b7dd1212ec15985e39f7d,ab62af158c4cb618d9afbbdffca3706c4fbbb05e,,True,True,Tests_failed,89a344a2532eaca867f1dae7433bd3566cf31f03c39b05c5ff2854a0377c0432,True,124,1015,False,Tests_passed,8981bdf2b0d0f3c3ed34922419fe6cc670bab2f58c79b4739ad8f54b49c89d78,False,False
43,refs/heads/develop,9c32d6b605ec3fac3938837c428cd4a5cb94fb74,0f111ff68505ea9bea9f9062249dac7e2a56a7b7,f97ba2aa41dcb1356ff529d52ac9eec118fa920a,,True,True,Tests_failed,07dff4b349795b36e2c4847d97de403dce8c5abd9ab5802042098f5070dc4808,True,220,2600,False,Tests_failed,5fa817c57fa3ecb22d8cf2ef5e2404e3ad44c7f8093f146db55421fe0da7336d,False,False
44,refs/heads/develop,bf354eec024b43425f9d994194bf437414f2b39f,71457ceb7d476f505294e182a3c0ec67149491d4,4f88d5a4f2cd08164464cbb2d979a065ac3923f5,,False,True,,,True,37,184,,,,False,False
45,refs/heads/develop,4f88d5a4f2cd08164464cbb2d979a065ac3923f5,2965cd804e10a25cf08740f8255949365ad71574,27bcb805ff58ba93398dc8aae3495977cfc6a567,,False,True,,,True,3,0,,,,False,False
49,refs/heads/develop,71457ceb7d476f505294e182a3c0ec67149491d4,74b5d1f186b6f72fdd9b8798f5cbc87cccfcf9dc,1ec03a9a5dbaca909a08f12dc67076064d93457c,,False,True,,,True,17,27,,,,False,False
50,refs/heads/develop,4b41ebbaaced5ae635c7987187826081ea3d9871,01010f9174837b55021dd4f85632b0cde3950ce4,c250aea7b643f4eb97e96c50d8ff10a051994145,,False,True,,,True,23,326,,,,False,False
51,refs/heads/develop,74b5d1f186b6f72fdd9b8798f5cbc87cccfcf9dc,25b6c26ba971246eef8f70e39f6fcfe6e45420f6,01010f9174837b55021dd4f85632b0cde3950ce4,,False,True,,,True,48,806,,,,False,False
52,refs/heads/develop,c250aea7b643f4eb97e96c50d8ff10a051994145,45808c83219b9ce7c0d98f5c89ff17ab237d34c6,aff0c390737367d7f11886c2af8d336cedb567f5,,True,True,Tests_failed,1e99765380e0090490a98f5d1ad54a8258103d78eb2550e650a987ffad81b0f3,True,71,713,False,Tests_failed,98fb8361b7edeac0c9fb5f980e96d79c81f40b0c3f90e0c2602704e2d35adbf6,False,False
54,refs/heads/develop,7972613a29bf6e9bf08bd6ed48a9becfd2c5637e,bb35d2bce2a87127ae5aea6036a69813f8c75db9,5a9a074daad7d0e231c5a909ae4ded5e32ae9041,,False,True,,,True,4,0,,,,False,False
55,refs/heads/develop,5a9a074daad7d0e231c5a909ae4ded5e32ae9041,32bb3b84aa84d4dac7b21c3d9d0787627d253474,23c5fb5042690a83991c6f314455cd3c38e9c63f,,False,True,,,True,10,6,,,,False,False
56,refs/heads/develop,32bb3b84aa84d4dac7b21c3d9d0787627d253474,cdeb7791b3203b3800d1716df8ccfb02fd5e52df,d94bf2114a57b428488be1ef2125653619732c6a,,False,True,,,True,10,6,,,,False,False
57,refs/heads/develop,cdeb7791b3203b3800d1716df8ccfb02fd5e52df,b6b41291a8bf3221eaf9afc9f96d392dd44c5118,310b6c71296a5b690fbe9a14a67ba9d64b5a405f,,False,True,,,True,39,252,,,,False,False
58,refs/heads/develop,448d705ce970cfb71374230a916daa9688ef0599,04dd85b4c26c4fbbd744dc318233416fc31a16c2,e657ab78514fa9b18a00aa67ab65fc80a5278abb,,False,True,,,True,122,957,,,,False,False
59,refs/heads/develop,04dd85b4c26c4fbbd744dc318233416fc31a16c2,c2cc175a016f293fba0846e335f41bcd24304281,72382c4119d8924ad9a693c0debb9ea0f2fee3ee,,True,True,Tests_failed,57c21b2ffd7be42dcf6832c8b2e454783535f7d7367518048fb5be766ddf97f4,True,136,1082,False,Tests_failed,c39adc0ba2ae716428f77f2821e2ab1982abf800e7a81f1f92baa905f63d8277,False,False
60,refs/heads/develop,c2cc175a016f293fba0846e335f41bcd24304281,6e92fd83dae000a0305d139ff1e71a888871781b,4f9f1e08cd980207946ca4be2bf501bd40871072,,False,True,,,True,15,10,,,,False,False
61,refs/heads/develop,0b8bf1c6a87e60b1b2482e7f025c04a6e79d0843,b1852dffbbe474353d0a938d121f04687ef84642,5e43838143635bf109a3a996c35e8efe47b65cd5,,False,True,,,True,18,269,,,,False,False
