idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
6,refs/heads/master,99628e2c44b0d5f5c4d7bad5e525a56566d16080,2620ea5c57e3da066aa1af75070a704a80854c2b,2fe814a4e5272af1d0976c2b24cf5b67160f810e,,2,2,48,10,True,True,Tests_passed,fafa762c385d191ebc2ccf86b45b1862bbd6644256b853ad21a0859ef06bd6a8,True,2,True,Tests_passed,948c1d31ca76688fc9ef8dbb95e608922e207e7487192d18c168a57937ad9bef,True,True,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,f8acfabf612315db36afd4d8e4da28643f171df75c58d1c800744444132ea309,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,f5e2f666323b7ce58014406d6c777ceb1c72ab59be24eae81bb4ad47e2914dd3,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,c2f5a393ea683e2831c88321eec57e19fe57bc45ca9006e23dd77a2de270c88b,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,e489adf4a89d995c290087740fa739329b8624180741e73863a1dcda93801bd5,Tests_passed,a2302cd67511ad731cf562f0082e752059c4275702276f469657ccf7fe7d09fb,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53,Tests_passed,e489adf4a89d995c290087740fa739329b8624180741e73863a1dcda93801bd5,Tests_passed,6e2247ac2a02b0de7e91672597a22d07bd7338c695933e32748a0d9ae3528f53
