idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,deepseekr1_merge,deepseekr1_merge_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,deepseekr1_merge_plus,deepseekr1_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,mergiraf_run_time,deepseekr1_merge_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,mergiraf_plus_run_time,deepseekr1_merge_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
18,refs/remotes/origin/mapdb3,e58101b86b800b4bbef36028d92bc74110f5fcaa,c83114fbb7a24f2f88cc996420b296caf6e5f1a2,6aed0cb71dfb7cd387b2533fe355aea3325a25de,,True,True,Tests_passed,f544b09b754b3503d2c6d3a9c174ed961e1ff1678701aeeb0a14b975b2f79fbd,True,5,22,83,2,True,Tests_passed,894a2e225c371cb83d4319cc5bb9862d977f8e1e442b94da136fc13d051f52fc,True,5,True,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,ff3189f33e8676526ac3e0c69df7b1991d7ce303d20be182ad5e89dda0c7837a,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_failed,77dd28aba083256eaa4409a4892c4249c225d488cc2e8dcb6f7380b8793850f4,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,01b16a216d9e9f5d6db5322f2439b2091e65ee58b96afe3c6df682550968cf1e,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,1962dd8bb4be0c438ded8af4d1f9d5fdf42022e01ac05142fb6578e8baf6ec0b,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_failed,77dd28aba083256eaa4409a4892c4249c225d488cc2e8dcb6f7380b8793850f4,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,Tests_passed,3845dfbb955147c8da68231b890852ed8f5df3182c89046b51ee0e327664c784,0.05541205406188965,0.06390380859375,0.06463217735290527,0.06402850151062012,0.058223724365234375,0.04899907112121582,0.07102251052856445,0.2251601219177246,0.09853076934814453,1.6193881034851074,0.07370376586914062,0.06619071960449219,0.5755963325500488,0.13909578323364258,0.25669312477111816,0.13165545463562012,0.2092139720916748,0.2470686435699463,0.24918842315673828,0.2655365467071533,0.2530398368835449,0.2263956069946289,0.22500348091125488,0.20606780052185059,0.24305176734924316,0.43960118293762207,0.299560546875,1.557234287261963,0.28421831130981445,0.28687620162963867,0.6705355644226074,0.17901992797851562,0.23773193359375,0.2618746757507324,0.062230825424194336,0.21475505828857422
