idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
4,refs/heads/java14,b8ed9bb629b78fb9e64991252a2554260323ead0,d3ac25c82aa6fd921352e9bdf7ee3878397ebf1c,bc9d0d697ad281de065610ca8fb2298ff38f7434,,True,True,Tests_passed,dd46d9e739e4bb8a61c233ed3173d3c74d0c9cb34c6e225900f959e80d59054e,True,20,347,True,Tests_passed,966a793f07c9b1016df2e5df699c8b8159be2575f6c8fe2f0343d8d31b9199fd,True,True
9,refs/heads/java14,40483f081c589633123f80f8440dc8a25c019f11,01575b4dad7d9883b01597ad427feb0529f4ad54,25797e26cc32b0ffca9507076333f6cc96dff733,,False,True,,,True,13,462,,,,False,False
10,refs/heads/java14,45fbe11e966a7f5097138964fc17f053c21596a1,6b70df27dbc81e2e0ccfa16c334622fea5fcbfde,a02b1b02905773132d549a76b66a743f94f9bd77,,False,True,,,True,35,611,,,,False,False
12,refs/heads/java14,95361916c67776e13be6ff57b331a775a5911301,e9ca1fd77d804e5200172de61fd47a129acc0f1d,853aaf03fa4ecf46d19b883eb96a8605cc55bb8f,,False,False,,,True,5,11,,,,False,False
14,refs/heads/java14,0dc643b1f7cef2848e8d7c02b31529903fcbe6ce,b37a85ee8f0a1e450a5dac768868fbc394478462,2dae551e6428790d33aa2b1bb0433b1a90baf913,,False,True,,,True,23,465,,,,False,False
15,refs/heads/java14,74985e371ec629d471d5c6867f1c8be3e207bb8a,42e78fefe6c048a2453b96c711bd0a0f022212e4,10ed39555d66a1c4e1691a5edee50ca99b6f9717,,False,True,,,True,6,87,,,,False,False
16,refs/heads/java14,e277a832a5d69eacdf4971ed6df24a14d0b21fcf,077be70a00c3a88876ed873d21a972489bc15421,bc735e7550463cb472028165beb580039c743bd4,,True,True,Git_checkout_failed,,True,97,1961,False,Git_checkout_failed,,False,False
20,refs/heads/java14,7dfc1b8b245ffc3bf10a83b4c6cc37786eea8b25,1b6037781f20f5c5d02d144ef8ccd0756f474c00,8cad46e853b7e2b10ef2adca37f2aa77ee28de52,,True,True,Tests_timedout,bb20280bbd262240d836063c461c27e278f9f3f3bd3f591f4b4c3d89f1c78f89,True,5,51,False,Tests_timedout,550a2a62e4c1e74a923bd09cee2f35bddeb95b57b840842a227de87fcbc1f483,False,False
21,refs/heads/java14,5270f69cd14e53bd48b053cb16ec6208ce1f2e4d,e092b1850703b5b2ce62d25d313775c650c26380,706ac9885ef2e633ea8ff80a4908007a02f08994,,False,False,,,True,5,11,,,,False,False
22,refs/heads/java14,d4f6240f25b7c9323c0ce3252f635ae70d72806c,08566b9ff936f857a9c5b4338dde639b83b0e2d0,d5a9c2656a33671ca2678fca784d15c6507720a3,,True,True,Tests_failed,00386959c56a5036cde5b1765be531d6afe2b78a57afae8ea03e21712841980b,True,7,49,False,Tests_failed,c446b5cc8717e9dd0d855c8058ab5f9b3bdb627cb5ee8c0a454b0590deb51371,False,False
23,refs/heads/java14,027bf3b00273c808b45a33934505a7c381adbbbc,8ee6bbfb9ac2e5fdefefb2db1741ca6da081b650,986f19ad4e1e7fbfbf0379003fcd5456d52090ae,,False,True,,,True,8,143,,,,False,False
24,refs/heads/java14,d6fc8e32f6c976bcafaaf74f0552018935d9b6f8,80c83d73f86578cbb718c21792e274486133f8ae,6c10c78d423c5f7d0e4eb020a3df8a7b2d9530cd,,False,True,,,True,62,950,,,,False,False
25,refs/heads/java14,7b2e5c36f50f7b4456ee86054f17ccb9e59343f4,78b0932942aaadd931369cc8cd51d055d47f9f85,16e756d8354ecbf7f5e254cdcd2790ef600420cd,,True,True,Tests_failed,f207d6c188e52ae90febb7d93392d60e0e0601f15301d750a562516558c20011,True,14,309,False,Tests_failed,96fd78084e76d917ba914ca300ee58ddacaf51497396599ee03016e056ae1867,False,False
26,refs/heads/java14,779744e0dc3db4d2db74256e2ff95e24081ae8cf,3ea88a02c4aca5895326ad38a79718971654492a,ef4bd813ad6154afb8b35b638039a72087cc9d33,,False,True,,,True,7,55,,,,False,False
27,refs/heads/java14,5c294df2962fb1d1afef1f11de5ce2520276e1fc,a7472af00edca929467e1a5bf475da3fe5cb7bb9,256b93a7d15eefaaafaf0e8005860974a698abda,,False,True,,,True,6,48,,,,False,False
28,refs/heads/java14,c524ea711399de926205413273df51fda3d0595d,d4aeaa7a7525f626ed9f43ee6fd08fb765761bbe,045463548965ee11b18c92d5dd2fa628cde81222,,False,True,,,True,47,259,,,,False,False
29,refs/heads/java14,b06ad710ea335c82ea45edefe199297fc595f28c,cafec2a2279f6185d74f131f5cad8d3207ec54e5,34b6575811e68dbfeb82606352f2aafb57c5cd5f,,True,True,Tests_timedout,36f0f317c629265a5015e0db0f17e6b87e49a0b849a8efee0279dd9ad8538e03,True,66,495,False,Tests_timedout,51b958795a15fdf69c7e41fccbcceafa9b2a624a0d8024441afb1b76ff4b792a,False,False
30,refs/heads/java14,582c07092adc7d39869706c0894fad1082030328,88e097fb1df92d63734f37b87dffeccb28f1e32b,1f657ad748d23580c3c36e54c268da202608e209,,False,True,,,True,14,95,,,,False,False
31,refs/heads/java14,f9eba21f2f6c9964f9e03987e1abcb01df01e850,f4327ebe199000cf9255eaf6e862a56f65f12bdd,879bddaad628ce39ad385e3cbbb4788d557d235e,,True,True,Tests_failed,c7899a03cc391c41f74013a55de3f2541a5139d6662f30ec34d11d416436d9b4,True,8,80,False,Tests_failed,f50c7474f42a4aa27c3d7b814597b9963b9c1fd1c2351d09eafcdd89ad889620,False,False
32,refs/heads/java14,879bddaad628ce39ad385e3cbbb4788d557d235e,bf9124d2480598c9f8ac6ad7dc127925dcf3c887,2b71dd35174f0f0b57406b7b68e51dd30a00a3cb,,False,True,,,True,59,904,,,,False,False
33,refs/heads/java14,dd4f3519781cf772717591cc9097d85379755bab,55f3d850fe19fe6107daf7038b91b00672af5c44,40cb0cf0992235b66e6832199eea40fbb0d6e296,,False,True,,,True,5,118,,,,False,False
34,refs/heads/java14,a8d0c1526cc33e976a083da6ea0acfbcb4eeb125,067fba7883668f69bdb1f790461c40582bae5c79,9d657608908d0cd14b6e04911b920488e7497862,,False,False,,,True,5,4,,,,False,False
35,refs/heads/java14,da2898409fc576de8daab4c5a4b6c9809d89abdc,1c7a52bb115467a2a855349b60bacf0e9e8a6186,4714ac4ece202c5c6fc0b727301a50adbc5de939,,False,True,,,True,147,3020,,,,False,False
36,refs/heads/java14,9b9e61a0c852f7e630315a9566d02a746ea4a57c,7b56e1ade135035dbf8c4f11095ab808dd3e6300,7541e944994346266ab0297b750921a0ac01b8cb,,False,True,,,True,38,186,,,,False,False
37,refs/heads/java14,d2c764ec02a6ce30c2cc5de9a5a23e3687d45c9a,11c9cc89b84d98ca71bb40e58861b98c633461bc,d944d8bf225e6706cc0bfab8382692fc9729879f,,False,False,,,True,3,6,,,,False,False
38,refs/heads/java14,c4e6bd56e6922d3f654c2a5a28fe766e0fcb21f0,50d75dfb7b5a6c5f80ca7c31323157792b7e6845,8aa17ebe8fd2e3793099a3ff6d26bc32a365665c,,False,True,,,True,332,37885,,,,False,False
39,refs/heads/java14,db7df8a90e24b3e85496048d82d0734267d3f44b,01a521df350fd29e298416efbaa33dc8ec259f42,f13ab2cdc90d12a92414982a136fffd2b5beb771,,False,True,,,True,288,25520,,,,False,False
40,refs/heads/java14,ba9e603fcae114ac11376ce6dd2a48d8a5341d98,c69ad1a03988350a7b8a12e3c71fc16fefb0b3c7,3911b9b4e70b924143282f9242c545831bf8de65,,False,False,,,True,4,2,,,,False,False
41,refs/heads/java14,6534e6fb481eea18baae98889ce7e5471c47f29f,4487be26dfe3a86fa5a085922bc0d316aa08070a,259815c712778faf54242b85d2bb14eb7daa46f9,,False,True,,,True,12,174,,,,False,False
42,refs/heads/java14,1f1563e96c3c181a3c5862354d26a396ef41fbdd,1db39aeb1ccfab7ddc0a36a78f6a835421d64fcb,d81be077982a51b0a80cf04da673d8cfad35e745,,False,True,,,True,129,40340,,,,False,False
43,refs/heads/java14,ec3ed80222d1d9b942071c1fdae279ac43b020e2,b0603105a3f08c5bd5a3822fa7062baa6624cbcb,6487af97118cac9a694d8b5fb4ef9c9e6f7a32ef,,False,False,,,True,29,77,,,,False,False
44,refs/heads/java14,d93bfd7e997d9d683bce3155e4e4cf67ff9513d8,efe8d154fe5da88fe22a338afd3a3919a26d8c88,f41e9842c163a2952e0fe628ad9a7dcf4b9c3b7b,,False,True,,,True,109,21819,,,,False,False
