idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
2,refs/heads/master,cb1f178a4958a68e7bf1b6c291f40f7537f88046,1bce36255b63bc2b1d7aec46b5c4c7906022e61f,104e9e27c56677613f263839d45b8037c77cace5,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/1bce36255b63bc2b1d7aec46b5c4c7906022e61f_104e9e27c56677613f263839d45b8037c77cace5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/1bce36255b63bc2b1d7aec46b5c4c7906022e61f_104e9e27c56677613f263839d45b8037c77cace5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/1bce36255b63bc2b1d7aec46b5c4c7906022e61f_104e9e27c56677613f263839d45b8037c77cace5_left_right.log'}",False,,,,,,False
4,refs/heads/master,57931a6e2bcf6a009c1ade1225e9c5f49ac58c47,8017d1dcae49348c3eda3520a15a4a51dc76601f,fb867c4e0a6d2eea201650725a50e016ec2cf67d,,10,1834,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/8017d1dcae49348c3eda3520a15a4a51dc76601f_fb867c4e0a6d2eea201650725a50e016ec2cf67d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/8017d1dcae49348c3eda3520a15a4a51dc76601f_fb867c4e0a6d2eea201650725a50e016ec2cf67d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/8017d1dcae49348c3eda3520a15a4a51dc76601f_fb867c4e0a6d2eea201650725a50e016ec2cf67d_left_right.log'}",False,,,,,,False
10,refs/remotes/origin/pull/120,d8952758be36cca3d760dc922f17b9a135edaa64,15bf60c80feff7bb26a864994f6fbd388070efa3,1f265481de513c1ee1cc744c4d9c18627014cee1,,6,1695,False,True,True,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/15bf60c80feff7bb26a864994f6fbd388070efa3_1f265481de513c1ee1cc744c4d9c18627014cee1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/15bf60c80feff7bb26a864994f6fbd388070efa3_1f265481de513c1ee1cc744c4d9c18627014cee1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/15bf60c80feff7bb26a864994f6fbd388070efa3_1f265481de513c1ee1cc744c4d9c18627014cee1_left_right.log'}",True,78c6cae5752349d535258efafca720a21ae37ef2f932a31304951d24812ce1bb,Tests_passed,f72a2e1e109897ef270ea21c143791aad14d1128d73b8769deadf0117c649750,Tests_passed,True,True
11,refs/remotes/origin/pull/124,11c8a908fdf26c9e6276ec100a613ac8d44fec31,19b57969e7cd1028040a54c3d01f6ecb6ff88a3e,0326a6c8ee2bc93ba70e3690b3e7e537da53318f,,10,17949,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/19b57969e7cd1028040a54c3d01f6ecb6ff88a3e_0326a6c8ee2bc93ba70e3690b3e7e537da53318f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/19b57969e7cd1028040a54c3d01f6ecb6ff88a3e_0326a6c8ee2bc93ba70e3690b3e7e537da53318f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/19b57969e7cd1028040a54c3d01f6ecb6ff88a3e_0326a6c8ee2bc93ba70e3690b3e7e537da53318f_left_right.log'}",False,,,,,,False
12,refs/remotes/origin/pull/188,8e1133336c13956f5d38cb9e649d75a5112fd2e2,58dba993f822de9c369490f926ed263531cc2b81,1e390b549afbd6e573ad29803a77e0b64f0de5ca,,5,22,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/58dba993f822de9c369490f926ed263531cc2b81_1e390b549afbd6e573ad29803a77e0b64f0de5ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/58dba993f822de9c369490f926ed263531cc2b81_1e390b549afbd6e573ad29803a77e0b64f0de5ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/58dba993f822de9c369490f926ed263531cc2b81_1e390b549afbd6e573ad29803a77e0b64f0de5ca_left_right.log'}",False,,,,,,False
16,refs/remotes/origin/pull/194,1da255ed911e7cbd62d92d34903956ff153ff5c5,332cffb91ce36397c8460fe0d8b8efb553c7919a,eeb1c441c6cde5e22af649c00c815efb3fe3f6a2,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/332cffb91ce36397c8460fe0d8b8efb553c7919a_eeb1c441c6cde5e22af649c00c815efb3fe3f6a2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/332cffb91ce36397c8460fe0d8b8efb553c7919a_eeb1c441c6cde5e22af649c00c815efb3fe3f6a2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/332cffb91ce36397c8460fe0d8b8efb553c7919a_eeb1c441c6cde5e22af649c00c815efb3fe3f6a2_left_right.log'}",False,,,,,,False
19,refs/remotes/origin/pull/194,47acc42f43a1f8387d735c6b44db9fcf01e2ab86,17cd8159bc49aa7bc001041c21b6f2dbd9130e8a,a4eaedc92225d02b8f443519ae92c0b7ad6e67cd,,3,526,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/17cd8159bc49aa7bc001041c21b6f2dbd9130e8a_a4eaedc92225d02b8f443519ae92c0b7ad6e67cd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/17cd8159bc49aa7bc001041c21b6f2dbd9130e8a_a4eaedc92225d02b8f443519ae92c0b7ad6e67cd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/17cd8159bc49aa7bc001041c21b6f2dbd9130e8a_a4eaedc92225d02b8f443519ae92c0b7ad6e67cd_left_right.log'}",False,,,,,,False
23,refs/remotes/origin/pull/21,fc65777ea9b68348d94a8af67df86362bcd6535a,62c374c6ae79cbe688e28015463dcb1dc9c15a48,1bce36255b63bc2b1d7aec46b5c4c7906022e61f,,12,1904,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/62c374c6ae79cbe688e28015463dcb1dc9c15a48_1bce36255b63bc2b1d7aec46b5c4c7906022e61f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/62c374c6ae79cbe688e28015463dcb1dc9c15a48_1bce36255b63bc2b1d7aec46b5c4c7906022e61f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/62c374c6ae79cbe688e28015463dcb1dc9c15a48_1bce36255b63bc2b1d7aec46b5c4c7906022e61f_left_right.log'}",False,,,,,,False
24,refs/remotes/origin/pull/47,c4af39c4f9e1eeee8828ae982e5adacac9354607,09d081b8d23215812f71b1569b5e59aa8b685ca9,08ad8b6c6a1eff5142c095cdde01900c13eb722d,,2,27816,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/09d081b8d23215812f71b1569b5e59aa8b685ca9_08ad8b6c6a1eff5142c095cdde01900c13eb722d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/09d081b8d23215812f71b1569b5e59aa8b685ca9_08ad8b6c6a1eff5142c095cdde01900c13eb722d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/09d081b8d23215812f71b1569b5e59aa8b685ca9_08ad8b6c6a1eff5142c095cdde01900c13eb722d_left_right.log'}",False,,,,,,False
25,refs/remotes/origin/pull/47,08ad8b6c6a1eff5142c095cdde01900c13eb722d,76ab254d3720c4f22c95b6a3bd79b21b1f936276,3ace39c06e89433908dde279e6b80a76158efcc9,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/vdurmont/emoji-java/76ab254d3720c4f22c95b6a3bd79b21b1f936276_3ace39c06e89433908dde279e6b80a76158efcc9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/76ab254d3720c4f22c95b6a3bd79b21b1f936276_3ace39c06e89433908dde279e6b80a76158efcc9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/vdurmont/emoji-java/76ab254d3720c4f22c95b6a3bd79b21b1f936276_3ace39c06e89433908dde279e6b80a76158efcc9_left_right.log'}",False,,,,,,False
