idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
1,refs/heads/master,9bfdca0b40082370d147e008676ed65f239d5da1,50cf4cbb66fae2393c0abf0937266aff0885df67,e22a77163c9fda49067f8b46b7f81898887eccc4,,False,11,,,,,,,,False,False
5,refs/heads/master,34c4c3c4e8c1b01d4f6c24c69e781911c6cefb49,4eccea8ccec0ef508b41a504ad9d2fa36144172e,2b8277f03e3ef52b16445818e4e01a71a832b9be,,False,4,,,,,,,,False,False
7,refs/heads/master,075551e713f7f94b81c0fc4f4b22be056a92ac48,14716951b559431179f7eea8940eab6751b04f99,beed8dc45815823e3127e129d8b2c370c547c0ba,,False,59,,,,,,,,False,False
8,refs/heads/master,14716951b559431179f7eea8940eab6751b04f99,6118347ef2f88acefdd34e5734bbe2f06a60dbc8,eb427bd2090f171173eb6cb321e032b5fcafdbf3,,False,76,,,,,,,,False,False
9,refs/heads/master,5ba980c739fcba6051ebbf487fbdb2aa3d27da0b,4df90e11596b0508b415b6b98d9678a447837fb9,5acf3a481b8a463e0b01a1f51dabebf4fc256a4e,,False,42,,,,,,,,False,False
10,refs/heads/master,774f1b376b9ac032051a1ea3867390b3505195fe,6489e8e92064bae58e07ad574ee6a3c23a1680c5,5e3f4128802abecfd00e9c1245a78644f35188b6,,True,61,0.0,Tests_failed,897afe39e6b8fdced5253b4680f3af6268e6219327a9d8074186ff7a1fd17632,False,0.0,Tests_failed,050d0c4fde0ea5fd69eb71c6a7c6791e3793104e3567f544018496c83655a859,False,False
11,refs/heads/master,982ab0ce3810a49fea59a887b18c832219578cb4,22af3dc33cae90611e3e5741aa21b88e73cd614b,a520406b36d3f8ae062c853bbe03e522b7694a91,,True,38,0.0,Tests_failed,c5affac08632d01a771ce7b212b2521b396841df98f5f5dce53d3d35d5f309c6,False,0.0,Tests_failed,fdba16bb2602c8b5e5345a3442e96ea113e8ceda974de76f285191086209a1cc,False,False
12,refs/heads/master,22af3dc33cae90611e3e5741aa21b88e73cd614b,68306f951e54692cf710f5f614dabf6be6e13e84,d479123bef54fc97c3a57d9e2639455a4be7272e,,True,31,0.0,Tests_failed,e0b842de33ac45255572c7967ccf43e0b45c5eb3a9392bb3b5334c3bf4249e92,False,0.0,Tests_failed,7699a3a61bbbc1f2b21ac386c87b1706ba37ab942ea42c92bc3d78354ae4ffca,False,False
13,refs/heads/master,68306f951e54692cf710f5f614dabf6be6e13e84,948fa68ca954f7f6fc7bfa45bfefc0e2d0760cfa,3bbfa0ef67f548838a0652297877554e5582738e,,True,72,0.0,Tests_failed,97ac21b6f673c8096a61f4a0f764f178cdc2cb4ab7c1f3a8ac9fdfd1bd7816e9,False,0.0,Tests_failed,0fa1654f812755d20933fc0d9aadac01148108e3df3852ed8d0a122cedc47302,False,False
14,refs/heads/master,948fa68ca954f7f6fc7bfa45bfefc0e2d0760cfa,7b258c1e129a9ba4d2420df1f02065c46527960a,4b3c9d8b01f3b2109a7567d4c4f359284188ba8c,,True,113,0.0,Tests_failed,704ccb238adf42f11995d6e6757c59d8667caf8d9ec58627cf9451df3711f583,False,0.0,Tests_failed,b4aebbb3cb4996e9def110083d3a1c057f83e7c47e7f375494dcc101773afe69,False,False
