idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
3,refs/heads/master,c2c0d72dea2b82f4f409761ec00ec2fb96a643cc,310d612268fe998a0526edca91013945b3a61289,bf4f30f66a72e50524f9cd2605b984179263196c,,False,False,,,,,,False
7,refs/heads/master,00714aa85a9dd29cc719585fc7445727b2acfc74,c21e3650306145d1f116f17d5bef427ce6b0d026,562274f282ce994bf33456dcde38ca136849fa77,,False,False,,,,,,False
9,refs/heads/master,5720ed94e03b9881b2ceb79337327fbcfe0f1b70,4654258cefcc5b756704860f3c7b92930e2ca343,926f9d45a0de66e06dd07cbd5d655547630b1755,,False,False,,,,,,False
11,refs/heads/master,74bf02149baf14f8bdaf3a6d70cd9a34c82de7a4,fd966eaca48a37e3c04cf315600a414065a9817d,d31daaee2c39c36597ae5b5683c71fbce039c928,,False,False,,,,,,False
12,refs/heads/master,0349e9f43629e5875cce7f1971e0e7b23b6547e9,65b61550221f19a35b0de19c017026ac08724111,5369fa9b24504985cbce9f5e592b226160db1a21,,False,True,e084cc2776dc99e95e643c06c0e67d777ab7c8ababf03cd5cb361aa5c3b03c0c,Tests_failed,2631bd06b3d618f0a6944787bdf0970ff0ad01230bd3dfaf189045fd978a0e08,Tests_failed,False,False
13,refs/heads/master,1c97b403e4ed901ea343e48c2c062537e8652a1c,dde2baa5f53639c5b11afe65d17638cc1454e89e,e98ae15da3129d82c4355da5d25d8ac19cc25859,,False,True,851f002fb4873f29926e0b4e54b7a34df21e871aa8d7b4c769922115b25ab05d,Tests_failed,6c25baaf37e1d75011202d1e9d5782b5db2397c59f889d1860d968bac336e6a6,Tests_failed,False,False
14,refs/heads/master,ac15f831d43081a9cb76d3fb3af295b973934e18,c769bf088e58d12787e20944dafa73a895ef27fd,61ad5c77ccd2ccf93ecb20aa0071fc3df4043f10,,False,True,4891cdb7b33e3d4cde1f54ac3584afcaa83ee3c3614b7211beae4623c357c795,Tests_failed,c291c5fb8207e6d24c10a219d7eb4778715f8dc01c53fd99d759f54f10527eff,Tests_failed,False,False
15,refs/heads/master,010807c6702e4b63bfafebc6fbc49b228fc7be81,653585d27f2036550a0b5aef41e7017fdafe5161,c769bf088e58d12787e20944dafa73a895ef27fd,,False,True,4de3a5c7a717066c57a19b95d9ccd8692dcd6b920ec03e7d752397f9381b3e1a,Tests_failed,4891cdb7b33e3d4cde1f54ac3584afcaa83ee3c3614b7211beae4623c357c795,Tests_failed,False,False
16,refs/heads/master,653585d27f2036550a0b5aef41e7017fdafe5161,cc79848ee7f7d95bc8f1ff1a02adf3fca52a9165,57656f37f74a7a210fd4ec5cd6d3db5a8cc570f0,,False,True,e8153a91ebf489b8171ce617062f58a406b32041083999146e705117e3b3d020,Tests_failed,84c73827cbce9712783cf52c7817b750bbcefff8d736452236efc7100b72770a,Tests_failed,False,False
17,refs/heads/master,490c011b70fc638826bb9fc827bf40a490b12e8e,d7b7ddd9728a79c7cf622985cd5f632c978dcc5c,e741ef42db51f05a8c9112073b131c72f9e75ceb,,False,False,,,,,,False
