idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
2,refs/heads/master,950cc2a555b483d4cd9276d28e5d2c067358a6c0,73cd952a5a77a6ab9ed956282bcb7b2418dfcb15,ecfe111bffc21311af60823013d0e30de8ae5c4b,,1c71efe787cef0ecd29fd558c6a5ce6e8603cda219782e06e62be6b4a3edf1ea,Tests_passed,428bf358f2a43de423733f53df82488bac22b6bcea487ec73786983bc80e2d46,Tests_passed,True,True,True,True,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Tests_passed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf,Merge_failed,60bfd8b5618c0313241937713f7f5f77a6167131b4cd0a8bd2cf40d100d14eaf
3,refs/heads/master,3c3566bebe5f8ccb5572c5af1e9a0b73480d4359,ec130d67dee0e714bae7b4d81cbceabe06712f7d,c7ba4c41af36daf7118441f5130d205b7c1bdba3,,62cd17a290bde64b5f3174b6e6f73d841094c21b243375db1caf994cc7c76d5c,Tests_passed,b738fae3b124b46329130727a4055df2764cea27022c401667571a65d8cbca3f,Tests_passed,True,True,True,True,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Tests_passed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922,Merge_failed,44612a4ea2e2eb175db52d4c348291911765862119b40ea13cac28c328cd3922
4,refs/heads/master,e40f08d22fddce1437a97fb0d25cdf4ed092b3e1,4a450f1801596dd8c67baf157ef85d13a1ab0df9,b797eddd98cf30ba68aee22264ae6643bff52ff7,,beaf699f33636e88a535bd7ca4286267fde688d02ae04304e39cbca02c563bc9,Tests_passed,9a95b839edee02fc5dcf401c708cd91b1b17788f23ed8a1061e480d96b1a7c9c,Tests_passed,True,True,True,True,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Tests_passed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2,Merge_failed,9001e40055953d0f6a6dffbd8bfdb3d15067079a4f820b11cb7bc7df71bff5e2
5,refs/heads/master,2b3842bf4cc3b6696164ad3f0f457b6d9c6460a1,72d0d2f67d706874971e569cb0cace2f84cd1c5e,457c34bfc088ae99f2af9c0d67899cd4e4149623,,4bb6068f30ae56b450c5e0204be91bc10b991fbd60350c46a501f02b883d71e5,Tests_passed,aea4b34f9bcd75f243b477cc4b61e720754b3e56a023fc28b2c97f10ecfdb780,Tests_passed,True,True,True,True,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Tests_passed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f,Merge_failed,a0ff8bc45c7caa32b68eb02a3f9fea330d9cb88e3ac8ff5c0cc3bac42593b51f
6,refs/heads/master,7317043ed37c638030764c0799e1cd64b67df6c7,b0af2c66f8909d50ed8880edc58551740a90c05e,b8fedab405c6241e9ce656d8d530f7c30525d80c,,df182ca25670c1740b2ec305fc0285d9c79d5d5ff64876ca3d1335172e9a16b0,Tests_passed,e9fb6c57aefe28da984c4ac68b2610b75752d8d9b20c680b0c93f450461f655e,Tests_passed,True,True,True,True,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Tests_passed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f,Merge_failed,8184dc7525bf9feb8b7f62b10de4fee32bcbf48497aec12ce8c1aa50eb87914f
7,refs/heads/master,e1f78703b2fa56a030e46dded2127f7abfc41350,35a62836e08063397af09d1c3a22fc09782d6abc,99788a1cd1eb2915e28208b83dbacf07ef76d05c,,7366923c9bb80f616ac2823c60b667bec3261fc84c7a82eb75439edf640c75e6,Tests_passed,63139efdc149fe9f06a638679a5391beba8449d965d7bf9e8191db478061268b,Tests_passed,True,True,True,True,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Tests_passed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822,Merge_failed,7f720ddf1061eaa5752f7ea13d43080a7c48429eea775cd0510b2b46fbf5d822
8,refs/heads/master,c55f2bfc4cdd8e1c8f99a4c4e4d6dba12d2009b8,55be14fc42a18e00ed7453e4d76609bca2c5fe41,2a15cb17187c14988e23d4ebd01d565ea3d73229,,65c9dde08be52e98c49f0bc122d088ef5b63d37d3260cba06fc6dda1c49db671,Tests_passed,b7e2cb5752f2c29bd4a3241cf0376c83d1b05e11ff682d2c432f77b66cd93870,Tests_passed,True,True,True,True,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925,Tests_passed,85d82a14d477077ff13be465f77bab07612fd86e613d5365648babac3c782925
9,refs/heads/master,5b11bbce67ee9a5bb68d415e8d0f73ba9552740c,f6216078e2a0213b08179d08adc632b384711423,4eaad997089b8460ca34099cbb166b3807052655,,e6a6aee77ca6d62cdc1418038446b8e69c3aabdaf0a9a8720ab935a2c3191768,Tests_passed,f9336fa6791f54fd530861f25f075dfc93e130e9fe68178f7dd1e35451b2d5a4,Tests_passed,True,True,True,True,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823,Tests_passed,097bb50c006c979147b642676bd27159f7749d48fe506417ced312f642ae2823
18,refs/heads/master,1cb40f3cda001e1501cacc97304b59a7fec3d7da,4b18abad7fc9511c2bbd8b9b3d570780e4fe1055,f914bd6c20b7159663a0746e503b7cbf48792294,,6fc1877089c89d04de3521e717b15a8566841015a4f533843cae10f95eb64e0f,Tests_passed,540d99906b36b72eeb1ff2f3f8afd56a8537c25c70f809290fd11948d4afbf90,Tests_passed,True,True,True,True,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8,Tests_passed,51b97f7664861886e90fac0bf48f55c5e25e477f22228b98dffac5fd1f61b4b8
20,refs/heads/master,e110fb4b18685c343b3470b6df7ba24aa5cc6ec0,496bdc31949ae361136fa75dc6904bd679a6d049,5ee69a84f9a1c7710d0863673cebf50c3ae3657d,,2cfa510292ad7a562bab6c6363a318f14339dfa7370f3c227be5e48a2ab4a0c7,Tests_passed,98daed5257f451f6d328195652481fad13b2d5b08fe790d4237b12112812df73,Tests_passed,True,True,True,True,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376,Tests_passed,d5c0776f4067c97d6ed846268df55b4e2d965cb8315df4f5197162678d6f3376
