idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
8,refs/heads/master,3447f49bf49c20e95ab686145f937e780624c1f7,cdd8a4d95468837c815b418c4d8dee305cb6900f,a5b5035764387e258d17b2ccfd1735d38bef9155,,d76fbbaf4a996bc9d81ec6d380df141ec237cc7399dbc26c4e6e6823669df31b,Tests_passed,b948e4a8849750059e9e5acb9e77e849f89b1fe6878f8e4c6f1c60a883e7d506,Tests_passed,True,True,True,True,Merge_failed,804e2957f604e310abd9dd1e9cd65cb8ac235cf2e4325f3ce39000efef1f1a45,Merge_failed,2da1ec6b4c8772ee3a2293b85e79442db87ccd24b0dbd43403e50cc369bf2c97,Merge_failed,804e2957f604e310abd9dd1e9cd65cb8ac235cf2e4325f3ce39000efef1f1a45,Merge_failed,73f8c64050fe2baf8276890a9358a72dc25e5e368082cc812dde3a80d7d256bd,Merge_failed,708b710b7b98039a21c3d99dffe2f0ca6df180d84f1207e799cbd30007f4da8a,Merge_failed,708b710b7b98039a21c3d99dffe2f0ca6df180d84f1207e799cbd30007f4da8a,Merge_failed,708b710b7b98039a21c3d99dffe2f0ca6df180d84f1207e799cbd30007f4da8a,Merge_failed,d1b44d1c33a594ff11ecee8fdee32acbba5fb94e7a1cb163e960542e43710f2d,Merge_failed,31fabe9126036e7a63f72c013a637224406e0ab2eb424090d2c913745cb965cd,Merge_failed,804e2957f604e310abd9dd1e9cd65cb8ac235cf2e4325f3ce39000efef1f1a45,Merge_failed,2da1ec6b4c8772ee3a2293b85e79442db87ccd24b0dbd43403e50cc369bf2c97,Merge_failed,f6cca2c80a70c5c896455282431b2e7bdff9f5577f67c7da29a0f6941c3291ea,Merge_failed,ecba4e02042843329c0add4e2f6ae9c65c751201fa8575165abb6a2a4dd33246,Merge_failed,332aab35c9f658b0b10b7b38938492a70e828c54a22b5f53cfa3a2f18bc822b7
11,refs/heads/master,b515bac1b027442fee058b69e9c56f1d7941d55a,f3c670bc92b436f2fed3d5764c12c83904c3201b,5041a4756178745685ddbfbac216c28f075666c9,,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,96721ab95d8c8330b1feaa337005a441183f839a065e6fe043033305a8a43ff3,Tests_passed,True,True,True,True,Merge_failed,7d2e11c9d3887a1bf4fbca463e8a62b269a9e32e8ea4054d8d74d0cb671d7395,Merge_failed,34b95fd42ae555b2fbafb0c146dba7456180a243fc924625fcb228d5df27f213,Merge_failed,7d2e11c9d3887a1bf4fbca463e8a62b269a9e32e8ea4054d8d74d0cb671d7395,Merge_failed,34b95fd42ae555b2fbafb0c146dba7456180a243fc924625fcb228d5df27f213,Merge_failed,7d2e11c9d3887a1bf4fbca463e8a62b269a9e32e8ea4054d8d74d0cb671d7395,Merge_failed,7d2e11c9d3887a1bf4fbca463e8a62b269a9e32e8ea4054d8d74d0cb671d7395,Merge_failed,7d2e11c9d3887a1bf4fbca463e8a62b269a9e32e8ea4054d8d74d0cb671d7395,Merge_failed,3d51e3ee417085ad1c26f3e1adcaa729fe50344b5acf6f83b057fb29bc25c7b6,Tests_failed,f0663a0bb5a690c95c35cc0c152d4423ce5ffed7a6040781855a3fdd446e1852,Merge_failed,fde66b73aadf2e8978a37b9daf58080e80fa248c016d7f0836ee053408081983,Merge_failed,1b817d9d2b2152a31965a44de40a9bbfe9b4781a0fb92a7dd265b5af52a89eaa,Merge_failed,c590dc054a05215323f27d314c495e8b5bbd4086fc0669b0c07fad59f7b0220d,Tests_failed,a40576f82b47b047231edbafeacc6dd9c606877da3ecdd4d4f0e70f85c9733e3,Merge_failed,ffec8ca0a3c8f7d273f7538f28ab707054c784b631a5008884fd098748d18959
13,refs/heads/master,8e17a2983e231cf884b35d94c95cbcac6c4d0af4,67e753b46b2b76ea189ef8a540b2b9ba6b3c7d1a,e85904399fbc734b1d5bf49099d4863901c9c986,,786e535345f93d29955491eb2b3ce05c6b4b12ab94aa10bc7d068674d810c9b4,Tests_passed,e5b44bc3ec31f2eb8426e2d5bf79da91ebbea9478c1bbbf6be93fba8d22b1fc1,Tests_passed,True,True,True,True,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Merge_failed,c6f9ecafdd8a97e7630bc29752384d1a32325b710b2ae0500f2cb29060a79ae9,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,c642eb37d02398e995f54c2e09b6dbc5ef5f9df9bcecace474b128023a66e178,Tests_passed,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53
16,refs/heads/master,ab585820cb76ad711b09fdfb7612349dd6bd9c11,07e2cbd5709aa4d24c85f6e7f60a0d9e3a9b0748,09469dc3a9ed2600431ce42eaa446cc9ee75de0b,,b500eac88b16c598959f35ed67f4af18ec2f338a071ddceab6051d2ab0a50f6e,Tests_passed,99ace64a04d3cda99a341b4bb8d9a9cee78797b25c8ce9c679f125c78355ca54,Tests_passed,True,True,True,True,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,50696790bce60190fe77db56a4b71a952456cc819e61a93c2733ffcf1a9490a6,Tests_passed,db610b0065ee5670eeab443cd752cb4efb2a1ae346568e48f4ef81e870349779,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,706e7224941464bb9253e2ba7c806f3cb110676c0cff4eb298a4082fa56a2aba,Merge_failed,cba8ff3ba089fa846c9f5c35c8cd8468d58981e358adf4d977a1b52459d75b71,Tests_passed,40575fe9fa688e91dfb32039625551d30a3df5c1c1fc9170d0bc78b594dbdc60,Tests_failed,ac1812508abcac667de436ee0a59b5bc1cc60da6d4371e53bd23485fe4c2a9bc
18,refs/heads/master,17ed8520dacfc399023efb73188f3fd9c599bf01,db7fa49901da8ec75d476bfa8fdd01d724137c47,3dd7e1beb24b9cfd7e4fdf90e9df0e969a01bbb9,,9a74eb5c002e46d661f7a551910668cb4e1791896cef191e0af02bdf7e20288b,Tests_passed,597700ce212c8aa5bbd58b3173996a2d5c8637e62250fa3cf8d4d76c9bb3daf1,Tests_passed,True,True,True,True,Merge_failed,3aa785905ce34b5ddc23f48a0e0298b28546b6005a28184b8368e92e34aeeaf4,Merge_failed,320433d1e3d3b414b4f59e7fccc138939bf917b2773447e5d88ee9163743b652,Merge_failed,3aa785905ce34b5ddc23f48a0e0298b28546b6005a28184b8368e92e34aeeaf4,Merge_failed,82f48ba19e13e58ed921c770d7b111cf0c2b86fe62fcf3ed339d76f443f79e4b,Merge_failed,d0f728e35c74a5d004feec9b6093b828c4e6decb9aabc404afa1afb77ad6f405,Merge_failed,d0f728e35c74a5d004feec9b6093b828c4e6decb9aabc404afa1afb77ad6f405,Merge_failed,9671df5e82c83eb34e66b531da7801c4e5c93629ad2843f0d1d320a1c7f396ad,Merge_failed,932de3cf3bf636e9cee8bc8c7fb6af2b9f80800a8bceb243314126469b5f51f1,Merge_failed,21534ddf6830f0aee3c3834724af3307846489695e377b435239cd2e4f661084,Merge_failed,cd838eeb97e667c0e34b73b713e437d169ff8bee16919a350ac3c26dd6e73f7a,Merge_failed,3158e3ef5b3f76f9d96a3d55c5545432e0c2ba854db382bc946e08ec953ad13a,Merge_failed,908de9f0dd547c5e2ffdd6410acf9560dad34d1c91238bdc764f553660e8ddb2,Merge_failed,9625389dc903715eeba183050f66b1693caa12639ddd5e1930b5325e735feac5,Tests_failed,d2bc910b36d2cfdff3834d82a15e58c8a1acd3104f50160f529a1208bdf35fda
29,refs/heads/master,4c4b9427be39d2f247f9551c15a57b502da2902f,833fe0005de959511ed92cdd1967cf512c3a8a48,49bba26dce4e0018d2fb04b0cec0e5a91ce7a0aa,,0d2feed471e899b2a524ea12ed325ac560a4d47ad00d98f2f42e2cc3183533b6,Tests_passed,d8fd5395accd875554d9c8bbf95448508df454ade8376986475ffeb5982694c3,Tests_passed,True,True,True,True,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,bd81b8d097fd32ea4c577dba9af410b6da8c9e21596dcf619a1315f19d69e7ac,Tests_passed,46e7c6b03cbd3013394cd32a62a62c758515f46bf1d45131ff54c143057a5800,Tests_failed,bee107c5cbe9eff407208001eb1987c1f868d23188cca1a1be17f159c81fb017
30,refs/heads/master,00980ad1c1215fa936863265c12c30a5edb40886,c5df6f44c36bf7a1056a03701e655290c2d89456,d4ce631801f3bf40eca20018541d49f7da4a4f4b,,c8ac74ca3ffce3c68b22ff36beb9c93cb03a546953b963bf3ab535ffa26aa27f,Tests_passed,dbbbc533d8090c36bdbbcb64c0c129dc5af0ec7d8cd8f5a376111d4989a55b59,Tests_passed,True,True,True,True,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,214f62e7c2d419b0526d7b6056e026a5230eb476ffd8373222d939a4a34b3960,Tests_passed,b94e43d55891b71dbb91dff22f870dee2b364d9fc668f509b3a4993e93a14cfa,Tests_failed,dc07ace3ec3f0f4c34aa82fd3eafc5486d4260e6a7be02cd13d154cf44cbff64
40,refs/heads/master,9b3d0502acbb203d5f20dd66187f1da0d32e61b8,74815f430039ba120a32e9ed3cabb62b5fd68c39,9b8de80f3c7720c07567ae386a0159c82ed392f6,,6ccad9afa30f5a2a73dbce5d3176e214fbb9c3b36ac5ac8cb74ed7b72224609c,Tests_passed,09d983c3e6e551a7d3e90f5a3427336f31003d40ba64a849ad2298468fa3d1ee,Tests_passed,True,True,True,True,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,efd512b3cb8f2399485fd5498153894226c8263e295c28b589075574c131a5b9,Tests_passed,6542370c2b8e7c5d789ac091ab88751592c40cb7d5cf688010655956b032f838,Tests_failed,8885c3bafc0bffcbcdca4da285cfb204082cfde6dba88737cec3873c419128ae
41,refs/heads/master,bae18e3ef8245d14e1fa8a48d5f5f6c62246c6d6,33b254eadf545666ff2c7d0ef15c0d2522c24d1e,531721cd42cb60145a4e479c53c1e2a66c847c17,,d5f9d8c5c9a3c4c5c1beb85f8b203676788375ddc16b017fb53ec5bb85d41105,Tests_passed,2c125ec3c5f7eb813f680f52629a97b871caf5ea7a7b1ff50dfc915db5423ba8,Tests_passed,True,True,True,True,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,811e5443b21425aef51a6334cf04eef2b8f8eac0d4f44a911479cbc0bb36580f,Tests_passed,e351abd6c5cebb6da5cc91d1e3eda8d515ae97ae2b4f97c726e23e45d3d19032,Tests_failed,a651941e6333f6b780073a04957544e0f6492cf0bf800fc9084dced93a7b3bc1
43,refs/heads/master,272bbb1c0fbdb68e6d6a8a677e48b458b0d19500,073ae8de68f15ad4af56f9d18bfef9a95fa079ef,60db07f4c2213eaa17f7cfd03ec20d5b05682d96,,8b55f50141634f7d360fe9a83d350cc634398c379818f876b98e5f8e07af2f2f,Tests_passed,ef5769ac81e92901a584bf37c9ac632f2536baf24fa16568bf560d8b7f66efdc,Tests_passed,True,True,True,True,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9,Tests_passed,6cc7c52d2d22ad28c441b5b8ff0d6fb73069d74b935c3f0e3580f57420ce84ba,Tests_passed,406ca0614b1eb2ee08cdd3b3a80ad9503f20982c311f9b425b2c886854ab02d9
