idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
2,refs/heads/master,a45ad0675fe0c25b7b6510f8b50c2f51e58802e9,4b412523eed519a1817382fc269ac601b66c5050,6bcb3f6fd7ce8b53016cfbc15988d6e6a73b9645,,False,True,True,5,7,137,1,False,5,False
4,refs/heads/master,3635ac5ea687bab3c0879b521c1bdd0d02165026,6c2aeb97d00f7028819da6ac2fe1ad544ff0b572,226419d56aaba35cc5f76cf5d8e85be149573a10,,False,True,True,3,7,34,1,False,3,False
