idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
4,refs/heads/master,983373776ababf419a2b4d422ed8435f771938c9,d2149865b9ea5f6adcf5ea1fc19b100f3a14ee80,181d4eb17e2afd1490b3d255712d2067a8d90fe2,,,,,,,False,False,False
10,refs/heads/master,88f8a71ccdc05e2ae018a36699514b4595fe17d7,14eb0b11b0bbeeeea48195a1a9b6641c80220444,9f8bacf14157115490d8e45d663c42d1f4bbd89a,,,,,,,False,False,False
18,refs/heads/master,2a750cef4a0691e8afa08a88e3393cbb378a232f,9e4311068dbf2087439f4a16cf1007544866824c,a151db049b4108dc494885bdb3835802ab94f617,,84e031ed5355fd6de0211d6eede13e264450ff279d36623fe80e04c7a22dacb3,Tests_passed,ba4f5fb9fbb04c17e1800fb11f93415ce15a2be42e7004d8c322fa12fd27d742,Tests_passed,True,True,True,True
19,refs/heads/master,8b37e62a45bdc4935c8e2ce80498ca5dc326803d,2c1c81930c0b3f9f4c1adfa13e9f25fd3348a8fc,fce4cb1d22f6fdc0300f37b78c5796b5cfd73457,,79be84e411aa4cb00008df2fb8b55ce4b50e5262bded20f039e6d947e3c6460e,Tests_failed,79620ed15199dc49963a551110e900cdd6c8105a34deee2bfbd0cb9e3c2e054d,Tests_failed,False,True,False,False
20,refs/heads/master,e554ac853d778051242d7c1091669c6b40b7f8b3,1f9368a55ac92355bc1d71403209719bcd85a2b2,b20d4650be0d2f95d70ab911c7789032fd7b6280,,75dec9eac2aad8fe924e90f134db1cd7932e7793500ecda65ccd96169b6c230f,Tests_failed,4b87fd7935ffea048a5b81cac6cf11cb5e661414896824f8cb67725ecd4823ab,Tests_failed,False,True,False,False
21,refs/heads/master,7f4171a57ea62b2b6d26a47a45b1096f0460841c,332b31b275a9154ac6c51712669df1441a056854,9ba9f54b9f819a0d5f48299e0773e87d29c902b5,,,,,,,False,False,False
22,refs/heads/master,cdefd86fa22b4cde6cb3c9adada66499bb057100,ab591440f5312f3ff2914e3d55647bd1aa700403,2de2a661c0ea2c9b26bbf32d2d690125f8c92bee,,1a52571b4c63ea065a0a986d5ec042fe9441f18cc6701c6a947fd3244498a81d,Tests_failed,dc14a35039a30214129be81047872c1c180898a8852d56ea6d6ff57319f4b332,Tests_failed,False,True,False,False
24,refs/heads/master,0a84d8014b92ecfc007c159170da308554902b31,e67e93144089f4062b7c9bc88436b844dd929eb2,87a5b5eb0b7698f0057e114388c4685b64f739a1,,57a0f14c8b80fa2bb9d9cc64afe38f543ba3fbcecb907db6a72db503972e45db,Tests_passed,f1413a97d522d8ab01fd3ed7363e0364f6186e40e36ca4841a855b5500055e71,Tests_passed,True,True,True,True
25,refs/heads/master,5c52388e788d138abdb441dd6dcfa754c4256fec,b0a2e3146d8e2b0b01f2159f484bf11fd6904748,ad27ccd40a4e584cd9397cc9f6a882b465679e5e,,2a9c1886d6c9fdb6422ae820e55ea6776baea0c24fbad120f3fb662de56c1ad7,Tests_passed,5a7640d2bdb488dc33256335315f3c398ec81821796e983ea92c4906a316e770,Tests_failed,False,True,False,False
26,refs/heads/master,9a8894b5ab1275e27cdbe2871eb307d918286174,6a84492bf75af3be7be30ab4e3a85ad11456559b,a9bbc0f9ed2e56b37bf270e05a8a4e355d182b2f,,d82289065147acd4c9b6de9483b39e02ed123964be548fa78a24bb95cc08eb81,Tests_failed,3e891908fe478c712af95fb7a9d8b76fbeb31019cbdc817559d7e690f94e38ee,Tests_failed,False,True,False,False
27,refs/heads/master,466b2cf0f785495d05c7bd98960d0a6869fead98,76b841607a52fddadc55821da0a5a1e0f8fda3ac,6cdb184cc8db688d96963aaf5f826922c05560cd,,6a83d323d8f04d88f92c21648dacd7de4b170e420f9cd0ae1e606134f844e179,Tests_failed,6bacc7cb75719bea204419645e90fbd53ba53c0d0878149a4f2ddb2ab2bb69d4,Tests_failed,False,True,False,False
28,refs/heads/master,6cdb184cc8db688d96963aaf5f826922c05560cd,2dcdaa020b04a43b08984aefe329303e2818e375,fbba07218f454c8632ec44044818f38edf182639,,,,,,,False,False,False
29,refs/heads/master,5531a4d7289a3bbd434451107c94e3172098d633,414b71041b2be9853101e86a25d53f59c8100b4c,64dd0a7a03f9dec4d7409b8ac2c287a918db4144,,,,,,,False,False,False
30,refs/heads/master,5e4c35fbf40ae0fd95fad09945be1e71abed20f4,2970e8bf3d54060bb6db155f5829f5189230dc87,808e189c4c2b60bf4db7912607cc3e55cb2971d5,,5ca1a97ee433e162ce1c7b9db700030c107c7fec3c37b6cd72eb14b4c306282f,Tests_failed,1b4123f8a90112e313dba6deeea7be675ded5ccd4e934644c717f33655f317b7,Tests_passed,False,True,False,False
32,refs/heads/master,755ccd6dd84af9c496bbc02a1e0645f966fbb318,39d7ec28ec5dcd719b2ddface32c7f6790cc7cf0,fd19c7bf12bd807f57092debe01e51cd33fc82b0,,a6fb4a638e3f02c69b18d48468eb2f1cabd3315e750beba548704faef54e19d6,Tests_failed,f5abf8e92f0733dc97993285bd75829fb10f0fc0286711092f2b08ffdec281d5,Tests_passed,False,True,False,False
33,refs/heads/master,60028dede770e74c5db5ba39fc88012b14cc6da4,085de3f82c0d1ef5cf0504dbf1651a9e16f83adb,5178c260c2dbd33ed2a70e1afdfeea6aac8eee1c,,9170b509d930b8a2a9aaf7b776b1f4752989293b50e3d8838a8ee13d10a11285,Tests_failed,d1cfae0c329d3971b520cd3779095651ab8d2bb840d8699c1a7a8c27273a3ce2,Tests_failed,False,True,False,False
34,refs/heads/master,0a226cc28b08d6623907cee6f124a444c66731dc,8410a6e08a55597fc17fdecec87bd543937b0fbd,f90c8d09e715c1000151b24de1f97af18a46e528,,69cc2cd86cb64f85f1222abf7615b60e9c68ef522c9f73cca619209ab7c60f36,Tests_failed,9f78cf32a9034936439e411193ed5fb31edb22a9e761aa1f2a9ff04aba1d358f,Tests_passed,False,True,False,False
35,refs/heads/master,f90c8d09e715c1000151b24de1f97af18a46e528,0aa41bd61919892eb9f6cfac5133e51d75ae5251,71dce5260bd3a07e8f15047e8fc72f00fa9f847b,,d5fd69b9e71eea12f454d03eae1964d50e5ac29594d5d0598a21755b681a857d,Tests_passed,6bb2084e0fa7bc0bfd1cbc2792b1fff2c0693e8e5b7214a6c42619dd39507424,Tests_failed,False,True,False,False
36,refs/heads/master,71dce5260bd3a07e8f15047e8fc72f00fa9f847b,1044336d774977a9901d68a85998602ba412fcf5,331813d0beaa3aa96a9a9963abd347d082bbbc8b,,570a89f078a58897f5f99b0ccfe1cf5ff9a7b9d3e5e66dda0cc150d786bfd352,Tests_failed,fa38d2e0cff70c427fc57d46218c9755ecc3219ca25e9e9d5dcf36e8033434d8,Tests_passed,False,True,False,False
37,refs/heads/master,4eda8b9e246d0fbaf5d491220d7c83f750adf989,07df38df49d40dbb91738b6878fdc1fb9071f4a7,d442d2d36b28bd28657b2c91675da0ea583e573f,,51e202f373ae92abceaa5368ff8055ece0ec28d5878dbedc7d43e8b115dec81b,Tests_passed,b2dfb69b275377885de353534a4d9da842223859cc75151beec8314ce9423363,Tests_passed,True,True,True,True
38,refs/heads/master,528b4c2198bc81d29b509efb858815f160d898d3,bb073a886fbd152f5cb47d2b6751529f5937e08f,9ef6f4b7fd4aed36110fb41da5355bb4df53f9fe,,5664ecebabf129664e848947e14361c8ff9f61b1f7f55d5ee1422d755f18f5de,Tests_failed,e2b31c690ea871fdaed81884af4bc518b183cb8e811982ef045dd0a213773c73,Tests_passed,False,True,False,False
39,refs/heads/master,a70b5e4a98bc37287a29830b87ee86cef5076c4e,b246f9c4f5f2a09a084334f2aa522394747c073f,d6d47dbd3a5f03bf8f2092d66c794c3de2d5bfda,,51a7400ff9437924c4770a5e7eb01f6278cdd6156663b200138bb869e6c314f9,Tests_failed,2af94a0f1b393a533d5253f2f15de77068899c054d9e4cf2d785a5493f3ba7ea,Tests_passed,False,True,False,False
