idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,133a53bda4c5d9cadadce009bdbd09a00a1beea4,4734de513e198744d7ead29a3df0ef028878aeeb,931e23be4e9436a57d266a2cac0cab03535505f7,,35b6ff1338497405309b9dbb19e8e660c28440c574c71d3b2d031e4abb1d9729,Tests_passed,0e84d78b2208c3a71a4af0bd447bec02431510dd830c501cd295168b86f65d0c,Tests_passed,True,True,True,True
2,refs/heads/master,4734de513e198744d7ead29a3df0ef028878aeeb,abe21e8abc32fb835da8a657ff0913d08d475ade,4d0de86e81b1289ee2e90b1b25ccd118b0b207a6,,,,,,,False,False,False
3,refs/heads/master,abe21e8abc32fb835da8a657ff0913d08d475ade,9ec5daef58f7d24515dff336c09f8204a400ec88,fa63c9cede9c7ef71bd395fb4bd67227e1085fd5,,,,,,,False,False,False
4,refs/heads/master,9ec5daef58f7d24515dff336c09f8204a400ec88,ad6667c3a8dc40c360e83ca8a59393ebd4684133,0f796afd7b0560284eb83c2017178f4727250438,,,,,,,False,False,False
5,refs/heads/master,ad6667c3a8dc40c360e83ca8a59393ebd4684133,dd202c3ae3054074d6e2ab290e2d851cfe37f6cc,d67fba71323e8c942326883b6d30cb5c9fca14cc,,,,,,,False,False,False
7,refs/heads/master,03a3f4758aca1b58cf28e282e10ec5f9eae7e185,ff79c666d6d6b500c5a6fc47e0d25ed7f967648c,4d0bf3b2c0c5863d505167d2041594a622ce70b0,,,,,,,False,False,False
8,refs/heads/master,ff79c666d6d6b500c5a6fc47e0d25ed7f967648c,500b16e94fd3349a3148d1c81a2ad99e83895659,f0d18a5e190f75b6d22f282e30ecdd1a740562bc,,,,,,,False,False,False
10,refs/heads/master,37f01063cec90c54b260e7caefa238f7a62d3a71,80e05caf13bddd0bc9a7959ce796279c3591749b,e79ab96915b6ff86ca186ff3b6208cbd0c3a1906,,,,,,,False,False,False
13,refs/heads/master,4bde5266c7af935b810160edaddac29a5aaf24d9,550cbb69da8bb6b8141802334979bb3241148710,75a80a47f933d4f87d3c62f80565a05c366e5736,,,,,,,False,False,False
27,refs/heads/master,8405ddb4fc9953cadf5828d639751bbce7168ac1,f5afb28b88f4b79212886002fb41a14e6ca316f1,0e96c91644727be7cb54a93887e3389bffa9de3b,,,,,,,False,False,False
