idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
5,refs/heads/master,0442084d724bfef99d5b28e7066ac95a7d51e1d2,f1052ea59c175323844dc96dc98bb9337deeb79f,9c63929db6168a99b7642d832d384866131a1b1b,,7,0,,57,False,,True,7,False,,,,,,False
15,refs/heads/master,5d19c647f7af46ad32a5363c320abf1e225808a4,3f03bedcaa49deafe658ebae5ce8978933659b5e,749b5b5c0bf56ab51236f7361836e877363b9b40,,7,1,,55,False,,True,7,False,,,,,,False
16,refs/heads/master,ee8445a0545beb81380c76c1c5d7316608ef7c09,2f28b8d8dbdf6b2831fced637af0fdc0b3617aed,ed4ae39d939d5f3519be3ab04f51c0600a31dfcb,,54,1,,168,False,,True,54,False,,,,,,False
17,refs/heads/master,f32ea5b302d189fa8e942f90bf2703a82bf2a5e6,39555292053f9cc02598918b3ff6226299af1b57,dc9342c1ba1907423549aaf637de87a12120506a,,43,1,,110,False,,True,43,False,,,,,,False
18,refs/heads/master,98e8cdc974bbf7b3ee1b52ea6f9445c51c61be2b,b907f02f2b090176e608519ce1d0031dd12333a4,808fb31ce36ace1ea5bbeb790270b8751a81dce1,,3,1,,11,False,,True,3,False,,,,,,False
19,refs/heads/master,abd3d7d76f6e02ad1e8f6ccba02b36945f2921fc,1c14431d172697b1afd06c9f936aafa028cf24da,dd184de5dfd99d0bcb1d3727cfb7597f20f91a6a,,16,1,,16,False,,True,16,False,,,,,,False
21,refs/heads/master,53271cdc8cb6ba661d8928829e93c9058f5ca493,abb4a2d800b56d728ebf43306a3fa05265fa4c81,04ec58ac90510aae6707643a05acb536b1f0e9c3,,24,1,,192,False,,True,24,False,,,,,,False
24,refs/heads/master,9517281e7fffe279f1e0e3381d62a77b129cae1e,65daa92ff8f64bb0d6af7a5f4adf5e43df4378fa,2d955dbb6065c31c6cd04dbd3abb8adb3ca56eb2,,27,1,,73,False,,True,27,False,,,,,,False
25,refs/heads/master,2ad509db2cbad2079efad8759ecb490f96b05eab,82e03c79bdd9a305e3bfd1bc1ee44ee48edbe26e,f3ae132b7087f6736ef11cb84cbdc439d9f82c8d,,6,1,,15,False,,True,6,False,,,,,,False
26,refs/heads/master,d7a2df91a2ed3619efe3f93c2742f0b226337716,78ec673a0c2fa01cba68cbae8e97600b88fd8ff9,54ddfb132f99aa09f7f2ca95f8b86804c391b319,,10,1,,16,False,,True,10,False,,,,,,False
27,refs/heads/master,78ec673a0c2fa01cba68cbae8e97600b88fd8ff9,1640ec547b00dba5b2f86be66340149eef36e02c,9c27690985d2133e9faef7f3257d5d45250ec3ca,,4,1,31.0,3,False,False,True,4,False,,,,,,False
32,refs/heads/master,63caea6e62b85143471c5bf6ed981f625c749022,6190f7591cef01087d328078cf2631eab6d97fff,824381bd7523c15b7a530b44d3f71129a0583df5,,11,0,,15,False,,True,11,False,,,,,,False
33,refs/heads/master,6190f7591cef01087d328078cf2631eab6d97fff,8f56cc14a5238b4ad174e3cda834400d452850ff,76ecaef51ef0a1fe758b872a31bf3e490cda6dcc,,5,0,14.0,8,False,False,True,5,False,,,,,,False
35,refs/heads/master,4cbfd59ced6fbafb0023da9fd4bfb07189f76ecd,7eaa71db5c80c991ecd524a29ea41b0f2ab56d8d,4d88406437fb227f74cf240273b39b7d76e937d6,,8,1,,17,False,,True,8,False,,,,,,False
36,refs/heads/master,4000df45ea01da75cadbb9b8d8d4c9a324fe5a0a,6cc5888fd6751e266b76b0977d115f0d3a4297b7,2bfad85cfbe5cf25e4a5819cd39e30b5f46e4636,,13,1,,32,False,,True,13,False,,,,,,False
37,refs/heads/master,bf9d33ba59f4e275cbda12526bdcbe0ade78997c,46fb5600e1343de20cb50a3b45da72265388b4f7,5336e3247db1b4f9b2aa59e1248f386cb06c3092,,11,1,,38,False,,True,11,False,,,,,,False
38,refs/heads/master,5336e3247db1b4f9b2aa59e1248f386cb06c3092,82d15b21725630493189a56c99f33259ee3a431a,17026f7221a468b49bfd15dd7374ececd50754e0,,26,1,,100,False,,True,26,False,,,,,,False
39,refs/heads/master,716597d2cf781da533589d6621ed7ad42c36a4a6,51d266eac9b3bad310be8e4dc146ad17ef7fe128,6bb26e0a38cfd0382a77bca4e1a1303592496c9c,,5,1,,4,False,,True,5,False,,,,,,False
41,refs/heads/master,915cd75707b4e77fcb9f67f786b86ba52d76ec27,b1ea83a77cb22b3747240ff5b6c4ec58bea99877,a83c98e1cd97d7c83fd101d057ed17a46cedf03f,,128,3,,822,True,,True,128,False,Tests_failed,d724eac888607ebe912d03d8ebaf8023515a4d5fcf22359c30d814d917b8983b,False,Tests_failed,cd7bb3296c5d95c5b2c9498a8acc3541fdeea08bbfbcf2aa7bf47cc1a1453290,False
42,refs/heads/master,a83c98e1cd97d7c83fd101d057ed17a46cedf03f,1b6d2c226ffb42a31b5bf89f47d7943ccba74ddd,49e6051dc56b4238cff0f1b1a5fd94b60381b477,,109,2,,767,True,,True,109,False,Tests_failed,5445167e94dc999a4f44c40e5427bf2f1311e1738ffa640598bc81ec73a4a27e,False,Tests_failed,98964c3b18f44db73ba1c1d78a0ab2c8c7e66286fcd01715ff501fed834f1dd4,False
43,refs/heads/master,9d06f75828b48b57d7b2728e19793c6557842178,44189aeaa7bcd7a75fdb941f4590cdecc0b94cab,e03a0aa655dc2a53ded34eff901cec0eb882d156,,16,1,28.0,17,False,True,True,16,False,,,,,,False
44,refs/heads/master,5c7ce6843cfe3043dcbd89c7e4c6d927fbf57f31,1e82b67baa70a24ab8c38d037912dd0459d5f884,62946443be3007dc8b4fe1cfccf9f98a37840633,,3,1,,81,False,,True,3,False,,,,,,False
