idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,8a04fa7caa7544cbd02c12a955de8f5b29366de5,529f3b80e60649f6459d422b7b7674c148e08a8e,65715baeaa9291efc2e4bffa577fdcf031c4e0c0,,,,,,,,,False,False,False
2,refs/heads/master,51814654db605fad1d8b4d9b6a55e80eaf284325,027f6e42c00fcbd38771a64c6df6a195c4d5f1c8,9f2cdb2dd756e8aed3f09a97e01ce8efef57abf2,,,,,,,,,False,False,False
5,refs/heads/master,dbc33821a1cc4c9886894d6da9e68b61862a1ba0,5a47f2ab9ba697415777a1022a822f8e71c9d09d,1a0a936ee254c5bd427af9646cfe745ce523eb04,,b7f953e6eb57418e6123c98ac33ec76405fcd38f1cae33c73d2d3d4dec5113e0,Tests_passed,0.011323268206039076,5e0b132c091ec76f7266508df93ed4c91ea8ac3bb2d5239e414cfa854cce101d,Tests_failed,0.0,False,True,False,False
6,refs/heads/master,1a0a936ee254c5bd427af9646cfe745ce523eb04,d8d8e9424bc298802598c6807e815f964f699710,fcc082de265bd0549d09324a26b888e70be9c8b6,,f792db89cdbd488bd8062bd7df09f60a26d76d307ce9eefb8884b4af435dcf05,Tests_failed,0.0,5d1864af35fc4887caf5c7c2b0d2f9660098492d93c3e07b84b9930be4a354e5,Tests_failed,0.0,False,True,False,False
8,refs/heads/master,39c4ff24911f5c51a17e21983fea8dca7d6fcb79,b3064ee2a3524002d2c80e77c851382327099caf,356a9ead1bdd792d096d09a6ff342f616619e08d,,,,,,,,,False,False,False
10,refs/heads/master,2274f311f95f9ee1a14ba6f228886dff70594317,eacca54810cea58f500ce28c1239390cb5ea098b,33bc748be1431d21715c05bfd1ce363527186e04,,00c35c83ad9af7ed5ed888bbbae6207e77734d6777e2b90b8837beacd649b514,Tests_failed,0.0,21d8668eb8781a0b19c6c4eebe676901efc4736f0476d1b72ec5eda2533908da,Tests_failed,0.0,False,True,False,False
11,refs/heads/master,cb0e38f42ca88db7e1a02be1b55694750de7bc91,662fb67ee880eee9ddb04d9f5d66d488ef3f5cc0,0ed6731f27b302ba284aac82101a36bb46aa99f5,,3b85381e45cfb4d4e58e70b886203c91c9fe5dfa36e24d65ae075de36d29d0c9,Tests_failed,0.0,8788063d64a27da0f3e27609f10a9560e7bbc5370ad5ba7fb9121aaab622b6b4,Tests_failed,0.0,False,True,False,False
14,refs/heads/master,f19a3704de3492a9350deda077f59147cb41ddd4,81bcd912ca691cd4f8fbe80219363c60ec13034e,ac2f8ff0358f8d3f64a0bbd2a3d50f2bb54287c5,,63116d923b9e225ec0320a743705628ea5b0f07a6399cc6097baf9967d866fed,Tests_failed,0.0,f842eaf3ff504f85079f55ea1d1aa5090895093389313d860abb54cb1c58d9cb,Tests_failed,0.0,False,True,False,False
15,refs/heads/master,fe84aec83e40b15fd2fe3f5b85ed9d82be6e0aba,0fdb4dbfbb2eb13ca58fef9a14b753cc434b1625,a44e3038f6b24e679a5df5af276d0b6f1b309cc5,,94c6498b3b87296387b93e872c081fb2672ca62ff7f4cdff76ef5097d844e484,Tests_failed,0.0,f08dcf4c6327a886b8bb2baa89eee767c8754d81321b86a475f40f74eab92ea1,Tests_passed,0.01320559295701709,False,True,False,False
16,refs/heads/master,092db27f07c48b95557928bed312c30ac67617ef,5629e5143fefa5cafb177d342e52bc0951544b2f,167e655e3b1426c6d097cb580765404d8ab9ad92,,ddd9aa026ea65aea73a6d3d96f14a7ddb60294a7f7a41b9e272b329443c97ff3,Tests_failed,0.0,de092f7a651df6e657feb4776550547e9a2d669ea0694c36e899f8838854fd8a,Tests_failed,0.0,False,True,False,False
17,refs/heads/master,0fdb4dbfbb2eb13ca58fef9a14b753cc434b1625,ed12b094ffad0a45514743494a2b1a4fec740d35,167e655e3b1426c6d097cb580765404d8ab9ad92,,82a457d70c5510045afd57fe2ba8a1d50f06a83fc0b04deda9e003076694400e,Tests_failed,0.0,de092f7a651df6e657feb4776550547e9a2d669ea0694c36e899f8838854fd8a,Tests_failed,0.0,False,True,False,False
18,refs/heads/master,740dbcb68f51e2da9481d9c82e4b3acf5741132e,f7f56aab5be361a3de857062947cb754d6a018df,6fd12c6d13002f1819f833763b9816c64525379c,,,,,,,,,False,False,False
19,refs/heads/master,3e5552c025d3ef87e97b393b689906c99bd2bcf6,b86ae517af8738d1415330a57c9d1dd5ca36e996,3ed3b24e7bea7578c65b18592543086211319052,,,,,,,,,False,False,False
