idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,1a9ef24c86f38eec01eee22c5fa7a7111970fbff,c5370e8d1395bd415e5d305b7c972cc155b2bc70,6274fd2b795deca355f290aeed365bd449b82df8,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/c5370e8d1395bd415e5d305b7c972cc155b2bc70_6274fd2b795deca355f290aeed365bd449b82df8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/c5370e8d1395bd415e5d305b7c972cc155b2bc70_6274fd2b795deca355f290aeed365bd449b82df8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/c5370e8d1395bd415e5d305b7c972cc155b2bc70_6274fd2b795deca355f290aeed365bd449b82df8_left_right.log'}",True,,,True,6,18.0,,,,False,False
3,refs/heads/master,d47c313fc3219fef26f495d573c18c4e6740b71e,5038ff256769615dbcc9242b71df5718fdeaf0a3,fc1930040309858b247a222f7cddfd55a3e6c92e,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/5038ff256769615dbcc9242b71df5718fdeaf0a3_fc1930040309858b247a222f7cddfd55a3e6c92e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/5038ff256769615dbcc9242b71df5718fdeaf0a3_fc1930040309858b247a222f7cddfd55a3e6c92e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/5038ff256769615dbcc9242b71df5718fdeaf0a3_fc1930040309858b247a222f7cddfd55a3e6c92e_left_right.log'}",True,,,True,36,995.0,,,,False,False
6,refs/heads/master,7df88f2290a7b0c886c5712711e88c2cdc599eca,59fa39b8cf47102fe9a627a89359e0c6df1e4120,ccc2dda31aeaeec79d5e441a4eb5ccb684814ba0,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/59fa39b8cf47102fe9a627a89359e0c6df1e4120_ccc2dda31aeaeec79d5e441a4eb5ccb684814ba0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/59fa39b8cf47102fe9a627a89359e0c6df1e4120_ccc2dda31aeaeec79d5e441a4eb5ccb684814ba0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/59fa39b8cf47102fe9a627a89359e0c6df1e4120_ccc2dda31aeaeec79d5e441a4eb5ccb684814ba0_left_right.log'}",True,,,True,32,986.0,,,,False,False
7,refs/heads/master,59fa39b8cf47102fe9a627a89359e0c6df1e4120,8eb8685cac0ac1d0b614da0ba835bb7c11675568,c76eeef6f0fe2f5130bc34aecbb0654597a24e93,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/8eb8685cac0ac1d0b614da0ba835bb7c11675568_c76eeef6f0fe2f5130bc34aecbb0654597a24e93_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/8eb8685cac0ac1d0b614da0ba835bb7c11675568_c76eeef6f0fe2f5130bc34aecbb0654597a24e93_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/8eb8685cac0ac1d0b614da0ba835bb7c11675568_c76eeef6f0fe2f5130bc34aecbb0654597a24e93_left_right.log'}",False,,,True,3,3.0,,,,False,False
8,refs/heads/master,ccc2dda31aeaeec79d5e441a4eb5ccb684814ba0,4236a0e5cbeb1d779aa2d5fb5c578c83a390c1c1,c76eeef6f0fe2f5130bc34aecbb0654597a24e93,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/4236a0e5cbeb1d779aa2d5fb5c578c83a390c1c1_c76eeef6f0fe2f5130bc34aecbb0654597a24e93_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/4236a0e5cbeb1d779aa2d5fb5c578c83a390c1c1_c76eeef6f0fe2f5130bc34aecbb0654597a24e93_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/4236a0e5cbeb1d779aa2d5fb5c578c83a390c1c1_c76eeef6f0fe2f5130bc34aecbb0654597a24e93_left_right.log'}",True,,,True,33,989.0,,,,False,False
13,refs/heads/master,4d24792ab15873de997acba97f8c0c79ac0054e2,757b313522bf388a72997624ac944b4c4d25b179,2fa071655fc4a8a560fb63c69f7a809d1e084f37,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/757b313522bf388a72997624ac944b4c4d25b179_2fa071655fc4a8a560fb63c69f7a809d1e084f37_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/757b313522bf388a72997624ac944b4c4d25b179_2fa071655fc4a8a560fb63c69f7a809d1e084f37_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/757b313522bf388a72997624ac944b4c4d25b179_2fa071655fc4a8a560fb63c69f7a809d1e084f37_left_right.log'}",False,,,True,3,9.0,,,,False,False
14,refs/heads/master,757b313522bf388a72997624ac944b4c4d25b179,1b2ea00cdee7202f75a9b35033521e838153aca1,f1138cf595ae7a42a4434b8fc2c8f889da84dd28,,True,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/1b2ea00cdee7202f75a9b35033521e838153aca1_f1138cf595ae7a42a4434b8fc2c8f889da84dd28_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/1b2ea00cdee7202f75a9b35033521e838153aca1_f1138cf595ae7a42a4434b8fc2c8f889da84dd28_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/1b2ea00cdee7202f75a9b35033521e838153aca1_f1138cf595ae7a42a4434b8fc2c8f889da84dd28_left_right.log'}",True,Tests_failed,030ccf94947cae0b5ce09aaf3d00c0627176c04721e58502d776ff9e3321f321,True,14,438.0,False,Tests_passed,0b2de1fa643ee2a9db98fb33a5e5b8babefbeac927116362a6b73e0681b29786,False,False
16,refs/heads/master,2fa071655fc4a8a560fb63c69f7a809d1e084f37,28da20e4f3f4b6f6557b1daf2ef3d417e2fb649e,1b2ea00cdee7202f75a9b35033521e838153aca1,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/28da20e4f3f4b6f6557b1daf2ef3d417e2fb649e_1b2ea00cdee7202f75a9b35033521e838153aca1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/28da20e4f3f4b6f6557b1daf2ef3d417e2fb649e_1b2ea00cdee7202f75a9b35033521e838153aca1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/28da20e4f3f4b6f6557b1daf2ef3d417e2fb649e_1b2ea00cdee7202f75a9b35033521e838153aca1_left_right.log'}",True,,,True,15,435.0,,,,False,False
21,refs/heads/master,807d9e7c3e30a09f7a975e40c17b90edb339af27,0c378dec25a0798195203c497c177cf7c1dc2769,18de5ca223dc6fd6a6938064a91175fadb7cd36f,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/0c378dec25a0798195203c497c177cf7c1dc2769_18de5ca223dc6fd6a6938064a91175fadb7cd36f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/0c378dec25a0798195203c497c177cf7c1dc2769_18de5ca223dc6fd6a6938064a91175fadb7cd36f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/0c378dec25a0798195203c497c177cf7c1dc2769_18de5ca223dc6fd6a6938064a91175fadb7cd36f_left_right.log'}",True,,,True,6,105.0,,,,False,False
23,refs/heads/master,a5fe8d10d51c591ddcf1a008940012d258774b4d,eb4de4935a3b77cfae8e6f44038acfd07323b763,4e6e10d37039e27c2860d8620d3b20de9acec653,,False,"{'base_left': 'cache/diff_analyzer/logs/technophobia/substeps-core/eb4de4935a3b77cfae8e6f44038acfd07323b763_4e6e10d37039e27c2860d8620d3b20de9acec653_base_left.log', 'base_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/eb4de4935a3b77cfae8e6f44038acfd07323b763_4e6e10d37039e27c2860d8620d3b20de9acec653_base_right.log', 'left_right': 'cache/diff_analyzer/logs/technophobia/substeps-core/eb4de4935a3b77cfae8e6f44038acfd07323b763_4e6e10d37039e27c2860d8620d3b20de9acec653_left_right.log'}",True,,,True,6,31.0,,,,False,False
