idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/OpenFlow1.3,5efc5ed55d1019877d711d730109b176f64709a0,fc4ee32e56574db37c57141a92ae9f10ee91d35d,61d6a8d36b23f8bf2e218f77a2bcfe1bef2d2bba,,False,True,True,15,63,259,1,False,15,,,,,,False
2,refs/heads/OpenFlow1.3,fc4ee32e56574db37c57141a92ae9f10ee91d35d,9312c0257200b260855f57a12af2ddacf724e83c,b8eb1e0fc3d682a0301844add99d3785636c7449,,False,True,True,13,60,245,1,False,13,,,,,,False
3,refs/heads/OpenFlow1.3,16a57d3e2d5885e6f2585ba6ab71e55c3a66caf5,8b89a52f61da1f11c1dca948e826830c31ce99a9,006b52cd05ab54344a533028beadc72b150ea454,,False,True,True,8,50,231,1,False,8,,,,,,False
4,refs/heads/OpenFlow1.3,c9280134181567d258112bb08935707a943781a7,cf13912823903e0a48368479c8015d80f02b125c,fec839ae45595513558007ca6eb8ebb7be3ee987,,False,True,True,345,2924,68879,1,False,345,,,,,,False
5,refs/heads/OpenFlow1.3,8a11d7b634c39b949e64042d9b05dc2f9890c9fb,15962e41628a95b68040de4429dbfd2621ec5592,64996b549b74ca0fd6e2b1b9b8949fe9989c8069,,False,True,True,6,17,65,1,False,6,,,,,,False
6,refs/heads/OpenFlow1.3,15962e41628a95b68040de4429dbfd2621ec5592,ced5ecfc9e7b73ec7b42befee83ed4af125b30ed,955aff36d95e28dd0a43f3497516cb7b32d91ddf,,False,True,True,6,25,253,1,False,6,,,,,,False
7,refs/heads/OpenFlow1.3,ced5ecfc9e7b73ec7b42befee83ed4af125b30ed,4bff0ad7619cb6727d3ddd4ac9dc2f0251791b3c,d4d02a6d011878541a4bce311b8e37b7763e0c5d,,True,True,True,23,127,605,3,False,23,Tests_failed,c0f6d3363ffb35872145941dcf9d8d0736da54e6606d252ace403b3b1ae856c8,False,Tests_failed,0d42b97b0f37d4fa068e4aed246fcc6a1c2a5acdc9f96e7dbd09d7437372e1aa,False
8,refs/heads/OpenFlow1.3,a249b153d95093b588417c9b7170ea6c8c7957b0,4dc633bdd097dfb96aba5ee43b1cd93e60a8be8e,b461dc76b6910fa92e8b4e30c2ac345b4a5a1648,,True,True,True,9,57,223,3,False,9,Tests_failed,e3e192afeabe1ae546febc7cff62798382c1bf179deec55c60acb3e19aa01ef9,False,Tests_failed,861070852b65f5f21613b634952dc2c04a5ff48a17e198ca6a4bc0b5ffdddc8b,False
9,refs/heads/OpenFlow1.3,c8837ea7488aeb7a38c605006e812f961d71c24e,d7c980e480d240fa7c0e6b38caae1075c84e88e5,029fb41384bf0ce261d5f778859582a2de72f184,,False,True,True,9,23,188,1,False,9,,,,,,False
10,refs/heads/OpenFlow1.3,a2a5381ac1e4b73b61c300d2e2e4d16776694244,218634b7301e76064a2a005a992a0f6f4189b69d,f9f305ef4101d22c023186d90075ecdc4c8cb71f,,True,True,True,33,107,1611,5,False,33,Tests_failed,1bb87a1bb4172f481bfe6cdddd46462e6daae0be19d990e12c0ea337fc712d89,False,Tests_failed,d997753f9e617b1a202ce90a3fa1ecc77c1b3f9258381efa4650f2697fa86dbb,False
11,refs/heads/OpenFlow1.3,978533ce75fd83e39090e4135c1ad77b465ad1cb,bbc0548610057a38734c634f558eaf0981f8ea0f,f7fb1f2adc22b6f810831ed42e8df86d0494b83b,,False,True,True,9,50,1408,1,False,9,,,,,,False
12,refs/heads/OpenFlow1.3,b8fa8afb39f89934ee702652f78e84095fbc27b8,5ca5af83ca2de10e6cf719666d8b9a3765c90753,8ba49b9bc149f57254681ec5358d49810615df1e,,False,True,True,2,14,81,2,False,3,,,,,,False
13,refs/heads/OpenFlow1.3,3efba4b36a48ce07d88f1cd6d64e48ba6cdb3ca4,dfdb918ce4484693d60d221602c8e45ce7b58798,8b8d08cb47d572ac1502fc89261b154e1b2df3be,,False,True,True,240,102,789,1,False,260,,,,,,False
14,refs/heads/OpenFlow1.3,0d279b9b992619281e7e7dd69db750d986edec66,d5e6e70e61a61177a2751c7fb497ba26f7fd5c47,0082f26ac86ada8ce14090c1c57c2e7b5619e935,,True,True,True,28,146,552,17,False,32,Tests_failed,23791e4a6d87a0468667ac06d19da5a152eeb77cdf0ab14a3e0b93ca7f1fc785,False,Tests_failed,29735191198e90806c0c2e0376aabc79d3f83f6c4b9e6123705e63ec9c7a37b5,False
16,refs/heads/OpenFlow1.3,160bad08a9216a4d3a8e86068dc2771b793f5752,8749bfe38743af8b59cc49c10449817aba8024d4,e9c01e78316cbfbf2b45040bc12d7b50e8588ac9,,True,True,True,25,159,843,6,False,25,Tests_failed,5301ca32215da80c51da1fb2fb2c4bd585cb19f01c8e9cc3823d260c84089905,False,Git_checkout_failed,,False
