idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
8,refs/heads/master,8ce0dc7d7973f330a05563badf54037c90cd129b,87b4707591b8e61609aa40f3a8c37568e3702e9a,f0e679c108f9bdb7a7246cc863643addcf8b5cb1,,True,True,True,15,84,207,3,True,15,Tests_passed,af5b7be2994a633165dfc66399ac5c1122f6215e48952a588dcb6740e51d0649,True,Tests_passed,fc2f89a04c8ba091c36031fd343f329711d660cdab05ff819a434ea90bf74cd8,True,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,6f98cf5dd872e0551a4dd71add1582352d899158525d900b9e415cac1a3394dd,Tests_passed,b325c3ab9acf51749f800482030c07b3b30d9967487e1bba84f0d17000b9fdc5,Tests_passed,d8e71b0e0e7bba298048d67e8bac1013a5dc11588565681e37583fed304fc7b9,Merge_failed,b819c2457d494b2a0184f5d0ca9988f871848e2031740ef7c4f5cf369f046533,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,ce9cce537f5689efe8a304038dd3ebd906eed2b728b0c1e80b8dda251f89d51c,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,5d4479236bbb0be43722bc05460865cd8816dddd251e01d96aa59b5fd8502570,Tests_failed,6359d692aca0304ebcdd571c3cb04b33e23aec483b8bf30af0ff53210a5704b5,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,0.04510641098022461,0.04225778579711914,0.039565086364746094,0.014908075332641602,0.043144941329956055,0.04473876953125,0.03986501693725586,0.19292354583740234,0.14043855667114258,1.0975100994110107,0.3826768398284912,0.04182791709899902,0.06238961219787598,0.04237079620361328,0.07338547706604004,0.07522702217102051,0.07320380210876465,0.07025885581970215,0.0722048282623291,0.07096028327941895,0.07013797760009766,0.07349443435668945,0.07303309440612793,0.11630821228027344,0.13890719413757324,1.1489365100860596,0.43512916564941406,0.0716090202331543,0.07246732711791992,0.07251811027526855,0.0733025074005127,0.07211852073669434
