idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,16a5503aeaf0ed35f2e71ba36a0c18783dc977ce,8220f03cf82aed2f82086b41487bc86d03380518,9c740877ced1b28b6d48155e8b79a9631b1141d1,,4,1,6.0,3,False,False,True,4,False,,,,,,False
2,refs/heads/master,8220f03cf82aed2f82086b41487bc86d03380518,00f313444402555b753a01f9a1830af851bd93c4,60c82e75ed28ee877aa9489bd7f25cdb83ef4542,,3,1,4.0,2,False,False,True,3,False,,,,,,False
5,refs/heads/master,41b9bfb9dca35ab54986bc39902e48e67a3ca110,d9f85d08c3597bc12250357d4203e88bc6521118,6e94bc8a6c5a13511ed9d9f42ec38cca73934c30,,91,2,160000.0,153,False,True,True,91,False,,,,,,False
6,refs/heads/master,cf45eda1fd5c344629eed54955a6358f3ca623fb,b670d841ccb52a25530de9160911f31f606dae66,48154ee7ac775af04be14c90293d779b1865162a,,53,3,4280.0,293,True,True,True,53,False,Tests_timedout,54c77cacc046a7b52f724d37927046c21dc748d637334969c1d45faae282af40,False,Tests_passed,7649feacd915ac9f66535906df45ce602b8674c8493b3addb0568714ee65d4b8,False
7,refs/heads/master,48154ee7ac775af04be14c90293d779b1865162a,cc50ea6634dfe8e6d110c4ff0943ca3b857ea551,0ee1fb35df0ba73a55da435b940615bb1c510fae,,10,0,2057.0,43,False,True,True,10,False,,,,,,False
9,refs/heads/master,a23607acd3678aee370078a8cc6ea094194eeb11,ec50f013062f255e5a6631af152cf0309926bd56,a164d201bcc45ff64314a8ead1b780964f473ff1,,3,1,176.0,2,False,False,True,3,False,,,,,,False
10,refs/heads/master,d80e3d6cd91264dcebfec3dabc45577d80887eb5,42be016bbb8c5112f463bc76eefa6bf34e616fc9,b16e41135bf3ebbf6306badd6b9b93bbf5b8fab6,,7,1,517.0,63,False,False,True,7,False,,,,,,False
11,refs/heads/master,42be016bbb8c5112f463bc76eefa6bf34e616fc9,deffe78cbfc0ba544096320c3a742364292b79e9,f7def9dbda3d740783ef85ac778c9a6967768fb6,,122,1,1401.0,133,False,True,True,122,False,,,,,,False
12,refs/heads/master,f7def9dbda3d740783ef85ac778c9a6967768fb6,ede87e3ea5a08ab64b81999ee51191e70c793232,bd6aa290e72392f0b217b05e540f79f2be5d1980,,119,1,892.0,75,False,True,True,119,False,,,,,,False
13,refs/heads/master,cedd1e549650c1603df27b49a6f4c3590d626456,d7b355ad32ae19885ba375551c34b63ddce1383f,f2180c485d48f8253bb8621b380c39912f73c204,,1005,2,7260.0,625,False,True,True,1005,False,,,,,,False
14,refs/heads/master,964bfc0e1ebd0cc555234192206e3a69cb7a12c8,f8fd3038d8f4ec784c7ed8bf6e4505e6e4ce300d,0c444f6d0dc0cbf7247a92c9b49841657752b4b7,,516,4,1977.0,218,False,True,True,515,False,,,,,,False
15,refs/heads/master,f8fd3038d8f4ec784c7ed8bf6e4505e6e4ce300d,6322078c4f144299fdb15caa3c045a73f66cc160,10b1237c09ad151c3391d2300ed30f99009d9014,,8,1,358.0,25,False,True,True,8,False,,,,,,False
16,refs/heads/master,d047b0e49d73d550691cd680b266d4f43a30591e,1e8a9096922dd6dd3e3b03e46cc3314ad760a344,8ef71672d9b8e468cb1914a18b6ffa46f62d32a4,,16,2,191.0,33,True,True,True,16,False,Tests_failed,fa707c5ac35ffdbf3bfc2bf3cd406de8ebcdd5e7aeb248c97aa5b44681e1d9ae,False,Tests_passed,c13b5f92db91f2b20d68bdb395c20b2a4642699ac7f5c76cd6231c0e845424a2,False
17,refs/heads/master,388882978659087bf503369893804859a9e1028c,f0e23433bffdee43138f297b4eb4ef2ce5180924,54d405cd7dea0af11fdf5eaf22277cec463d616a,,4,1,32.0,13,False,False,True,4,False,,,,,,False
18,refs/heads/master,1aff2ef348f543e73c3452f97fa7c7ae63d37f03,b246a92dcc2802bf30830a530d4dc7f6ec54a076,f61ef7c55a3edd99abaaad557fabda5e68bb7625,,3,2,16.0,4,False,False,True,3,False,,,,,,False
19,refs/heads/master,b246a92dcc2802bf30830a530d4dc7f6ec54a076,7883959489139d350c59e82010ff1fb9d20ab3fc,98e2ac9a174d42527b0b90f122ce599f21f95457,,6,1,234.0,18,False,True,True,6,False,,,,,,False
20,refs/heads/master,cb325dc9e92ba2579cd1de1e577488313928c8a0,02b257f410fa175f8f7ef11054d6d3ff9fb0df56,dd891c339e81c575fad1cb3a454b06d3f15281c3,,5,1,42.0,12,False,True,True,5,False,,,,,,False
21,refs/heads/master,dd891c339e81c575fad1cb3a454b06d3f15281c3,e219775b1ba9b259076faaaebcd6192942e473da,d30e87b1af8b2f86403ef159c6acb13d2133d31f,,475,1,766.0,28,False,True,True,475,False,,,,,,False
22,refs/heads/master,5001c7290fa7ab51c973084b2f648db17692f13e,a0ebb4815241b4c2cd3a4a69a9a8a5711ad35677,956a542b1f8df12099d77f7206835a054f7ca13f,,9,1,183.0,51,False,True,True,9,False,,,,,,False
23,refs/heads/master,7c0c50c39ed8bf1114108246c2246a82cda8c1d4,df4ff41ce2f50fc37246550ff458912e5bce7b54,94ed01910499e59e6ffc29361dd4c18476166b3f,,14,12,3.0,2,False,False,True,3,False,,,,,,False
24,refs/heads/master,df4ff41ce2f50fc37246550ff458912e5bce7b54,434fa08c28b25863ddbb97a79bb4e4c970509579,ed442057406aa0cda4febbd02e97b22d3bf057ea,,19,2,386.0,93,False,True,True,18,False,,,,,,False
25,refs/heads/master,803cfd882289d48fbf962cacfda550e49edc63de,86c21d24efbbce34fc1a9b7b8635313a8f09ee75,16e2c663ad4597c5e414358bf7ee13868350db79,,30,1,2664.0,139,False,True,True,30,False,,,,,,False
26,refs/heads/master,e1fd271d308e8a66b3edddcbf60e16f525483267,da1a4f88f9f622325d380501d66e5ec74a4b101c,16a0014553df2e19d926c66fa67de9feb0ab7971,,209,5,2146.0,226,True,True,True,208,False,Tests_passed,3af401de78a426b9bb9252d60d5a64541b73cc1bf579811fffd5fd1d6a70c0f1,False,Tests_failed,d78e36d3da02ecd2a65a579e4a37c818bbe50ba162f12041f22c2ac4aeaba64b,False
27,refs/heads/master,b64f63473029f0a3ed3f98ca16a1a3ec7286e146,09b68b9763f215fbcfdb0f18926e66353009b991,bbd78086ce1cbd13f9f4ca453f1358b97bf6cc47,,32,1,852.0,61,False,True,True,32,False,,,,,,False
28,refs/heads/master,b173e815701805169a6ed2bb8f8a594a3a7e5d84,60a784f4c70fbf9faeb905ff378817c4f463f628,c2fa05079ca98d4c580f7262b3e9809adafe8859,,247,5,3033.0,308,True,True,True,247,False,Tests_passed,a70e091b1959a7d2d23e6792180270addfc0963cba0249af619795d68e038961,False,Tests_failed,a5a153c89d4c39d2cbc08d82861e7d8f71931798998c6957287370770038370e,False
29,refs/heads/master,5f4a426b0f636832a71b09bf312b30f5a5daf87f,aadf17fb9c1515680da17136aa47ac834a25f54c,9f98e82ac7fbe4901278c172edfb582ae3257770,,449,2,22330.0,1659,False,True,True,449,False,,,,,,False
30,refs/heads/master,aadf17fb9c1515680da17136aa47ac834a25f54c,3d11e4011b179526b1780acab514c886eb6426c6,3c347bbfd5115d3135aa2d3aab15e22e5038adce,,3,1,8.0,2,False,False,True,3,False,,,,,,False
31,refs/heads/master,b8a41a8804a3bd88ae3f45a0a8b11648a0349dcb,260aef2a4ab065dbbe5671beea2337f17fb2387d,b3450874a52d46d8a04ea2f3ae5d701982dc96d6,,3,1,9.0,3,False,False,True,3,False,,,,,,False
32,refs/heads/master,8af6583f15f7139e7dd04ec10cf71091038984f3,f05270ae90f6c1b26cda477fd2e90c189221f671,785fdbbdb1556a6f44ade9e62144ed2e9a7aa889,,525,21,38141.0,1745,True,True,True,525,False,Tests_failed,f485c8bdb35be99c2c4d772b8657c8054ca36a1f6d3420c1133e17340cae864d,False,Tests_passed,04c8bf29ffd27c118993e84028e1d5f463faa475a721d3134ef4668102e78686,False
33,refs/heads/master,41593345640091f2e8fb54e195650ea8c0f975c4,847f9d89fa8f61c0e548dbb9643e0a8245b51585,70890f271c747dd6cd9a16acbe07211195abab27,,15,3,90.0,35,False,True,True,15,False,,,,,,False
34,refs/heads/master,9fbcf238c9d3abc59317bb22259242b84b7929c0,6431ac57a9eb9b3d85c220b3d6ebe64ea51175ba,33072352b13343a0332eaaec0cc2873d109467dd,,369,323,2867.0,553,True,True,True,140,False,Tests_failed,7050a574901ed2682adc6d876526b7b8a3a400b2402d519efdab921b3f73809f,False,Tests_passed,2a721360b73516650f57d86cac50d8517dc0eb6c98ac186d90465171a959ec06,False
35,refs/heads/master,84f46ff150062a9bba3776cd4e50887672a3530a,f1ef6dbd57e7ff306bd1f4e5f4861df8d807a284,0921919999ca9da790d45d27a44307e29f61089d,,330,2,,569,True,,True,330,False,Tests_failed,161e0db7ef064d629d14f06c21fbb0a925c0eccd04fc6b1f4e5423d7d7adc95b,False,Tests_failed,76b492f6746012e2bc0c31c7eea89ffaac9a9ded2c0f8f5cb0e406b51c8507ce,False
36,refs/heads/master,e61ef5ff47d72527abe3cc5ecbf898e3c01321ae,83c8eeefe009b6a48ae8ddcbe3482a813e0c751a,518a3dc9f8782911134b3c8d448fa1399e8712b1,,47,2,558.0,93,False,True,True,46,False,,,,,,False
37,refs/heads/master,ec5014b4689635a44ea1b7456ae23c3a8c3bbed7,30ce89e8a896576e3a4afd978a91c8f2f8e86f94,bae90330944ec7fcd6cb24c09a5e616f9a31c9cc,,64,2,1060.0,123,False,True,True,64,False,,,,,,False
38,refs/heads/master,c8594dff109e0f984651cdc1b42c16da194fca9c,feb6f09b2a543fbdea851484c0a852375167d0b6,0921919999ca9da790d45d27a44307e29f61089d,,330,2,,569,True,,True,330,False,Tests_timedout,465e9373b2876cbfe817ba95b7f72b79a482ab03d9dede3f1b4b26b2936f514d,False,Tests_failed,76b492f6746012e2bc0c31c7eea89ffaac9a9ded2c0f8f5cb0e406b51c8507ce,False
39,refs/heads/master,3cf779683fddf1a5026a2e7f8827ea7d8ef8d914,3de44b4fc3d345760aef884977957aa243eec029,fe078faf2399a5004edcd63c1c05cd0f83efcc2c,,334,3,,584,False,,True,334,False,,,,,,False
40,refs/heads/master,0a82cb3ef198d79b1452bacf867fa5df68680be4,12b20e4e099f4b992927fe41ee5dff0e6f4cdcd2,1554bc5fdf7cdccfbd09f3289702982f47dfaafe,,294,37,13024.0,399,False,True,True,262,False,,,,,,False
41,refs/heads/master,25823eac42b95dd5affc17491db2da83b13a962f,e05d5f70bf31f954942a8fa14a6602b2a8ffbe5f,82b3546e812f4af9f7abc685072215bb940e5de8,,55,4,,94,False,,True,55,False,,,,,,False
42,refs/heads/master,7330c3a56cf8fa2079e78e06f883599ea18435af,2e7990f5d771410beb91b1fd3bccec2e01caa159,0a4c80c309f362d3d2f5b7bcb6d2efe768433f77,,4,1,22.0,9,False,True,True,4,False,,,,,,False
43,refs/heads/master,0a4c80c309f362d3d2f5b7bcb6d2efe768433f77,226fa6c454c92fc559fd854ff863552f0795e7cb,223b910fe9e33448c620605a1a619bfb54d88e44,,187,1,7443.0,1347,False,True,True,187,False,,,,,,False
44,refs/heads/master,c9e12d3670b15a141d7df6968f1f709814d6cc33,283d4b19e2aa7c777f552e67808f1a94e2fca53f,4f88dfe68a454453e6ea9335d116d3d22ceabbc4,,35,1,187.0,78,False,True,True,35,False,,,,,,False
45,refs/heads/master,4bf256be58ecc15e52d3265a0312db7288a0514b,743c98ea3fbc89ce450e2999c282cf2ec4335927,9e01cd3c01bc5e73f593f7ceff03f314da473da0,,70,2,,289,False,,True,70,False,,,,,,False
46,refs/heads/master,6ac99454909cd7aed95fa165b7cdcfb700bc5482,d8b5c69725f2d0fdd9a5ce21b5e0be5ef38cd9dd,a33315311b0f3ea6895c9f1ec6d584cbc0bbccd8,,26,1,487.0,135,False,True,True,26,False,,,,,,False
