idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
6,refs/heads/master,16f91344bd98073c7b8419a4431120094580057d,b5c431d84e6e6debabd56cde8bc17efdb7a6d29d,3d5410a8d5a8afcc1c2708247b65fc32f005eec3,,False,True,True,6,15,510,1,False,6,False
10,refs/heads/master,09c6eca9145f491abe268add9b5c7d05b4e77d89,a5afc54c2f82152c6ae5f6009e5b1393455aff7e,809628f60a7f4ebdf034100e525b19591b999759,,False,True,True,4,5,512,1,False,4,False
