idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,8d8c28bd2a9238ebbc6ff483aa18b2632e27806b,abf2f0ef5b03fd5eaf513e5935f24ea6ed719e20,5bb6dc15f0e17f31029f175da1ab15c047bc9a4b,,548452c738e1fc81241c3aec5491614e904cb69fbb8bdba4a758db263fb1b9cf,Tests_failed,0.0,bc17cdfc30fdaea86c59f60630e2d6932f13c7c81f990e8619bd236c596b0c24,Tests_passed,0.0,False,True,False,False
5,refs/heads/master,19d8072f2c5c2972d37a8918a413cad0eb728c43,738d9823783a7b84b978f130ce1c5cbdbedf6cc3,e119e05bc04a830d30b18d572919dffb2217e13e,,49202ab54e5b2418d53678801468f3db7fce13aa1b2d54a418ee328ca2bd64de,Tests_failed,0.0,142c0f829cea25fce74ba324274bd78e1dadf96d214b57ecdb78d47b3bffbd07,Tests_failed,0.0,False,True,False,False
7,refs/heads/master,d126711298cd62cfdc702c382d0a85eb4ce42843,9fe800a4310e8916a5954295f3c1dd85f7dc218d,b6b991ef4063c60348fc7a07fb42b63b2e8c6e46,,15b63cfd39ec18f1c1babeba86e5b343dbbc890906e9ad8b425f34d23aa34ea8,Tests_failed,0.0,a0603c2e5a8434cb475714ec599c6a5a91765d822baa5723146ac45356cf6475,Tests_failed,0.0,False,True,False,False
10,refs/heads/master,f6e106ff8dbed6c0218fef3a546b087bfc32aa8b,cf38ae96f70133b9cf95a44762357d0469fdca66,9dd3882e490bf4dd788e7c2d65090a5a9d3ab3e8,,f737ec831ec884b09830bb3ebedbf249bd1ddcc7bb107ee89a8e48a68ce5408e,Tests_passed,0.0,10d51457f0c7d30cb56adc623fa9fb53305ed048672fe5396a4c62dccc7743ca,Tests_passed,0.0,True,True,True,True
11,refs/heads/master,fb53f824036eb0971e5642abae62822720709e88,18015526ea6f1c36c1d26e74d53c15bf8b92a922,7a7f91cd6bbd52ff51a6b3737e40ae5fa11db725,,,,,,,,,False,False,False
13,refs/heads/master,0de25976510bb19bef8f79d942847ecebaf4255a,d0f516def48552276314f95bdef97be235e2cdc6,2e5f6266f15896082ba1bc489d322ce37dd7f962,,a4d30cd858becf9cafb802c607147d1bc99f7d70b2091c70dd1c2a29d0b8afa4,Tests_passed,0.0,a313e944866a2c7697dbf59cc506209a7c79cd237b80ad436328fd8bcd298a8b,Tests_failed,0.0,False,True,False,False
15,refs/remotes/origin/pull/28,ba243b506edf2abf4a814fe9d430e240a341f244,960ebfeba9b9196b257f30b23e51bfd59e6f4db0,abf2f0ef5b03fd5eaf513e5935f24ea6ed719e20,,,,,,,,,False,False,False
18,refs/remotes/origin/pull/28,be61bfb7079f3f19e2a9c9729ad00229a15383fe,28ea18ad767f7c82cf0ad7cac92e770b97911831,7ce50658fe88b87e3f2bed25c968640be69870f7,,cf4a441b39e375044556479b404fc87315331e6f9a33417bf533b5f763b47626,Tests_passed,0.0,27af42f5f8b973fdf39768c78cd880b8ca2d1566099f5519a0ffd46b0bc5ce46,Tests_passed,0.0,True,True,True,True
20,refs/remotes/origin/pull/28,18a606c1d6b9bb332c26fe965d0c73e155e63d45,aa3306e849537230757301832f947cea13826f11,fde0e8bdff59f9f151410738c3d09e89690d233b,,8170438cb6e89bff9ae29aa5a84eb4618a9a6a9836ce6435e2ffbc9d177aa500,Tests_failed,0.0,40fa44e94e60258a1405a98a8e01381083ce8a9f3379a1277f82ec941f560ac8,Tests_failed,0.0,False,True,False,False
21,refs/remotes/origin/pull/28,fde0e8bdff59f9f151410738c3d09e89690d233b,d9eac8126948fc2572a8df729d2db08e38b5ead8,c990017bbfb031187ebb80d430cc0089fc6227ec,,062bc580955eb1fc61e6fd59944d7fb2c8f6155d39a4db3593c75864c8cba76c,Tests_failed,0.0,9e90085321ad118bbd549e227ae4ab57d7242e0249ddcca74d33074f40326300,Tests_failed,0.0,False,True,False,False
22,refs/remotes/origin/pull/28,28a8ab2adb083fdca0b512255193aeb06dc1726a,031fc9316c6f71e2fe74af3cb62037e47384fa47,0dddcad8b99c0821ce21ee0e335bb0d60333d19b,,,,,,,,,False,False,False
23,refs/remotes/origin/pull/28,031fc9316c6f71e2fe74af3cb62037e47384fa47,10912516b1032afe1a2b5b94f57f2d34637ec4af,8faaabbf0a783fc12db6f007d13630b6b6cbe951,,444a59e1c0c86011e716c811aeea65e621fc55a2409dd20f68eaff9279a64e61,Tests_passed,0.0,a0a8b19195438fc54a51d1082a7f9fb5f58417e880006c522d7e5844e48ff076,Tests_passed,0.0,True,True,True,True
24,refs/remotes/origin/pull/28,10912516b1032afe1a2b5b94f57f2d34637ec4af,a2b57430ce93e8dc4dcd83f337c0da4acfebba7c,0143513690ae37a17c0bb91fdd25b33243041d70,,6abe7e3dabf695baa41da100dfc07107a83f5afd5a90c354143f0f5a14bfb340,Tests_passed,0.0,ed650fbd3cd795784fb796d88c365c7fa93b5db016288c052b0fc936a5e4614a,Tests_failed,0.0,False,True,False,False
25,refs/remotes/origin/pull/28,a2b57430ce93e8dc4dcd83f337c0da4acfebba7c,83ac5741fa7ac8b827f900a661b0ad1deff10f38,aeb2c216f26e2b5482c994c3356be5ae6beaca8d,,2766f162f5fb731fe1ad0ce8d3f0847f65aa8d7f08b3e1274a257037feca5d0f,Tests_failed,0.0,67c827db15196269ae1e9cbe4c07b87a88152b0306ed0dfb9bce91cece4e561e,Tests_failed,0.0,False,True,False,False
26,refs/remotes/origin/pull/28,0143513690ae37a17c0bb91fdd25b33243041d70,68aa20852034d61b98924b1693c09783aca513a2,83ac5741fa7ac8b827f900a661b0ad1deff10f38,,76df82d7ed7f3a2d2d46832aa090931dbc1f69f6748c731d98d81baa4d764cdb,Tests_passed,0.0,2766f162f5fb731fe1ad0ce8d3f0847f65aa8d7f08b3e1274a257037feca5d0f,Tests_failed,0.0,False,True,False,False
