idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
7,refs/heads/master,e5cb4ed0df5f24cda7950eb2a92f354b5101961c,a84bfa5874cda2437b90c4d3901d3b8f64303a9c,cd24242b0dc5e6410d06336b32b2cf4a08c393f8,,False,,False,False,0,0.0,False,,,,,,False
14,refs/heads/master,6b59f516fae696b0d02ae6333c4a0aab0b301870,4bd8f74f1d8774266c33053cb83b1a502e64a271,8b18a56b616b1606e8f6e9323145521024f20f46,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/4bd8f74f1d8774266c33053cb83b1a502e64a271_8b18a56b616b1606e8f6e9323145521024f20f46_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/4bd8f74f1d8774266c33053cb83b1a502e64a271_8b18a56b616b1606e8f6e9323145521024f20f46_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/4bd8f74f1d8774266c33053cb83b1a502e64a271_8b18a56b616b1606e8f6e9323145521024f20f46_left_right.log'}",False,False,0,0.0,False,,,,,,False
18,refs/heads/master,e318c2b89e5f6cdebc0382516097be62465ff352,dda8bf34f1bc9c5d6330db17b881f2a7e2fc9d98,699899c876857839f59e8f4e42e89e8ea9846034,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/dda8bf34f1bc9c5d6330db17b881f2a7e2fc9d98_699899c876857839f59e8f4e42e89e8ea9846034_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/dda8bf34f1bc9c5d6330db17b881f2a7e2fc9d98_699899c876857839f59e8f4e42e89e8ea9846034_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/dda8bf34f1bc9c5d6330db17b881f2a7e2fc9d98_699899c876857839f59e8f4e42e89e8ea9846034_left_right.log'}",False,False,0,0.0,False,,,,,,False
57,refs/heads/master,44b891f384e5daa5d673e7d70f8dd181a97f8d95,6d0c241b9064fd8f93bc7ca1cae4eefd1c917b17,dfcc19d6d2379915d01d5a15b6d504416290cec1,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/6d0c241b9064fd8f93bc7ca1cae4eefd1c917b17_dfcc19d6d2379915d01d5a15b6d504416290cec1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/6d0c241b9064fd8f93bc7ca1cae4eefd1c917b17_dfcc19d6d2379915d01d5a15b6d504416290cec1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/6d0c241b9064fd8f93bc7ca1cae4eefd1c917b17_dfcc19d6d2379915d01d5a15b6d504416290cec1_left_right.log'}",False,False,0,0.0,False,,,,,,False
59,refs/heads/master,dfcc19d6d2379915d01d5a15b6d504416290cec1,5cd2566201213855cf2150c9e9fcfb9d274ec803,d9eca8ce36ed6e28fcd86acc68816346a3749510,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/5cd2566201213855cf2150c9e9fcfb9d274ec803_d9eca8ce36ed6e28fcd86acc68816346a3749510_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/5cd2566201213855cf2150c9e9fcfb9d274ec803_d9eca8ce36ed6e28fcd86acc68816346a3749510_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/5cd2566201213855cf2150c9e9fcfb9d274ec803_d9eca8ce36ed6e28fcd86acc68816346a3749510_left_right.log'}",False,True,6,10.0,False,,,,,,False
60,refs/heads/master,7c150cee41ee4f5cd8072c5c01b7a4227906b171,49151e7a6f1a5220cabccfb04792a0cd92bcdd6d,d9eca8ce36ed6e28fcd86acc68816346a3749510,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/49151e7a6f1a5220cabccfb04792a0cd92bcdd6d_d9eca8ce36ed6e28fcd86acc68816346a3749510_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/49151e7a6f1a5220cabccfb04792a0cd92bcdd6d_d9eca8ce36ed6e28fcd86acc68816346a3749510_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/49151e7a6f1a5220cabccfb04792a0cd92bcdd6d_d9eca8ce36ed6e28fcd86acc68816346a3749510_left_right.log'}",False,True,6,10.0,False,,,,,,False
62,refs/heads/master,34eda8ce99725c76058b576d3daa3d9be8b88d78,fa0fc2236d3e7378633844a1f069d1516fa39218,96e84d6f841c177c5c3f4e2c9d3100713fb14e08,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/fa0fc2236d3e7378633844a1f069d1516fa39218_96e84d6f841c177c5c3f4e2c9d3100713fb14e08_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/fa0fc2236d3e7378633844a1f069d1516fa39218_96e84d6f841c177c5c3f4e2c9d3100713fb14e08_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/fa0fc2236d3e7378633844a1f069d1516fa39218_96e84d6f841c177c5c3f4e2c9d3100713fb14e08_left_right.log'}",False,True,6,10.0,False,,,,,,False
81,refs/heads/master,8da9efd9c543207efeef7cb7444338e5267dff92,46d770483f5100d24820a3ae7575c3e5ec133e29,cf3a3dbaa69f2cdbc7dcd284318c57ab8c3635b3,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/46d770483f5100d24820a3ae7575c3e5ec133e29_cf3a3dbaa69f2cdbc7dcd284318c57ab8c3635b3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/46d770483f5100d24820a3ae7575c3e5ec133e29_cf3a3dbaa69f2cdbc7dcd284318c57ab8c3635b3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/46d770483f5100d24820a3ae7575c3e5ec133e29_cf3a3dbaa69f2cdbc7dcd284318c57ab8c3635b3_left_right.log'}",False,False,0,0.0,False,,,,,,False
101,refs/heads/master,14b0577ca3757aa52acc3a8637f27a7540d3e06d,18aeddc28d1432385e298447e15cdfbd76e1597e,115c9f21e22b0491f2059a93b3034fd9af583227,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/18aeddc28d1432385e298447e15cdfbd76e1597e_115c9f21e22b0491f2059a93b3034fd9af583227_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/18aeddc28d1432385e298447e15cdfbd76e1597e_115c9f21e22b0491f2059a93b3034fd9af583227_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/18aeddc28d1432385e298447e15cdfbd76e1597e_115c9f21e22b0491f2059a93b3034fd9af583227_left_right.log'}",False,True,2,4.0,False,,,,,,False
146,refs/heads/master,586085fe5e490edd78e320db04b8699a40d5dea7,64fde2659d66762351cc338337a2f42042f7b6fd,ed031cfca7d7637237aeaf405cc89e21a87df153,,False,"{'base_left': 'cache/diff_analyzer/logs/Jasig/java-cas-client/64fde2659d66762351cc338337a2f42042f7b6fd_ed031cfca7d7637237aeaf405cc89e21a87df153_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/64fde2659d66762351cc338337a2f42042f7b6fd_ed031cfca7d7637237aeaf405cc89e21a87df153_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Jasig/java-cas-client/64fde2659d66762351cc338337a2f42042f7b6fd_ed031cfca7d7637237aeaf405cc89e21a87df153_left_right.log'}",False,True,3,6.0,False,,,,,,False
