idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
2,refs/heads/master,d3008b52b70f858b266c285778324190d5e115b0,7fa805ca427d16e3a7e672ad85335ae4cb3a8c6c,47ed72b836bee30e2a339288a0039b2efc5850cf,,False,False,,,,,,False
4,refs/heads/master,5e22b210b151036debcf1f177c3a85e3c92cfd44,8c4102f284113c997d59037ea34224af3ef3b185,311d0ddec97c1f5026a5475a872d0489c63f8b67,,False,True,d4968cc09770dba83e8a40324782057276a8015d71d4850993ad3b05533a2d01,Tests_failed,89dfbf2fa3e22dde5cb9141148cbd7b5ab7dce73729f12b9f506221c305a159f,Tests_failed,False,False
5,refs/heads/master,8c4102f284113c997d59037ea34224af3ef3b185,992ba71bf1093b04c68d4a938610e26b7d676d91,7fda0004f7456e0f43c7c7ac17945199be7e2290,,False,True,90bf57f94d28323b9ba153bd612d4791f35508ff1eb2e67d9ee87b8d9a49b69b,Tests_failed,082c6eefd696ab9d39299fbb6eaf55032db2ba8849d81610b76b7ad3e3536d1e,Tests_failed,False,False
6,refs/heads/master,c4baa57b82d0007327a5d694d5f9de3cd7046f8f,5dd57fea5dc35f259f2b6114152ae47531f23ef3,ea7f4ed1b39d5be26dc5095e7e35d69ce9ab436e,,False,False,,,,,,False
7,refs/heads/master,5dd57fea5dc35f259f2b6114152ae47531f23ef3,7479f1828aee535b4e60df33032d2f678f745d3a,4e539fb06c0b4077b580bc151231530580dce57b,,False,False,,,,,,False
8,refs/heads/master,185a97668a9fa06017dd079fcebb91ce44fa2ef6,9a9b1254809deb4643c384d8b67485a226781852,c03b71882dba613280d87d11f9377e9b3dde3406,,True,True,1991d719fd78aa7b9a5778f694c4626934bf650d9406f2512c64cc9468d3f430,Tests_passed,114c06533c0fe832eebd2da2679cc984368e4702995bf1ef02a468a87b985f32,Tests_passed,True,True
9,refs/heads/master,3d9c994eece6a6a6ccf078915a9d6910c45b2f03,3fd5355bd4c07a05267725f0e00666f35f741388,63b33eb55d283001972542ea87b2c67a0235e60a,,True,True,c652865911836fd6f08c345caede665dcb77b47c7b19f1adcb67e0ce5eb82c51,Tests_passed,d11b4e43aa177597722b106f1c84f1afdc670630108825cfc9566689208a5e3d,Tests_passed,True,True
10,refs/heads/master,a5b97e79f1e3f981316212d77e267371a2e0232c,57f7b990a2ff73869a88eec951cf76e043654abd,f3d2b9cdfa1f64c7f1c20a8f5bc65be58ab7f722,,False,True,ada0ada1d64622ffb12cf579bc42893faacb6848275f117cb09b4fd0f1b5d9aa,Tests_failed,8d3ad53835b5c5da1770f5f8aea49705f2796ba21216112c4b643950c8787737,Tests_failed,False,False
11,refs/heads/master,d16b16d035fa17a93bbe8033d5a1d00bd0c67d79,35abcd9415e7a3a18a39a09449fd07a14c250b39,c41b8443b92d43b829d45bad7fbdaa315f8b7cb7,,False,False,,,,,,False
12,refs/heads/master,45364d27bd41bec671a6fe0c50bf75f3864fb11e,3e0b2e91212d67e8c07038d0ad850e20815ac674,d7ffa531540f282e351240d9b98e02da6cb2f541,,False,True,863c0fec99def3cd6f13fc28302e2246731caf7d46d71ee4437e6fa230b39309,Tests_failed,fa7a95192349e684c862bcf22a52232c93d5441c3b765215a3063fe5c6d0ded1,Tests_failed,False,False
