idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
5,refs/heads/main,8be858d782fa415ce72ac86e23a324560eeee89f,d3eb8ef70411bd05cf6fedb77ad8f335fa0e6ea9,31b133c35cbc45b767e0c9392818438f20b80059,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/d3eb8ef70411bd05cf6fedb77ad8f335fa0e6ea9_31b133c35cbc45b767e0c9392818438f20b80059_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/d3eb8ef70411bd05cf6fedb77ad8f335fa0e6ea9_31b133c35cbc45b767e0c9392818438f20b80059_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/d3eb8ef70411bd05cf6fedb77ad8f335fa0e6ea9_31b133c35cbc45b767e0c9392818438f20b80059_left_right.log'}",True,True,5,13,False,,,,,,False
9,refs/heads/main,f0865ac1e3f5d06822560f09bc9c59f5138fa16f,cc6cbd71d14e44633d3afdcd89afa096a8f1d145,3136efa0cb7afba592d2f5d96e5a1c753073176f,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/cc6cbd71d14e44633d3afdcd89afa096a8f1d145_3136efa0cb7afba592d2f5d96e5a1c753073176f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/cc6cbd71d14e44633d3afdcd89afa096a8f1d145_3136efa0cb7afba592d2f5d96e5a1c753073176f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/cc6cbd71d14e44633d3afdcd89afa096a8f1d145_3136efa0cb7afba592d2f5d96e5a1c753073176f_left_right.log'}",False,True,4,58,False,,,,,,False
20,refs/heads/main,d87ffd79dcbc62decb2622d9cc7d3145834e5d2c,d66f2d2b8f4d42c4264f45a043ef665b3368f0a0,e9baa1c1bc11401cc3528ff91d212fbeb001aaa4,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/d66f2d2b8f4d42c4264f45a043ef665b3368f0a0_e9baa1c1bc11401cc3528ff91d212fbeb001aaa4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/d66f2d2b8f4d42c4264f45a043ef665b3368f0a0_e9baa1c1bc11401cc3528ff91d212fbeb001aaa4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/d66f2d2b8f4d42c4264f45a043ef665b3368f0a0_e9baa1c1bc11401cc3528ff91d212fbeb001aaa4_left_right.log'}",True,True,7,30,False,,,,,,False
27,refs/heads/main,5e35dbf5982d17019ad8e8c0a7367b385ff6e611,cf4268904729ff5c53c253cb6ad549e1f3b5962c,f53f36f76704a7bf363a7d4475053c874c299238,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/cf4268904729ff5c53c253cb6ad549e1f3b5962c_f53f36f76704a7bf363a7d4475053c874c299238_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/cf4268904729ff5c53c253cb6ad549e1f3b5962c_f53f36f76704a7bf363a7d4475053c874c299238_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/cf4268904729ff5c53c253cb6ad549e1f3b5962c_f53f36f76704a7bf363a7d4475053c874c299238_left_right.log'}",True,True,7,41,False,,,,,,False
28,refs/heads/main,e72a5ea20517062da8a71d9091e9592350bae492,3229fad511a2f0c893952e2926e1bb314a622988,dbc34ccbe13a0d97deca07080c224584073a83f2,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/3229fad511a2f0c893952e2926e1bb314a622988_dbc34ccbe13a0d97deca07080c224584073a83f2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/3229fad511a2f0c893952e2926e1bb314a622988_dbc34ccbe13a0d97deca07080c224584073a83f2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/3229fad511a2f0c893952e2926e1bb314a622988_dbc34ccbe13a0d97deca07080c224584073a83f2_left_right.log'}",True,True,53,733,False,,,,,,False
29,refs/heads/main,9f6909cc04865ce432307b842007408b26f15295,8f9a9d1367c99c8fbb25941163c06528071c435f,5bfbef9e0f826d1b3f3a7deecc732fbef2d10f5e,,True,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/8f9a9d1367c99c8fbb25941163c06528071c435f_5bfbef9e0f826d1b3f3a7deecc732fbef2d10f5e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/8f9a9d1367c99c8fbb25941163c06528071c435f_5bfbef9e0f826d1b3f3a7deecc732fbef2d10f5e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/8f9a9d1367c99c8fbb25941163c06528071c435f_5bfbef9e0f826d1b3f3a7deecc732fbef2d10f5e_left_right.log'}",True,True,76,2306,False,Tests_failed,fc2d74147e479bce1e063e61267a946d0d43400700346494f80b55310a5ca5d1,False,Tests_failed,f2c8432ea55645af7369aefe17f8eae28dc74fc20481f69dd8a1077b057b47b5,False
32,refs/heads/main,648ce978a02a530c19845e49caeda9860d6ca3d0,08a846363cef4ba03910476a37221a2519bd208b,3329c26fc0f0fe1ff95b0f47bd54d0efcacb75c6,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/08a846363cef4ba03910476a37221a2519bd208b_3329c26fc0f0fe1ff95b0f47bd54d0efcacb75c6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/08a846363cef4ba03910476a37221a2519bd208b_3329c26fc0f0fe1ff95b0f47bd54d0efcacb75c6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/08a846363cef4ba03910476a37221a2519bd208b_3329c26fc0f0fe1ff95b0f47bd54d0efcacb75c6_left_right.log'}",True,True,24,1784,False,,,,,,False
34,refs/heads/main,aaa1bcb8e41a7aac29792b0144b7f370b991e8ad,ba0b77f83cf900119ca7fe47afe9b05a009d66ab,ca4c42f60c2107cd0b37c0e545697b2dda6f6196,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/ba0b77f83cf900119ca7fe47afe9b05a009d66ab_ca4c42f60c2107cd0b37c0e545697b2dda6f6196_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/ba0b77f83cf900119ca7fe47afe9b05a009d66ab_ca4c42f60c2107cd0b37c0e545697b2dda6f6196_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/ba0b77f83cf900119ca7fe47afe9b05a009d66ab_ca4c42f60c2107cd0b37c0e545697b2dda6f6196_left_right.log'}",True,True,63,931,False,,,,,,False
35,refs/heads/main,8b6d634a6e0b5b87b4f057cd2a226379addce91d,326e1753f0e497ccee4276309236b5db22da5be7,39cb05aed8f4e2a394859c5a98452b9bf88427dd,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/326e1753f0e497ccee4276309236b5db22da5be7_39cb05aed8f4e2a394859c5a98452b9bf88427dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/326e1753f0e497ccee4276309236b5db22da5be7_39cb05aed8f4e2a394859c5a98452b9bf88427dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/326e1753f0e497ccee4276309236b5db22da5be7_39cb05aed8f4e2a394859c5a98452b9bf88427dd_left_right.log'}",True,True,37,3435,False,,,,,,False
36,refs/heads/main,326e1753f0e497ccee4276309236b5db22da5be7,efd049681fd44452e20842383994238b27709c9e,1eb175e448fd77fdd1971c7d3266199aa4bba89c,,False,"{'base_left': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/efd049681fd44452e20842383994238b27709c9e_1eb175e448fd77fdd1971c7d3266199aa4bba89c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/efd049681fd44452e20842383994238b27709c9e_1eb175e448fd77fdd1971c7d3266199aa4bba89c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ThreeTen/threetenbp/efd049681fd44452e20842383994238b27709c9e_1eb175e448fd77fdd1971c7d3266199aa4bba89c_left_right.log'}",True,True,4,782,False,,,,,,False
