idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
12,refs/heads/master,1b2c21d7d6c35e22c0c81d4c3862ec8edf3b04e2,9e24d2b0fa279ecbe154bfacd71b4205d2a9388f,a09afae04acd5e14f5880f01bae79eccf0771398,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/9e24d2b0fa279ecbe154bfacd71b4205d2a9388f_a09afae04acd5e14f5880f01bae79eccf0771398_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/9e24d2b0fa279ecbe154bfacd71b4205d2a9388f_a09afae04acd5e14f5880f01bae79eccf0771398_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/9e24d2b0fa279ecbe154bfacd71b4205d2a9388f_a09afae04acd5e14f5880f01bae79eccf0771398_left_right.log'}",False,False
13,refs/heads/master,9e24d2b0fa279ecbe154bfacd71b4205d2a9388f,cff77b317bd076d6a25774e61d98306092ac22ae,56e9d1587ca5db4e2ae876779a7e349447bb3e1d,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/cff77b317bd076d6a25774e61d98306092ac22ae_56e9d1587ca5db4e2ae876779a7e349447bb3e1d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/cff77b317bd076d6a25774e61d98306092ac22ae_56e9d1587ca5db4e2ae876779a7e349447bb3e1d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/cff77b317bd076d6a25774e61d98306092ac22ae_56e9d1587ca5db4e2ae876779a7e349447bb3e1d_left_right.log'}",False,False
14,refs/heads/master,cff77b317bd076d6a25774e61d98306092ac22ae,3f7dd5dfb00114f8086e013a7c2de3e282aa51f7,9a477487ce40099aa6c710169948ce3b2d11c6d6,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/3f7dd5dfb00114f8086e013a7c2de3e282aa51f7_9a477487ce40099aa6c710169948ce3b2d11c6d6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/3f7dd5dfb00114f8086e013a7c2de3e282aa51f7_9a477487ce40099aa6c710169948ce3b2d11c6d6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/3f7dd5dfb00114f8086e013a7c2de3e282aa51f7_9a477487ce40099aa6c710169948ce3b2d11c6d6_left_right.log'}",False,False
15,refs/heads/master,9c966a71eff4839b3a238d45e96e61d2e5e0c176,5833a4aa8d436cb5c6250e79aaad48fea2271537,50c9c5548a573a1050f8f3bf275862d1d908b8ae,,5,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/5833a4aa8d436cb5c6250e79aaad48fea2271537_50c9c5548a573a1050f8f3bf275862d1d908b8ae_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/5833a4aa8d436cb5c6250e79aaad48fea2271537_50c9c5548a573a1050f8f3bf275862d1d908b8ae_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/5833a4aa8d436cb5c6250e79aaad48fea2271537_50c9c5548a573a1050f8f3bf275862d1d908b8ae_left_right.log'}",False,False
16,refs/heads/master,4fd227ede68e475dd84e0858e12d7193ca221c83,6043be039662a1741d78fd5ec514980adef0fa66,bb1cb54594f61833de5c827391be7f02be37055b,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/6043be039662a1741d78fd5ec514980adef0fa66_bb1cb54594f61833de5c827391be7f02be37055b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/6043be039662a1741d78fd5ec514980adef0fa66_bb1cb54594f61833de5c827391be7f02be37055b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/6043be039662a1741d78fd5ec514980adef0fa66_bb1cb54594f61833de5c827391be7f02be37055b_left_right.log'}",False,False
17,refs/heads/master,87c46f3fe5351dc5946e5d14eae4982b1c2ac963,377702f9fa0dbd3a5dc2f61b073fb2163cb1207c,8fb7f3b3a62dd4389273d8f504f904422f5db6a7,,5,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/377702f9fa0dbd3a5dc2f61b073fb2163cb1207c_8fb7f3b3a62dd4389273d8f504f904422f5db6a7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/377702f9fa0dbd3a5dc2f61b073fb2163cb1207c_8fb7f3b3a62dd4389273d8f504f904422f5db6a7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/377702f9fa0dbd3a5dc2f61b073fb2163cb1207c_8fb7f3b3a62dd4389273d8f504f904422f5db6a7_left_right.log'}",False,False
18,refs/heads/master,377702f9fa0dbd3a5dc2f61b073fb2163cb1207c,088b1ecbbc4519d18f6ffc29aacc7f741cdef75a,2b1528ec9e945020c55ee3dd01927020b7fa2bca,,5,28,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/088b1ecbbc4519d18f6ffc29aacc7f741cdef75a_2b1528ec9e945020c55ee3dd01927020b7fa2bca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/088b1ecbbc4519d18f6ffc29aacc7f741cdef75a_2b1528ec9e945020c55ee3dd01927020b7fa2bca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/088b1ecbbc4519d18f6ffc29aacc7f741cdef75a_2b1528ec9e945020c55ee3dd01927020b7fa2bca_left_right.log'}",False,False
19,refs/heads/master,8c989fbdbd321b150fc27ba720f9a35b6ac230bc,d1643b809da8fca9e87c78916017d81dbbf67c36,88796b65bacf4cf909b7aa8c6828a78b532d7f01,,5,30,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d1643b809da8fca9e87c78916017d81dbbf67c36_88796b65bacf4cf909b7aa8c6828a78b532d7f01_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d1643b809da8fca9e87c78916017d81dbbf67c36_88796b65bacf4cf909b7aa8c6828a78b532d7f01_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d1643b809da8fca9e87c78916017d81dbbf67c36_88796b65bacf4cf909b7aa8c6828a78b532d7f01_left_right.log'}",False,False
20,refs/heads/master,90fe68f848aad5dc8c20609f08f436445f5620e3,0fceb5b28d0a844885ec651386d8fcfcc01acab5,99e857d6b57ba7c2e246d482ae437ad45bffc508,,5,16,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/0fceb5b28d0a844885ec651386d8fcfcc01acab5_99e857d6b57ba7c2e246d482ae437ad45bffc508_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/0fceb5b28d0a844885ec651386d8fcfcc01acab5_99e857d6b57ba7c2e246d482ae437ad45bffc508_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/0fceb5b28d0a844885ec651386d8fcfcc01acab5_99e857d6b57ba7c2e246d482ae437ad45bffc508_left_right.log'}",False,False
21,refs/heads/master,0fceb5b28d0a844885ec651386d8fcfcc01acab5,02314cea7d7e0965d04acc1abacf20c0a858d913,b635a2f337c97fc77de8a3e388d8e7531850eaa9,,5,14,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/02314cea7d7e0965d04acc1abacf20c0a858d913_b635a2f337c97fc77de8a3e388d8e7531850eaa9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/02314cea7d7e0965d04acc1abacf20c0a858d913_b635a2f337c97fc77de8a3e388d8e7531850eaa9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/02314cea7d7e0965d04acc1abacf20c0a858d913_b635a2f337c97fc77de8a3e388d8e7531850eaa9_left_right.log'}",False,False
22,refs/heads/master,5074215e15a45d943055b4955cfc3ef3ceb32c02,d5ea3116babe63dd06eef825869ae8230d301139,4d88f8160fc960572e9eefcccb29fc03b83c93fd,,5,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d5ea3116babe63dd06eef825869ae8230d301139_4d88f8160fc960572e9eefcccb29fc03b83c93fd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d5ea3116babe63dd06eef825869ae8230d301139_4d88f8160fc960572e9eefcccb29fc03b83c93fd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d5ea3116babe63dd06eef825869ae8230d301139_4d88f8160fc960572e9eefcccb29fc03b83c93fd_left_right.log'}",False,False
23,refs/heads/master,ef6c9a5ee7685b3fa1a2ffde3915e0989372a5a6,d6f7dc1b0b2a0de4042ffd85707151279ec17c2f,fb151fcf32826c792cb11a3117103d1b62714836,,7,47,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d6f7dc1b0b2a0de4042ffd85707151279ec17c2f_fb151fcf32826c792cb11a3117103d1b62714836_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d6f7dc1b0b2a0de4042ffd85707151279ec17c2f_fb151fcf32826c792cb11a3117103d1b62714836_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/d6f7dc1b0b2a0de4042ffd85707151279ec17c2f_fb151fcf32826c792cb11a3117103d1b62714836_left_right.log'}",False,False
25,refs/heads/master,d964718bcd8273b0dbb965c4ca59e20446de996f,7a8239a2b16bbe906f3e4e1e85fb7b8505e3d28f,45d7d52f72c169618a0696b366c4f7269a125b30,,5,143,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/7a8239a2b16bbe906f3e4e1e85fb7b8505e3d28f_45d7d52f72c169618a0696b366c4f7269a125b30_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/7a8239a2b16bbe906f3e4e1e85fb7b8505e3d28f_45d7d52f72c169618a0696b366c4f7269a125b30_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/7a8239a2b16bbe906f3e4e1e85fb7b8505e3d28f_45d7d52f72c169618a0696b366c4f7269a125b30_left_right.log'}",False,False
26,refs/heads/master,21595bfaeff19e0fdec508000bc0be6f1bdc5327,e74de551daa666778159ad0bfa6e1789cac23cae,d3fc533ee392dfe6dd17b03769ae5bcd22c12f3c,,17,311,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/e74de551daa666778159ad0bfa6e1789cac23cae_d3fc533ee392dfe6dd17b03769ae5bcd22c12f3c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/e74de551daa666778159ad0bfa6e1789cac23cae_d3fc533ee392dfe6dd17b03769ae5bcd22c12f3c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/e74de551daa666778159ad0bfa6e1789cac23cae_d3fc533ee392dfe6dd17b03769ae5bcd22c12f3c_left_right.log'}",False,False
27,refs/heads/master,d04143e821f43282feaa9bd63c17dd84cf907fc6,42f14983beb6b7f481470e801b2ed18150c0d730,5f021c821d49a8aa5d4f0aa8a3e64afe2cd20501,,5,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/42f14983beb6b7f481470e801b2ed18150c0d730_5f021c821d49a8aa5d4f0aa8a3e64afe2cd20501_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/42f14983beb6b7f481470e801b2ed18150c0d730_5f021c821d49a8aa5d4f0aa8a3e64afe2cd20501_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/42f14983beb6b7f481470e801b2ed18150c0d730_5f021c821d49a8aa5d4f0aa8a3e64afe2cd20501_left_right.log'}",False,False
28,refs/heads/master,d1cd249377a379a463c7a3be270df6c664947c56,4e3c15e6b5921a21fef47b013e4a39a53c993e91,44117383ff8ff8aa19e8833644c5ef902e8ef40d,,5,153,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/4e3c15e6b5921a21fef47b013e4a39a53c993e91_44117383ff8ff8aa19e8833644c5ef902e8ef40d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/4e3c15e6b5921a21fef47b013e4a39a53c993e91_44117383ff8ff8aa19e8833644c5ef902e8ef40d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/4e3c15e6b5921a21fef47b013e4a39a53c993e91_44117383ff8ff8aa19e8833644c5ef902e8ef40d_left_right.log'}",False,False
29,refs/heads/master,9dbb827a7db5129589ca922058fa3b185e4945f4,3c14522d7a818c1064b70d2eed7dafb17297d183,84e8a70ce5bff095b7e84c00c2706e3b7f9de2fc,,3,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/3c14522d7a818c1064b70d2eed7dafb17297d183_84e8a70ce5bff095b7e84c00c2706e3b7f9de2fc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/3c14522d7a818c1064b70d2eed7dafb17297d183_84e8a70ce5bff095b7e84c00c2706e3b7f9de2fc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/3c14522d7a818c1064b70d2eed7dafb17297d183_84e8a70ce5bff095b7e84c00c2706e3b7f9de2fc_left_right.log'}",False,False
30,refs/heads/master,de4d7f92da492c64b052d55b18ac1bd749fa61b5,18dd109e84682d9f3d21db222b12d813e1fd7934,fb532a1abc0726c3c6f298e613abbaca0a41d03f,,23,30,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/18dd109e84682d9f3d21db222b12d813e1fd7934_fb532a1abc0726c3c6f298e613abbaca0a41d03f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/18dd109e84682d9f3d21db222b12d813e1fd7934_fb532a1abc0726c3c6f298e613abbaca0a41d03f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/18dd109e84682d9f3d21db222b12d813e1fd7934_fb532a1abc0726c3c6f298e613abbaca0a41d03f_left_right.log'}",False,False
31,refs/heads/master,18dd109e84682d9f3d21db222b12d813e1fd7934,f5af9b99186469ebeecfdf9cbb71146120ca0603,c32be8d5d87afe4b0fdb2b865f7c1c70496d9191,,4,3,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/f5af9b99186469ebeecfdf9cbb71146120ca0603_c32be8d5d87afe4b0fdb2b865f7c1c70496d9191_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/f5af9b99186469ebeecfdf9cbb71146120ca0603_c32be8d5d87afe4b0fdb2b865f7c1c70496d9191_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/f5af9b99186469ebeecfdf9cbb71146120ca0603_c32be8d5d87afe4b0fdb2b865f7c1c70496d9191_left_right.log'}",False,False
32,refs/heads/master,ce618a362fa5dc2748db95ba10c3df97bd963d21,fb88cce01e55f039202d244d5be3c0b3ca0bc3dd,a709345f1c4501d0cce602403e3907cd6720e577,,8,82,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/fb88cce01e55f039202d244d5be3c0b3ca0bc3dd_a709345f1c4501d0cce602403e3907cd6720e577_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/fb88cce01e55f039202d244d5be3c0b3ca0bc3dd_a709345f1c4501d0cce602403e3907cd6720e577_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/fb88cce01e55f039202d244d5be3c0b3ca0bc3dd_a709345f1c4501d0cce602403e3907cd6720e577_left_right.log'}",False,False
33,refs/heads/master,8dd9e9ccee5006764728181f1b8db126fe09e564,b4f98e9b10a0a48859d7399625f5a373d20f1b46,c8cdf50912a46f2cfdceac0e42dde15dcd5e52d0,,5,33,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/b4f98e9b10a0a48859d7399625f5a373d20f1b46_c8cdf50912a46f2cfdceac0e42dde15dcd5e52d0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/b4f98e9b10a0a48859d7399625f5a373d20f1b46_c8cdf50912a46f2cfdceac0e42dde15dcd5e52d0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/b4f98e9b10a0a48859d7399625f5a373d20f1b46_c8cdf50912a46f2cfdceac0e42dde15dcd5e52d0_left_right.log'}",False,False
34,refs/heads/master,134f9447b9b4040aa55033ec20212229d3dbae91,f200289aa31bce242581678bae242504fa4775ab,f3a3d9ed4b08f64c8ab5ae6740f91866eb022af5,,3,1,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/f200289aa31bce242581678bae242504fa4775ab_f3a3d9ed4b08f64c8ab5ae6740f91866eb022af5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/f200289aa31bce242581678bae242504fa4775ab_f3a3d9ed4b08f64c8ab5ae6740f91866eb022af5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-maven-plugin/f200289aa31bce242581678bae242504fa4775ab_f3a3d9ed4b08f64c8ab5ae6740f91866eb022af5_left_right.log'}",False,False
