idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,9c1cdd93ba0141ca597c31a7f014993cbe274461,48ed05260de27c01e550392c646bb6fb41b8d9ec,777e6a1434e3776ad29e6e25729a0007e8862fd1,,3,5,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/48ed05260de27c01e550392c646bb6fb41b8d9ec_777e6a1434e3776ad29e6e25729a0007e8862fd1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/48ed05260de27c01e550392c646bb6fb41b8d9ec_777e6a1434e3776ad29e6e25729a0007e8862fd1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/48ed05260de27c01e550392c646bb6fb41b8d9ec_777e6a1434e3776ad29e6e25729a0007e8862fd1_left_right.log'}",False,,,,,,False
2,refs/heads/master,780f014b49d90e9f4afca3a1a28d94718dc649f5,703c3b0db853283d7792808f364cd32aca15ae33,18a831f6a2b927d84cce92889bc5f0099cf5612f,,51,833,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/703c3b0db853283d7792808f364cd32aca15ae33_18a831f6a2b927d84cce92889bc5f0099cf5612f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/703c3b0db853283d7792808f364cd32aca15ae33_18a831f6a2b927d84cce92889bc5f0099cf5612f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/703c3b0db853283d7792808f364cd32aca15ae33_18a831f6a2b927d84cce92889bc5f0099cf5612f_left_right.log'}",False,,,,,,False
3,refs/heads/master,703c3b0db853283d7792808f364cd32aca15ae33,eae28dee5c63d989fae5f246f7e290a69671e76c,7c9ec7c33c37e056a39eb8ca75513bf2c57e82c1,,51,827,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/eae28dee5c63d989fae5f246f7e290a69671e76c_7c9ec7c33c37e056a39eb8ca75513bf2c57e82c1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/eae28dee5c63d989fae5f246f7e290a69671e76c_7c9ec7c33c37e056a39eb8ca75513bf2c57e82c1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/eae28dee5c63d989fae5f246f7e290a69671e76c_7c9ec7c33c37e056a39eb8ca75513bf2c57e82c1_left_right.log'}",False,,,,,,False
4,refs/heads/master,eae28dee5c63d989fae5f246f7e290a69671e76c,99455c1a6bb029b7b47f0f95c09d8212816e36e0,46e07437aec9e62087c03afaff4773aeba87b16b,,51,825,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/99455c1a6bb029b7b47f0f95c09d8212816e36e0_46e07437aec9e62087c03afaff4773aeba87b16b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/99455c1a6bb029b7b47f0f95c09d8212816e36e0_46e07437aec9e62087c03afaff4773aeba87b16b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/99455c1a6bb029b7b47f0f95c09d8212816e36e0_46e07437aec9e62087c03afaff4773aeba87b16b_left_right.log'}",False,,,,,,False
5,refs/heads/master,9cb097d8326977484d0fc87d3f72a82da1561450,0cf55690c5382629bf4cb5fc14dc474c945a5cf6,c8c7c08540294367869e55f8862f18c91926f042,,48,767,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/0cf55690c5382629bf4cb5fc14dc474c945a5cf6_c8c7c08540294367869e55f8862f18c91926f042_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/0cf55690c5382629bf4cb5fc14dc474c945a5cf6_c8c7c08540294367869e55f8862f18c91926f042_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/0cf55690c5382629bf4cb5fc14dc474c945a5cf6_c8c7c08540294367869e55f8862f18c91926f042_left_right.log'}",False,,,,,,False
6,refs/heads/master,0cf55690c5382629bf4cb5fc14dc474c945a5cf6,38360cdf43af84d0531cd2aebc98360c0891cb25,7e9f84b4ab665717afc31ee3b8ed4da354d6caaa,,46,763,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/38360cdf43af84d0531cd2aebc98360c0891cb25_7e9f84b4ab665717afc31ee3b8ed4da354d6caaa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/38360cdf43af84d0531cd2aebc98360c0891cb25_7e9f84b4ab665717afc31ee3b8ed4da354d6caaa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/38360cdf43af84d0531cd2aebc98360c0891cb25_7e9f84b4ab665717afc31ee3b8ed4da354d6caaa_left_right.log'}",False,,,,,,False
7,refs/heads/master,b07543be3476c40557421799816607c4c0d81243,86856c41f5ce0909dd839eca543cf778f08d7fda,531e24ff0591308274976316305634c8dd70bccb,,5,12,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/86856c41f5ce0909dd839eca543cf778f08d7fda_531e24ff0591308274976316305634c8dd70bccb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/86856c41f5ce0909dd839eca543cf778f08d7fda_531e24ff0591308274976316305634c8dd70bccb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/86856c41f5ce0909dd839eca543cf778f08d7fda_531e24ff0591308274976316305634c8dd70bccb_left_right.log'}",False,,,,,,False
9,refs/heads/master,1b9728681a0ac69b5cad276020e766a3ab5cce40,7c15f956a09c38458980dcd07e1650ba3051d806,1bc5874489334bf5571da1ce31be6de273c0ef9c,,9,62,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/7c15f956a09c38458980dcd07e1650ba3051d806_1bc5874489334bf5571da1ce31be6de273c0ef9c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/7c15f956a09c38458980dcd07e1650ba3051d806_1bc5874489334bf5571da1ce31be6de273c0ef9c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/7c15f956a09c38458980dcd07e1650ba3051d806_1bc5874489334bf5571da1ce31be6de273c0ef9c_left_right.log'}",False,,,,,,False
10,refs/heads/master,7c15f956a09c38458980dcd07e1650ba3051d806,9dc06f299e6d618fa5f62b3b51c906f8fc357398,faddded2b786e5b05fe06958f1110bc8e7fcbf11,,9,60,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/9dc06f299e6d618fa5f62b3b51c906f8fc357398_faddded2b786e5b05fe06958f1110bc8e7fcbf11_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/9dc06f299e6d618fa5f62b3b51c906f8fc357398_faddded2b786e5b05fe06958f1110bc8e7fcbf11_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/9dc06f299e6d618fa5f62b3b51c906f8fc357398_faddded2b786e5b05fe06958f1110bc8e7fcbf11_left_right.log'}",False,,,,,,False
11,refs/heads/master,9dc06f299e6d618fa5f62b3b51c906f8fc357398,e39e570c72182094d27b10207695656ab511f3a5,6f7899e0c741707a68acea512950bba402e32c8e,,9,58,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/e39e570c72182094d27b10207695656ab511f3a5_6f7899e0c741707a68acea512950bba402e32c8e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/e39e570c72182094d27b10207695656ab511f3a5_6f7899e0c741707a68acea512950bba402e32c8e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jcabi/jcabi-aspects/e39e570c72182094d27b10207695656ab511f3a5_6f7899e0c741707a68acea512950bba402e32c8e_left_right.log'}",False,,,,,,False
