idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
10,refs/heads/main,b97263898be2daaf500fc1f1bdba8e4443d3ccb9,a22e29464ffffcf4e30a289176a676f64cdc0947,715ec774ed12c4d3e2126f89b357029827a12798,,False,False,True,2,2,4,2,False,2,,,,,,False
12,refs/heads/main,195a823bc62b674c9028d7e29deba7a6824783c5,4f219df149df3851483a8fe2788271d0ba7019f5,fb932387116ae225390118764308e0ab54b7530c,,False,False,True,2,2,4,2,False,2,,,,,,False
25,refs/heads/main,38c64db6a855502ce0c6ecfc1aaf948d315912e5,3106d3dffc31166db22985841b15d9e3133cf431,6330b5eae5d73dda4ca9a4e6f91e92138fc441da,,False,False,True,2,2,4,2,False,2,,,,,,False
36,refs/heads/main,40130d0b3376c9eebbf82efe70e2853b6b2193db,c64899f1514d81bfedfadf46af16812c6b75e66d,dfe50de1ff90d389e56e91f6a26582136df63c9b,,False,True,True,11,24,70,1,False,11,,,,,,False
40,refs/heads/main,d4a1cffb0f93735d61e5988497128b962a5247d5,4b82d1056683f1efc7af3a42c7e5ed5ee45730cd,ed2484c49c597245ec608f436f90947c8bd2f43a,,False,False,True,2,2,4,2,False,2,,,,,,False
42,refs/heads/main,a03a0f84d91ec1b0efd9d504d4916924b09002cd,ff2883bb400693b7fd35bf561d8ae249be037999,e7f9ed100efdf55cba0eed4e9a72fc10a4a0f984,,False,False,True,2,5,10,2,False,2,,,,,,False
43,refs/heads/main,ff2883bb400693b7fd35bf561d8ae249be037999,f4d0b4b35278dbc819740bc7f000c61f5cbfa55d,a859a785cd24f307715a89ff42e9f5e7b90ef5c5,,False,False,True,2,4,8,2,False,2,,,,,,False
44,refs/heads/main,f4d0b4b35278dbc819740bc7f000c61f5cbfa55d,8b86608814dc252a14ee9c678900d904a9dafba8,e895fa6b5268a3371140806b1de36c0648e9934c,,False,False,True,2,3,6,2,False,2,,,,,,False
45,refs/heads/main,8b86608814dc252a14ee9c678900d904a9dafba8,2f8e1c452d838857dddffe119b82b97a0c7abe11,9a18bcaac82668a0a7adbd089682b26ede937ca2,,False,False,True,2,2,4,2,False,2,,,,,,False
89,refs/heads/main,eae86f52ba5382bef0c6910c2722cbb9ed5c4e9f,03e55c60cd6cea55b51fb285fb685e8e3f023fa7,7e9e62c8fc3044ae9d72d0a1f38e314cdf2e826c,,False,True,True,17,47,404,1,False,17,,,,,,False
90,refs/heads/main,03e55c60cd6cea55b51fb285fb685e8e3f023fa7,0e51465354ba6fedb687f63f7aa0b986a2c683d7,f9b466c2d276cbbbd3a03765944bc5d293b9bac2,,False,False,True,6,26,142,1,False,6,,,,,,False
92,refs/heads/main,667e7f2287e273e9bedf0d7ef8f4d98661c402d4,d9b5dfe8b128f205dcde5b1c145f8a9d785ad6b3,efa32f814e5b50408668537f40fd84abddd80235,,False,True,True,7,9,26,1,False,7,,,,,,False
97,refs/heads/main,77574c064155c1f9245f5dda74c0531bedc81c9e,622becedb08bc5254885f3738ca1914afee77fb6,741fae1ea49f571984a43ba789d66ba24995834d,,True,False,True,8,38,153,2,True,8,Tests_passed,d53abedc98a5c4cb6acea97901c01ede9ec78765668036290e705297b0d98326,True,Tests_passed,c8a5f4251ebbf76c089fd51678952e14f8df02fb5045e980e3738b14cc8557fa,True
98,refs/heads/main,522c4e8687d601230dec7d739f65c9d69452debb,6a5d9d84c5a8782eb9a19a8742fc0289c089ff1e,6afbd6310aa16a08051cbbc876ffc8ba09cb714d,,False,False,True,11,12,87,1,False,11,,,,,,False
101,refs/heads/main,872cf196c47a9a2e4bb78da9844d08effc96850e,40975fbf236b3524d2b4e7a0e061ad5194176856,6c8e43cd10a78834289486784ab43264a6ae5aa7,,False,True,True,10,20,158,1,False,10,,,,,,False
108,refs/heads/main,02a344965fe81f69064c1b0448fe514b421a157f,668649ce7e46d5b67b977527f44c0ee6280586c9,2f34fb4994364268fa9277da66afe98696b36262,,False,True,True,8,25,335,1,False,8,,,,,,False
112,refs/heads/main,44e6ada68845be1b7892b59b77b8fb41f1fed9c9,e3881272011874cf2183cfffdabee801f6caccef,31a236d586115374c1d1d1b6b976fe9ab8a68260,,False,True,True,14,24,587,1,False,14,,,,,,False
121,refs/heads/main,752a20be66d64a8478a1b3a0b31db5841b847a0c,65b1eefd1c45942831c2b3ddcca2c6d7c8b80aa6,2a6a0a821d697d1a56a969624b745355c7275076,,False,True,True,11,10,315,1,False,11,,,,,,False
126,refs/heads/main,6c1af045568e4b2bc4bb474fe7a8b617c9a853e7,21c39a80ed34b955592069632345657b782eed95,cb7551e8e53e7cacb3d1ce264ca70b50913b1d55,,False,False,True,9,21,58,1,False,9,,,,,,False
128,refs/heads/main,f71533c526548d435a8bfd01789110ebf3ab0bd0,703072198a00dca1addd83777f7f150a1e8e49b1,32d6393015017e05c049b44ead3c2b38eb5c5a82,,False,True,True,9,32,198,1,False,9,,,,,,False
