idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
18,refs/remotes/origin/pull/28,be61bfb7079f3f19e2a9c9729ad00229a15383fe,28ea18ad767f7c82cf0ad7cac92e770b97911831,7ce50658fe88b87e3f2bed25c968640be69870f7,,cf4a441b39e375044556479b404fc87315331e6f9a33417bf533b5f763b47626,Tests_passed,27af42f5f8b973fdf39768c78cd880b8ca2d1566099f5519a0ffd46b0bc5ce46,Tests_passed,True,True,True,True,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,26d65a27360036b54838e3fe78337a439a897cb9724b77c38714875ba3472911,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Merge_failed,0c311aac76258bef2969117dfbdaec441a8986c027d4917fd1d947ac0ca59fdf,Tests_passed,cf4a441b39e375044556479b404fc87315331e6f9a33417bf533b5f763b47626,Merge_failed,025addab3e843c59e5bbd61c3014cb9a90b18cbb77193a0cd07c31cdbab8c54d,Merge_failed,3a972b54ae60c8076de37d7be21af32b912fa186653247d7ba7662e3fff2d66c,0.027137279510498047,0.01175069808959961,0.12639117240905762,0.009734392166137695,0.03428483009338379,0.0367434024810791,0.009760141372680664,0.029149293899536133,0.05928492546081543,0.03658890724182129,0.031299591064453125,0.12022519111633301,0.9623837471008301,0.21295642852783203
