idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
35,refs/heads/master,ee81fb7afb875ac137baad5b9a30d55d39e2f60e,5534569921b8157dc675f6e426aeced5a15b1b63,b5b7cd819c4158e15fdf0e3ed0d3e7984043f757,,True,True,Tests_passed,a382cbca5f9d88a546d42dc845c2f2f9a6584189ca0c257f8cbad7075660c2ad,True,622,63082,True,Tests_passed,427f7de1f90b299e502123d844d2d2bbadec2221a38a6e61a6c12d605a1d6ba7,True,True
37,refs/heads/master,51d731d57c9bc04a7623cbf56a9fef25874de173,bff48909ed2b0bc7e0696a81da8f07120afe0421,b8b306c64841898abe6e2f5d0c92d73f8b5b77f3,,False,True,,,True,21,536,,,,False,False
40,refs/heads/master,0178838ec1395005bb6d88c307d3f32fd49d4704,e495ec16b3c4e85719f812602986848a9e4b30dd,1aa7f80440e2731de37a6461897bf9fe7ec88e5d,,False,True,,,True,12,191,,,,False,False
47,refs/heads/master,269ebe2fe9930d8837c8fffe6171a07ba2daf5a4,2caef555abb73074a982e975d1a7c3174dac7d8b,24c5315748eec06aa09fcb39ddb31ad47379f9bf,,True,True,Tests_failed,425ca26446a8d0e4dfb2069a97d30eac47ec58cfc238d0ec3ce798e6e36d6c55,True,8,174,False,Tests_failed,ec3e9c5ccd4f24215b32b1c937d85855cdd9ce35f9569736d7160f0aa976b88c,False,False
48,refs/heads/master,2caef555abb73074a982e975d1a7c3174dac7d8b,1869a5c6ede18673097ebc0bf379f592973f6292,de5f9166a13ae1cad69e48c37f1bc5432c233702,,False,False,,,True,6,77,,,,False,False
49,refs/heads/master,1869a5c6ede18673097ebc0bf379f592973f6292,7530ec503b896c9b0af5cc17b13a7d6bd085e6b4,e0fa23763a1b2e735f33e739ca3fdb678cf90b40,,True,True,Git_checkout_failed,,True,5,106,False,Git_checkout_failed,,False,False
50,refs/heads/master,ec244529123aa6f8f136141d4aad9879dacdb158,ccf50f62f54b22e0e5fc066e0faf4364fa983324,da75dfc18c3c2bf22e44c4f8671279f2bf4c139d,,True,True,Tests_failed,57d278c7a511512e587a947e1a072d11d78dbbe96abac7e8495037b07e048b9a,True,3,43,False,Tests_failed,df5633ffcc4e7690ddab0738cde9b2200e620f5f5dd2383560839219ce9c3d8b,False,False
52,refs/heads/master,d4a2c6b624e4b76bb46959cb40e48378fed486b7,d13ffd71b23091d3d3e7a3cb8cfce1d6e6d0f56a,f47d33d1270d84c1d7c7d3a8e9131b204a54b2e3,,False,False,,,True,3,7,,,,False,False
59,refs/heads/master,7f59c6cb4a95c1e8efbad7a4cee81852f21daa01,a84fb3c866578eea41fb87888019cfb103cdd7a9,2fd0f7463dac55047b313f2a52ff84ae23eb99ef,,False,False,,,True,3,7,,,,False,False
60,refs/heads/master,88c7b8b22115b5487d2201a56dd3d41c68e8b6a4,ede0753afd28f4870973cd4bdf119d93846ff20a,3fce5dcefa495d770959de25a0ca457d6b707015,,False,False,,,True,4,15,,,,False,False
