idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
41,refs/heads/master,442c688d35c5d22fd37822285b997c0addc5c3eb,7ad0c7ed48378c86e23c90fadc32e647bbcd45c0,2a6bc4be4425be43e355067e0c3bfc0c8db5ee76,,True,False,Tests_passed,9eac327212a73c1e75f93937810cb27ebc80878505ccdca34c96db826bded004,True,7,13,22,2,True,Tests_passed,82844bccf5727fd47ced32a688634253da9682292f5caca1946fe9e8c189c363,True,7,True,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,8c8a3c44bcc5a9f3b53bd0adfa5bb2b7e7ab12dd29a8028b2de6319480daa7e6,Tests_failed,7cbf0bde3fba0b3eaae6aa5816841ae432b9598b1e4262178a174ff6bfb3f2a7,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,713c65569228171546830142a33654b90f1b2623b40d8ac292ea98bf0e6e3f0d,Tests_failed,7cbf0bde3fba0b3eaae6aa5816841ae432b9598b1e4262178a174ff6bfb3f2a7,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,Tests_passed,c6a1e9904b16f39c83a9c0a888c93cd74a0e54f3955a3badc17f7d941c933d67,0.012492179870605469,0.01269221305847168,0.015578985214233398,0.02360248565673828,0.015403509140014648,0.015561103820800781,0.015411138534545898,0.042191505432128906,0.06831741333007812,0.625678300857544,0.427431583404541,0.042226552963256836,0.06639361381530762,0.04332685470581055,0.06313467025756836,0.06698989868164062,0.053827524185180664,0.06333684921264648,0.0673985481262207,0.0630025863647461,0.06807756423950195,0.06757616996765137,0.06658720970153809,0.10238814353942871,0.08476543426513672,0.7438979148864746,0.4713759422302246,0.06600499153137207,0.06407499313354492,0.06221580505371094,0.06528139114379883,0.06334114074707031
