idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_adjacent_ignorespace,plumelib_ort_adjacent_ignorespace_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_imports_ignorespace,plumelib_ort_imports_ignorespace_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,plumelib_ort_version_number_ignorespace,plumelib_ort_version_number_ignorespace_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_adjacent_ignorespace_run_time,plumelib_ort_imports_run_time,plumelib_ort_imports_ignorespace_run_time,plumelib_ort_version_number_run_time,plumelib_ort_version_number_ignorespace_run_time
4,refs/heads/develop,a4d0e3ca611eef6567b9ac34a8b8453a35fb4fd8,b57168beaa534d38eb0fe3d14b5a647ea967e378,13dbf9ee6740a819a5fd36fb9d35601f690dc220,,True,True,07648d91aee9d0f6e494194a78a97607be539191d4020ace934218fccd873032,Tests_passed,dc6f04a493944036cc570f7ba9b270645760c760cb0951b8834da36419cb86db,Tests_passed,True,True,Merge_failed,bd8442e9a112c86a6a53b90ea1e94519a8baa9653db75f41c4d2ce0918a0e5e4,Merge_failed,58c70baf7a23c8ed699163c0331fa6436f0088cc9ec39b2ef080f21e0e6906c9,Merge_failed,bd8442e9a112c86a6a53b90ea1e94519a8baa9653db75f41c4d2ce0918a0e5e4,Merge_failed,58c70baf7a23c8ed699163c0331fa6436f0088cc9ec39b2ef080f21e0e6906c9,Merge_failed,bd8442e9a112c86a6a53b90ea1e94519a8baa9653db75f41c4d2ce0918a0e5e4,Merge_failed,bd8442e9a112c86a6a53b90ea1e94519a8baa9653db75f41c4d2ce0918a0e5e4,Merge_failed,bd8442e9a112c86a6a53b90ea1e94519a8baa9653db75f41c4d2ce0918a0e5e4,Merge_failed,8497082d49ac979b18d77baa35fe16f401dd413db07b7ea62ead99f5216e5afc,Merge_failed,00fcdd0846c68cb082c3380116565e8359d5800489e1e86e168831bb9caf5e84,Tests_passed,4da3447bf53d8d693b5b3990b1763f1ad8222f3baed1351a3734a9368b44889f,Tests_failed,4854fd361dd4337592a341e97f427ed13172da8b4710e1146c7c665479d88d0f,Tests_passed,9032afd7c53c75f7b5bd9b886b3f8baadba7d6c90f1949efa6221cd5c5d59e9a,Tests_passed,8fa054509e2500fd7e326fe2d524a34c3c3d52d73b4d9d028c0ea613631fbba5,Merge_failed,bd8442e9a112c86a6a53b90ea1e94519a8baa9653db75f41c4d2ce0918a0e5e4,Merge_failed,58c70baf7a23c8ed699163c0331fa6436f0088cc9ec39b2ef080f21e0e6906c9,Tests_passed,9032afd7c53c75f7b5bd9b886b3f8baadba7d6c90f1949efa6221cd5c5d59e9a,Tests_passed,8fa054509e2500fd7e326fe2d524a34c3c3d52d73b4d9d028c0ea613631fbba5,Merge_failed,bd8442e9a112c86a6a53b90ea1e94519a8baa9653db75f41c4d2ce0918a0e5e4,Merge_failed,58c70baf7a23c8ed699163c0331fa6436f0088cc9ec39b2ef080f21e0e6906c9,0.009721040725708008,0.009544849395751953,0.009685516357421875,0.009735584259033203,0.009557723999023438,0.01011037826538086,0.010057687759399414,0.06022191047668457,0.1729588508605957,2.170079469680786,0.5423581600189209,0.19329118728637695,0.2015702724456787,0.0714871883392334,0.07284808158874512,0.4897937774658203,0.49829649925231934,0.0719444751739502,0.07165694236755371
