idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_ignorespace_plus,gitmerge_recursive_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,git_hires_merge_plus_run_time,intellimerge_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,spork_plus_run_time,ivn_run_time,ivn_ignorespace_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time
34,refs/heads/master,f527c92357bed2cfa432c19b1673edd642ea49ad,43277872e6203cd15347adc35edc566d7df9de93,0dc146859f808c46831250519fe00eadf238e58d,,True,True,True,27,84,252,5,True,27,Tests_passed,e2a5e580e4e9c822bc6b0506a2849a5d08946b1de35523a81890db7c4af995c5,True,Tests_passed,de22ffec737eed49b98f57465f6c67e6954803c285ad0234b4b1a9c9ed991aa0,True,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,e9289e94a0b970e98919e0f365a9eeb22cefd1001a7243676b994d571e25356d,Tests_failed,7f3cbd6310fe9988343fba379b69435c728cc6714cc7db21c02ba2f46103236a,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,e9289e94a0b970e98919e0f365a9eeb22cefd1001a7243676b994d571e25356d,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,Tests_passed,613a0770b07b6f495b02eb982f49546a54f55d608028aa51f78ffe2eadb799df,0.018248558044433594,0.018541812896728516,0.023703336715698242,0.023485183715820312,0.02346634864807129,0.023476600646972656,0.022852182388305664,0.09402203559875488,0.23214983940124512,3.619020700454712,0.7064347267150879,0.18675971031188965,0.1823749542236328,0.08719015121459961,0.083740234375,0.08684659004211426,0.08702325820922852,0.0858006477355957,0.186354398727417,3.7712385654449463,0.08318734169006348,0.08175134658813477,0.052690744400024414,0.0812673568725586,0.049839019775390625
