idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,3e29b470d4fcf8ad73d5e3ec6b21473688c7179d,293f51206886465e26e092faecfbb5319a86d20c,dd4d1b08bc63d0a8cc013f1b6e769944ee767b77,,False,True,True,7,29,False,,,,,,False
3,refs/heads/master,2d2a2c27086ee461d19952eb1e95fbdbd449edc9,e0ce9c67e72284a677a1bc37cd34182b6a58f233,644c23f17dd2c35e1e96ff6e852f41727cc0c2eb,,False,True,True,4,35,False,,,,,,False
4,refs/heads/master,55d5b91e1dc8d8886f0da17fc933020f7d8cd7d4,15666880a89c8f50ca7785b44e3c9575f5f8b645,d977160e1b0d82a8dc205d3baf6172ba8a827271,,False,True,True,11,71,False,,,,,,False
5,refs/heads/master,acca96694628d7dfa3ccb18ec8f8b159a734059c,b2daf2475fbdff5d630970486960aa25421c86cf,a5e34f464fd1645fb228d53eb0057398a2521b0b,,False,False,True,7,43,False,,,,,,False
6,refs/heads/master,d9b3c191fb2e36c2e1c56fe9a2398d00adbcf866,e024b51b0ca20ab46550a75610169981582c11dd,2f45ce657c3599dd49174800b39330b360f302d9,,False,False,True,6,41,False,,,,,,False
8,refs/heads/master,16915c8edb83ecaa709c267c05e2272c24a8fdd4,dbbd2f5e0e34be9a47328c8cc6b9dc2b889bb5bc,568a77b1bf7f01333399f8a6bc21780ae741f21f,,True,True,True,6,84,True,Tests_passed,80e81e1f51fbcbf5761105ba5d0f61c828ddbbc3e95a5703161dd9ce3c1c53af,True,Tests_passed,afc613d5006d797d74ba2031a25cb6a535de99a0bd551d05fa7eaf891d9a5968,True
9,refs/heads/master,121db7ef05396e1017b5e5178f1c4257cae0604e,ad8a9fd9322dd23a68727f780641e5506f9658a1,a879385f4c5a62b2d14f1e3ef5c671fbf59c5240,,False,True,True,22,1035,False,,,,,,False
10,refs/heads/master,f8f55a6f16602fb21f3d44c45744e719ec808e2f,e7d7de7ae5d5a0b7e6d59e095d4ee9bae829ad68,8571d258cafb004ddb73ea22ae9d620b7310f20b,,True,True,True,27,910,True,Tests_passed,53009c36ff12b528f2d397f15d0c3e574d09557685bc4131ae3f74b16b0c2d9a,True,Tests_passed,993b37a673e4fa19f2752d54fcc7c2ea74cdbca098b2c80b5eb7d4e1a26f7424,True
11,refs/heads/master,7f11f97020bb729dbaf0c91387675cf521103937,f5e19dbb4badebe7d5b651db6aa43063270425cf,414bd396fac285abb2c039a7499b72aef787fc53,,False,True,True,12,303,False,,,,,,False
12,refs/heads/master,f5e19dbb4badebe7d5b651db6aa43063270425cf,ffb0e0829047ba606b683d0e0cafa2aee4a98d39,5a608cad02d76636cc40567f893d5973191e86c5,,False,False,True,10,222,False,,,,,,False
13,refs/heads/master,252a704a61c13fe8059bbae7560bd7b823f15ca5,8c662849605491736aca2889f7e439a263998ab6,8d9f08e93fbc5460bdd120588d3b1b4ea32e84d9,,False,False,True,9,222,False,,,,,,False
14,refs/heads/master,a3edb55e9c0c40f0620c3b8c4480864a2f07f46c,4e22176f1e4472fc6f3b9dae134eed26300b20a3,9093fec59bb777c4795ac89b292e465aa25d70e8,,True,True,True,37,2057,True,Tests_passed,69192e456c702d2b22131f73ef40f9ffba4f0baf04a30b73ea6d811e6153f22b,True,Tests_passed,148bf70b2ed696110d4ea99427754414b08350cebcd99d78aa0c379db409a625,True
15,refs/heads/master,7e88ad0f9369600c94d4c428b187ecb352e48f4c,112d56d60cc850f917cf357140f8af767ee5deb5,4e22176f1e4472fc6f3b9dae134eed26300b20a3,,False,True,True,57,2644,False,,,,,,False
16,refs/heads/master,c4027ed2d5a685734a83306fdd1a4ed41f473f60,d32ead52d48bbc83f942ae385bbb1fcfc034cdb2,5567f6c8bd11ebb6d387a7f7143781062084aea3,,True,True,True,23,987,True,Tests_passed,d26bd4d86fab5ced663b509fbbaa2f3f805d44908a9db649094404f0026abd0b,True,Tests_passed,0939f24533fe38826c2df8a2153e0150dcb97cce77da0bcacf6cd62177068e34,True
17,refs/heads/master,5a9dd3c58cd9cab500245b9c916b6885b818121d,b70661a683229e5cb75b44efd70166399a8c7397,0baf7ea32e8964e77a174f12d65c309e4f963b9a,,False,True,True,11,269,False,,,,,,False
