idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
9,refs/heads/master,6a34470b47dc32ca17866b68a4cdc67fe4875e91,361c83fd73553341c18c9875cb0e204070aee4a7,68edac523e1a5963d824b7b827800345baf61b45,,True,True,d8fe4555513359844171ab93850a6b5bb18b3ee5ec8876fcec9e6710b0814875,Tests_passed,37dd72d0d71efcaf80b3d12b3677cf50a5666999a5227d4324048036c327b6f9,Tests_passed,True,True,Merge_failed,8f73d7702e3bc4a1e8f319e104b63d7cb63eb1a6a019c1c1781b4aa79d056421,Tests_passed,fd18fc98e1c0031e11f8f76649ac90bec43caab0ab85f19947ea2fb4e476d3b3,Merge_failed,8f73d7702e3bc4a1e8f319e104b63d7cb63eb1a6a019c1c1781b4aa79d056421,Tests_passed,fd18fc98e1c0031e11f8f76649ac90bec43caab0ab85f19947ea2fb4e476d3b3,Merge_failed,8f73d7702e3bc4a1e8f319e104b63d7cb63eb1a6a019c1c1781b4aa79d056421,Merge_failed,8f73d7702e3bc4a1e8f319e104b63d7cb63eb1a6a019c1c1781b4aa79d056421,Merge_failed,8f73d7702e3bc4a1e8f319e104b63d7cb63eb1a6a019c1c1781b4aa79d056421,Merge_failed,04ad673d02524c0730475fe7fd95280426deff10e545bcff6da0d09afbbf7c16,Merge_failed,8f73d7702e3bc4a1e8f319e104b63d7cb63eb1a6a019c1c1781b4aa79d056421,Merge_failed,86e3a242dd3421a4885d5feebe27e0636c91b4dbcf8d8b3bde7b416b3c52a5b0,Merge_failed,86e3a242dd3421a4885d5feebe27e0636c91b4dbcf8d8b3bde7b416b3c52a5b0,Merge_failed,2e05991620a701d6a1681d149a0446bdb58421f8994e11ec279b8d7cd2bcecef,Tests_failed,e013dc84bc78b6aa2aeb28087854addfa6e3f738e1d67cd44c885fb62cd9f7df,Merge_failed,6af6f2da397fccf78226b651cc3dbfd42e5d62ec601ead9603c3ddbe70a7fa30
17,refs/heads/master,f2fb911ec2a276c022ef7805dd882597b880f0e6,6bbf46b1d91f217c08aeaf6f954c5b970e4eef31,1f407b7a8638d44342b06c54b509577ec110c4a7,,True,True,56c849e539e06c16e32c61b7530901baeafd8e51614e4ac9f537eeef4d609c6c,Tests_passed,527fcb0259f1dd91b70aef557fff2c874b31207db467825955e7142fa0980b6b,Tests_passed,True,True,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,2369a0e48132e3dd914b556203492d2e29df63ba5b55dd41f1667bd7f23b7d4c,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,2369a0e48132e3dd914b556203492d2e29df63ba5b55dd41f1667bd7f23b7d4c,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3,Tests_passed,c002946b67c41b9f5c3f092cfa3905c55211aa86f583ef2520975e64b5f827ed,Tests_passed,5374f40c5df1bffc0a49840fa49d53de1a0d8b2cfa59a1ec0c3181f4d18575a3
47,refs/heads/master,a761ab919462147969afc249dbdc7b02524e51a1,5c81577e4d788bf69c39276fcf41023d303d464c,91156fa0d7fb9c2c23f986c39dee3b6be6692975,,True,True,b3b77b853b3683d25816e9c87f8b31d0e469ba5d84f0c8127047fe40dcb311a7,Tests_passed,27109359d7b8b211985de1136064f7645f5c66034421cd99b015e50751f88c35,Tests_passed,True,True,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1,Tests_passed,fe5f5051db4b28c63d9bbd33e5bd93f27d118cd35de856d7681f2c5469a06549,Tests_passed,fb854ad133ff0c7a5879a58f0a4618e52d514766ba415b00f45160a337fa13b1
50,refs/heads/master,65df4d5a9e5647ac2e1a41be02b0b0e49a3eb382,e79091825dff4ba5971baf8b573112195e9dfd30,8197b0668262249481fc1c9d441028b81270bd8e,,True,True,95042e2a1ee8d2fbcdd049ce6d92242ff03dd11e829407f15fa5068ee6201ac8,Tests_passed,ae40193ed87481200c75c9b184a9ea533c0e007dab5a9944ec433f66ad30344c,Tests_passed,True,True,Merge_failed,6fa167682bb798abdd4b019d4d54d1624d1058f0b35c21c2ae61c451cb67b8ad,Merge_failed,6fa167682bb798abdd4b019d4d54d1624d1058f0b35c21c2ae61c451cb67b8ad,Merge_failed,6fa167682bb798abdd4b019d4d54d1624d1058f0b35c21c2ae61c451cb67b8ad,Merge_failed,6fa167682bb798abdd4b019d4d54d1624d1058f0b35c21c2ae61c451cb67b8ad,Merge_failed,6fa167682bb798abdd4b019d4d54d1624d1058f0b35c21c2ae61c451cb67b8ad,Merge_failed,6fa167682bb798abdd4b019d4d54d1624d1058f0b35c21c2ae61c451cb67b8ad,Merge_failed,6fa167682bb798abdd4b019d4d54d1624d1058f0b35c21c2ae61c451cb67b8ad,Merge_failed,c981a5cb185570e9a39487644ab66c945dd3c1b743ef28db271b4089ce11f118,Merge_failed,6fa167682bb798abdd4b019d4d54d1624d1058f0b35c21c2ae61c451cb67b8ad,Merge_failed,0cd0690c63d8365c2872e3d02012c2cba8b2122d8a5aada4959b3dcc69b982e8,Merge_failed,0cd0690c63d8365c2872e3d02012c2cba8b2122d8a5aada4959b3dcc69b982e8,Tests_passed,461fbfc2cce46af91b972da39b57f6fd47e69b5d531ddc9cbfe1bcddf249990b,Tests_failed,f3b857f58474c763cb2a00bbbe199c06313fd465ecf94e03b35d20a92e00051e,Merge_failed,deae6e9d1ddc1ad4c7dd63c65dd38529cb9209ecb6397d816cccbb8a09422a36
57,refs/heads/master,4bfc4f06fb75579b6f6b2c5e0acde638bd21924e,434ee3b6f212f2102675e2598e6e12aece517a4a,096625a7d765694323da7e4134f35cdc618db50d,,True,True,d8a956187823ed431ac2a2c65c3a2fd6b033820922ee6423a98e0259aa86b666,Tests_passed,abacd6090670fd5e727a40263e915d698434d908ad50965f23b25e348dddb133,Tests_passed,True,True,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33,Tests_failed,977425c4fae39ccb9f37c8205e0852f7ad0807ff58930c6734b129490d7a3310,Tests_passed,eaaa43bee8f9b019ee3b2a5dd36cda5720de467caf47a2fa01335913d6348d33
59,refs/heads/master,84aaaa8a258e34243f1e1f6bd4a51839fa9d2b1b,741ebdf89b1268958963d5cd56ab7ad13e57e394,02bf0e7b2b6a7f1d82db2e1446b829db32748ba1,,True,True,1e14641c141c20e0600b950624db8be5e7263b7ce272c9bfe50d61423cb1b217,Tests_passed,1b0c29870b67ed02c5efc48e9c7024d123793040fdc1f692d4b232dc50d52ad8,Tests_passed,True,True,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6,Tests_passed,075fb42b1ed73649c5ae1cfbfd3db0d766938f72a59c96681aa4ddacaa25420b,Tests_passed,77bb50a7a076e6c1eb2bf86b4282b8c756e4bc2a4aac3edc20b3567ab64f17d6
61,refs/heads/master,ec3ce7315e88363288083cba68eb5daeb6054c2a,77f2c91d05c656524a40de0ad04a24cd5ce55c3e,8d72b90addb10685ed4de5f4cad4b44ad0b39677,,True,True,59cbcdc3ce2ce1022a270803e504bac215ab9bd482592f12c0c878fa342cd510,Tests_passed,a4dbe5a3454ab174e34f683f31ccb899395cfb7f2b62de658e0c519d0415aac5,Tests_passed,True,True,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,6d2a3c6de44f6a47618feec330f120168bb1d6f38c8f66f7a51a2a61b1713002,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,6d2a3c6de44f6a47618feec330f120168bb1d6f38c8f66f7a51a2a61b1713002,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc,Tests_passed,843bb3f1f50ca373db55c6f8c31809512dd9d5d2b8dcd3acbfb97815ec904d5c,Tests_passed,4eef8d02a02641f504ba8984a4b84dd98a569d3be6fb234227ca52596b7cbecc
72,refs/heads/master,7b9d769bab9913d1c427fa19476e96cc372472fb,485d212a1ee47611a08c7c92cfba0991480d153b,61f549260fc99e933a00a6b7f6d5af22c9b936b1,,True,True,399d47b9a812461a725b8e6db4a7a59cc7519525d7d838583420c0b312f2c8fe,Tests_passed,a99e5915debe17c5ef1dbddbe41c74e9b414d3f6e395c2e20b618f5b552df425,Tests_passed,True,True,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e,Tests_failed,5b4f0008eada0898417fe82e3796e4e31ecc063faa05388c2373e320d2cc11f2,Tests_passed,7db83eaf63c94c1f1907269fc2fc6a4043109aac1305b6699a4bf16b8e50888e
73,refs/heads/master,030b7ff5c42f8944e5887c5632fb63ef7bff10be,076c55c696abc0e82f3093d8bb0a13565b7ace81,5455fb08ecc717e928d075cc2c77768ecb35d349,,True,True,0a7091da36df5d615729a2a643fa71aea139402afb88feca02b7ea176b0fd7fe,Tests_passed,39a797f8b9b4069f96061b3fb180be2fc6e63ab07285573d2e6cad2050b0d6f3,Tests_passed,True,True,Merge_failed,0795e42e65d2735f2814cf0838316379a87933a9efb6335285db2c73dc1c865f,Tests_passed,08fa2a81ffed6b1f24eecd74eaea6a8bfa981be94371b5715127231e7d16c9f8,Merge_failed,0795e42e65d2735f2814cf0838316379a87933a9efb6335285db2c73dc1c865f,Tests_passed,08fa2a81ffed6b1f24eecd74eaea6a8bfa981be94371b5715127231e7d16c9f8,Merge_failed,b081aaac1876a943a735cf70c7d4f525f4c7b8616422eb7475d925128680dbe6,Merge_failed,b081aaac1876a943a735cf70c7d4f525f4c7b8616422eb7475d925128680dbe6,Merge_failed,0795e42e65d2735f2814cf0838316379a87933a9efb6335285db2c73dc1c865f,Merge_failed,3f56aff21f5e2db540f4f3d528dba839be3e69de1f17ee7d658ca895539369d4,Merge_failed,0795e42e65d2735f2814cf0838316379a87933a9efb6335285db2c73dc1c865f,Merge_failed,69915e2bc4264b754c7157228e3cde609e88f5c863ec55e311de79b491c70550,Merge_failed,69915e2bc4264b754c7157228e3cde609e88f5c863ec55e311de79b491c70550,Tests_passed,32d8a57b8e80ece6bbbc14d36cf8d439c904e6f767ffc87d46617e1d7aedd69d,Merge_failed,9c7be3453daeae15d5059ede084f954f33dbdf22cab501c4471b6a0f46c24a2e,Merge_failed,02eca8d76b61a0718bfb40a75f270ab5147d5e6dac4f2efd8bd1e68e06172d65
76,refs/heads/master,62c7324e6dbdec1df2272e3ed88522dc5d874b49,636008dcb32f2f76ba8cb80d3a538cdf68a1a3fb,5414c284fac768ec704d2532525b4ef13f5f5fd0,,True,True,572bf14e8c3a85155ed9624d14fec5382ab1b3b07a6f03a9708bf25ee38bd187,Tests_passed,096779b433b895344b048c8457e67165d729da5bbc30a40364948031ace99d82,Tests_passed,True,True,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014,Tests_passed,4108ed3f90dd91491295f922d4df2a63d87f87ce0ff3143be94ad5848facc22f,Tests_passed,f20b9def78ce17d00063d8c17c812fb06bf612bff5dccc6150be56b784a41014
