idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_imports_run_time,plumelib_ort_version_number_run_time
9,refs/heads/master,e2841b05bab86e238732649229f3d0a2834badf7,5a94ad6e32c8175745c301c900a3184e83a6923c,ff2ab22bcb56d13c130004d312f0b56efd1f8ed2,,True,True,a035e7a19867b9a5062fb37a9524b4745247c17f6f566cb42d5608cbf1931a4a,Tests_passed,0bb57dafc5ba5a54fa0b5aa060883bf862b8914b0dad133ed974d232eddfc10d,Tests_passed,True,True,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,Merge_failed,c4c7244abc27c34d851435d5d08f92c78b2f9bb153f1f377c123109ce2311018,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,Merge_failed,872d653526f587c42e64ffc55bfe81925e2724cd607bbb91d4beceb7e0e8f602,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,Merge_failed,5e97975fa1ee062883fd625d36db6d0bf983a6951ddf50184661022b30b45348,Merge_failed,64f80525816b5cbdc84cd187908e32e422ba95bda1b2c5f2bef99577881ee9a8,Merge_failed,7c08d52cb1885b2ab5294ab5c7f8e5765573e02ed3c7aba8f2e4d51b3cd2a393,Tests_failed,461440b78a16fb516456a8e5a80d9c4c06c22a8c805fc428c8a6de418111952f,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,Merge_failed,c4c7244abc27c34d851435d5d08f92c78b2f9bb153f1f377c123109ce2311018,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,Merge_failed,a3a70459908e4107f86d2fc1deb31a74b6fe3eca9ce2fbb79153e36808803caf,0.03054642677307129,0.038384437561035156,0.04659891128540039,0.038292646408081055,0.03882455825805664,0.04100322723388672,0.032270193099975586,0.16979598999023438,0.10570454597473145,0.5409183502197266,0.3335423469543457,0.12676382064819336,0.10596179962158203,0.08595037460327148,0.09452962875366211,0.11140847206115723
