idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
11,refs/heads/master,f0dfd2f5b36447ad38d552e46d5f196ee01e9f6a,b637d1c594ac78520260faed2665039b46f8ca0f,376a634efda45f1a9a0e36a9603bfb88ce46810f,,True,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/b637d1c594ac78520260faed2665039b46f8ca0f_376a634efda45f1a9a0e36a9603bfb88ce46810f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/b637d1c594ac78520260faed2665039b46f8ca0f_376a634efda45f1a9a0e36a9603bfb88ce46810f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/b637d1c594ac78520260faed2665039b46f8ca0f_376a634efda45f1a9a0e36a9603bfb88ce46810f_left_right.log'}",True,True,40,2237,False,Tests_failed,9ff6e80b42e1f5f94db24d4495b7f2cebf0fd8ac7300a91bb81614efa67f4829,False,Tests_failed,4ea52d29d260b415e55fa0eea5310bf1bf6b574f91e0f3d404c5696f3433d796,False
17,refs/heads/master,cd771753a96df907b76841c1a6eaceb46f18096a,c49a18df06cb8d7323234fc22167f1f62e01124e,eb7eaf8fb23fd462bda3f9ab659ab39d402396ca,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/c49a18df06cb8d7323234fc22167f1f62e01124e_eb7eaf8fb23fd462bda3f9ab659ab39d402396ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/c49a18df06cb8d7323234fc22167f1f62e01124e_eb7eaf8fb23fd462bda3f9ab659ab39d402396ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/c49a18df06cb8d7323234fc22167f1f62e01124e_eb7eaf8fb23fd462bda3f9ab659ab39d402396ca_left_right.log'}",True,True,84,1401,False,,,,,,False
22,refs/heads/master,728af95555415ae148a73aad0d1c6818e35366a4,3508c97185c45886c869ca034ba6f7233a5a3372,ddd903a7755dacc24fc4896023148c4e65db0423,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/3508c97185c45886c869ca034ba6f7233a5a3372_ddd903a7755dacc24fc4896023148c4e65db0423_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/3508c97185c45886c869ca034ba6f7233a5a3372_ddd903a7755dacc24fc4896023148c4e65db0423_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/3508c97185c45886c869ca034ba6f7233a5a3372_ddd903a7755dacc24fc4896023148c4e65db0423_left_right.log'}",True,True,54,1135,False,,,,,,False
28,refs/heads/master,607dca0fd9cd6abc703cba8603dbfc10df1a84d2,93cf00a20e50f3cab1946ad179686e97685791cd,f24ef0fc92c2b65f7114d1a3ecd5980209187e41,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/93cf00a20e50f3cab1946ad179686e97685791cd_f24ef0fc92c2b65f7114d1a3ecd5980209187e41_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/93cf00a20e50f3cab1946ad179686e97685791cd_f24ef0fc92c2b65f7114d1a3ecd5980209187e41_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/93cf00a20e50f3cab1946ad179686e97685791cd_f24ef0fc92c2b65f7114d1a3ecd5980209187e41_left_right.log'}",False,True,3,2,False,,,,,,False
33,refs/heads/master,71cbe00daf516df002e4abdcc8b53666d97afea2,8cfd0c5dc86e3765f1bfae70e790e6fe6f8040ad,d5e6ccb304fdc3df366b467504437dbbc314e4b0,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/8cfd0c5dc86e3765f1bfae70e790e6fe6f8040ad_d5e6ccb304fdc3df366b467504437dbbc314e4b0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/8cfd0c5dc86e3765f1bfae70e790e6fe6f8040ad_d5e6ccb304fdc3df366b467504437dbbc314e4b0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/8cfd0c5dc86e3765f1bfae70e790e6fe6f8040ad_d5e6ccb304fdc3df366b467504437dbbc314e4b0_left_right.log'}",True,True,47,327,False,,,,,,False
37,refs/heads/master,1a9f4ef4d0ed3d038f6d0181b740d339a0e9fbbd,1dbf387e72a7ece5a43809685bbd197053021f59,10a902e6dc2218af44ccc4e8cefa45659d14f033,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/1dbf387e72a7ece5a43809685bbd197053021f59_10a902e6dc2218af44ccc4e8cefa45659d14f033_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/1dbf387e72a7ece5a43809685bbd197053021f59_10a902e6dc2218af44ccc4e8cefa45659d14f033_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/1dbf387e72a7ece5a43809685bbd197053021f59_10a902e6dc2218af44ccc4e8cefa45659d14f033_left_right.log'}",True,True,4,45,False,,,,,,False
41,refs/heads/master,4c6a1eea042cdbd64eb9cd2b1a1cd64c78c45e86,76883d5470259b2a868bd3b63eded7e5254afbb8,4298046db6650d55e3042eace483d32bb1567ba3,,True,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/76883d5470259b2a868bd3b63eded7e5254afbb8_4298046db6650d55e3042eace483d32bb1567ba3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/76883d5470259b2a868bd3b63eded7e5254afbb8_4298046db6650d55e3042eace483d32bb1567ba3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/76883d5470259b2a868bd3b63eded7e5254afbb8_4298046db6650d55e3042eace483d32bb1567ba3_left_right.log'}",True,True,429,10746,False,Tests_failed,d60faa84d9c6a25f0c849f1d15c4aaa0eecbba49d783f863d816004f5e712a20,False,Tests_failed,8dd6b16e230d57dbce208316dca487f2cf6910726ea77f626ab8ced0468eb124,False
58,refs/heads/master,c0b8eefe7b5c4bc1efe63821bbec7ddc4064dfdf,b510599ccad178bf57e93b4b86809445547cbf35,46238dc39b66aa8a155b05cad8713fd6512ac783,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/b510599ccad178bf57e93b4b86809445547cbf35_46238dc39b66aa8a155b05cad8713fd6512ac783_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/b510599ccad178bf57e93b4b86809445547cbf35_46238dc39b66aa8a155b05cad8713fd6512ac783_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/b510599ccad178bf57e93b4b86809445547cbf35_46238dc39b66aa8a155b05cad8713fd6512ac783_left_right.log'}",True,True,134,1610,False,,,,,,False
63,refs/heads/master,c986ed73c784fe7fa4682a976680a7079a0b2699,6aae19f88cdf991cc6204bbbc2cac6aa1bae62dc,6715e46c832aaebb28098bd448f33da965ef5942,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/6aae19f88cdf991cc6204bbbc2cac6aa1bae62dc_6715e46c832aaebb28098bd448f33da965ef5942_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/6aae19f88cdf991cc6204bbbc2cac6aa1bae62dc_6715e46c832aaebb28098bd448f33da965ef5942_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/6aae19f88cdf991cc6204bbbc2cac6aa1bae62dc_6715e46c832aaebb28098bd448f33da965ef5942_left_right.log'}",True,True,2416,848,False,,,,,,False
76,refs/heads/master,cddcdec0c96f0e1b3dfad8dbd8112a7783f74434,6a084a37746b96887b4e312f26a36efbec8a0b4f,5e1f140c2a5b47161991c1d8f5ad6e1d09356053,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/6a084a37746b96887b4e312f26a36efbec8a0b4f_5e1f140c2a5b47161991c1d8f5ad6e1d09356053_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/6a084a37746b96887b4e312f26a36efbec8a0b4f_5e1f140c2a5b47161991c1d8f5ad6e1d09356053_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/6a084a37746b96887b4e312f26a36efbec8a0b4f_5e1f140c2a5b47161991c1d8f5ad6e1d09356053_left_right.log'}",False,True,9,14,False,,,,,,False
82,refs/heads/master,f7571abd86a4407f9a4e8ed309ce10263f132b41,caa16903517c7e3a9476ab491b112ca9b22d3dcc,09c8ec6bd57093b76ab41b2ed739e3b72dc61e97,,False,"{'base_left': 'cache/diff_analyzer/logs/liquibase/liquibase/caa16903517c7e3a9476ab491b112ca9b22d3dcc_09c8ec6bd57093b76ab41b2ed739e3b72dc61e97_base_left.log', 'base_right': 'cache/diff_analyzer/logs/liquibase/liquibase/caa16903517c7e3a9476ab491b112ca9b22d3dcc_09c8ec6bd57093b76ab41b2ed739e3b72dc61e97_base_right.log', 'left_right': 'cache/diff_analyzer/logs/liquibase/liquibase/caa16903517c7e3a9476ab491b112ca9b22d3dcc_09c8ec6bd57093b76ab41b2ed739e3b72dc61e97_left_right.log'}",True,True,82,2435,False,,,,,,False
