idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
461,refs/remotes/origin/pull/1674,16564c660ec435d2ae58c38d4d4ccd35c0e8fb64,6e16bce782554673817df26fb6d78c9b88029bc0,26730bbcf2aa26eccaaf38dda1345a73640e766c,,aeb9e3d9cfb2c9e659950a138d12a63318509fa0e55470c89fcc63598fd30abb,Tests_passed,de66928f50d4b9803d61fc5252bebc2c156e93973b8dd52c6e7460e3ee30d60a,Tests_passed,True,True,True,True,Merge_failed,f40cc6f9065f99d0f951a37385216d1ac46a7a5b2bb295f1554feed5dbea207a,Merge_failed,29c86a9227a199b368e924a24b12a8ca89d2c9df0d22dff835e333b25e77f9c9,Merge_failed,0dfff4d024612ad8d6faa54cb04d0ba871faf7aeba00f996d36e7c177d8e7118,Merge_failed,f40cc6f9065f99d0f951a37385216d1ac46a7a5b2bb295f1554feed5dbea207a,Merge_failed,29c86a9227a199b368e924a24b12a8ca89d2c9df0d22dff835e333b25e77f9c9,Merge_failed,f40cc6f9065f99d0f951a37385216d1ac46a7a5b2bb295f1554feed5dbea207a,Merge_failed,f40cc6f9065f99d0f951a37385216d1ac46a7a5b2bb295f1554feed5dbea207a,Merge_failed,f40cc6f9065f99d0f951a37385216d1ac46a7a5b2bb295f1554feed5dbea207a,Merge_failed,f40cc6f9065f99d0f951a37385216d1ac46a7a5b2bb295f1554feed5dbea207a,Merge_failed,f40cc6f9065f99d0f951a37385216d1ac46a7a5b2bb295f1554feed5dbea207a,Merge_failed,29c86a9227a199b368e924a24b12a8ca89d2c9df0d22dff835e333b25e77f9c9,Merge_failed,b3f0acd6265feafbe39ddfcdf9351dafa97b3625fa6ee1f06d5e3c580c49c8a2,Tests_passed,69b70710397afeaf0f79741572e91bff135aa33dcc236c1788d5ff63e7f52dfb,Merge_failed,1a03da65d582b711fcc4fbccb5f1eb1454658e19d79dd48e3661a123354c9e58,0.056722164154052734,0.06780123710632324,1.0216755867004395,0.0717618465423584,0.06036376953125,0.05739259719848633,0.08287215232849121,0.05691719055175781,0.10837817192077637,0.11050677299499512,0.1038808822631836,0.8198001384735107,8.784637451171875,0.5637335777282715
