idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
15,refs/heads/master,655f8c597b73cbebd01b9377db9c62cac3eaa441,4a1fd40925043b77191796e4a8f187e7c071d08e,bf1f76bc52dde50638cc991408957132c486a34f,,False,False,True,2,1,2,0,False,2,False
18,refs/heads/master,ffde6cd6b9ad838ad00506f68e620f2f1c2907b3,f46cdf3b2dbd2bbced40f0c61fdca3332e02aaa8,a6c4dda0e483dea3bb570be945e983bb4dd9339a,,False,False,True,4,4,10,0,False,4,False
