idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
61,refs/heads/develop,022882ba99ac58a2b9d69e7b60c65b61560ac628,a97ccdf5493825c3df564f520546b32c0c8ef1c5,97ccb91b406206f1b42a7c0e7b316e85b03b160b,,False,True,True,12,14,48,2,False,12,,,,,,False
83,refs/heads/develop,396820277d29ac696e11b3e7b8cbb2e754feb3d2,cfaaba35fc99b3501ead0f16aa956f523f3da399,e2e8a8dbeb8d1d23109cf80ad2c3f7303ef33899,,True,True,True,12,100,634,3,False,12,Tests_failed,059f719300350dc8b2ca99905878b7482e3d2850d1f187d3163a3f4946550c39,False,Tests_failed,095885b2cdc65e89e15f950a34513aba5e7297a9e517d19e57ca8a37e42bb811,False
