idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
5,refs/heads/main,19ccbc9c81deb4f3f8d6d918c776605c6335ad0a,cb9221c1d8bb1aca2b5be3e9f8f1e8633dc2f481,82368434368352e39d1c25a11af2dcdf512f4a33,,True,True,True,78,691,3342,3,False,78,Tests_passed,7a9f578f4a14009be1ef063b388027a8159a8c9935ffc90bed616d0fd5eae855,False,Tests_failed,b4c8967ca49c98e4a996cbf680882cb1454f50a23d316087af0c2a44a87b6aff,False
8,refs/heads/main,2b8350cdf1ba150c43539c03796f2d3a13e2d2e3,d8dd8b8f77fa1242c6beed8ecce2e9ca306983e9,ff17770f6ab2ceaa76757a53961bee9ac9a159e8,,False,False,True,4,8,87,5,False,6,,,,,,False
9,refs/heads/main,a79ba60e4b68f1d1fc78a20b435640c8ed091df4,1f94f194a64a514dd6abfe397eb72ac701d854fc,e63863ec358c7607d8261d992070ed720717b2bb,,False,False,True,4,5,9,2,False,4,,,,,,False
13,refs/heads/main,cd26c9584b1ad207a0aac1caec08610a5d4f981f,a1a5fb0e70439061dc0e6b5a7403f34b6e2d517a,76b32083a02e6460f1e74789bee786fde32b8471,,False,False,True,9,9,655,2,False,9,,,,,,False
14,refs/heads/main,3f67d6cf5f46eda3e4f7661d023600f324ef244e,081f8a0f8a48ad9f44e77cac6a68bfea6dd6e292,bd4a7d30abff551873ef2a7903b3a9af29ea3507,,False,True,True,11,14,926,1,False,11,,,,,,False
15,refs/heads/main,71e2dc887c9190a180ca9a52bc0200d13e033f52,1b9bc8f6646a448d8fc0dd94d8974f509cef639b,e4bdbfe6c352cf413d726c4c290e85b11490f981,,False,True,True,3,5,19,1,False,3,,,,,,False
16,refs/heads/main,1b9bc8f6646a448d8fc0dd94d8974f509cef639b,cb4a55fd6160257c7b67f4114168ba3cfac0aa81,de54d77310861e9bfdec961982b04bd17a1fcf10,,False,True,True,3,5,19,1,False,3,,,,,,False
17,refs/heads/main,081f8a0f8a48ad9f44e77cac6a68bfea6dd6e292,3535ea996ec170cdba4972065641eb07d070d823,de54d77310861e9bfdec961982b04bd17a1fcf10,,False,False,True,8,8,871,1,False,8,,,,,,False
19,refs/heads/main,e5ad059cbea42c15dc98c723c44c5b1456a05f67,fa78e76b122ce41939a47daaa25214b11e27f01a,c4ee0c4e38b922b2a718aa2f74353461b6cfe4da,,True,True,True,23,67,1267,2,False,23,Tests_failed,44b650aa7c1008840c8ac4e5efaf118a0b895df15d8505aff75a00762d3d6cb8,False,Tests_failed,fa21e44ef434c54fdd96b0136f12284efca7dcf57110f2c079ca304488e63387,False
20,refs/heads/main,c4ee0c4e38b922b2a718aa2f74353461b6cfe4da,49f42d46ea9bb1a241ba469c2103562e7e654e28,3defaabc843167972d2fd382eba03457645442b5,,False,True,True,3,3,15,1,False,3,,,,,,False
21,refs/heads/main,fa78e76b122ce41939a47daaa25214b11e27f01a,d5cef3001e31e05ea6d87a246876309346e895ad,f3738e31ab34899dc3d30ac9e98a16bb8b4ae545,,False,True,True,24,72,1310,1,False,24,,,,,,False
24,refs/heads/main,a7f5d56615e9f5f49f6c92708d212a5aed3eaba6,9d86bf3b614413bee0c2cc73301ed22bc2a70672,36dd51fc94b5d2b3116b4c0790e305265babde36,,True,True,True,31,102,1410,2,False,31,Tests_failed,0e8a2a62fc9c583add6f906cd0f728b3fc0008982397f5c1101ec6b92ba0f4df,False,Tests_failed,b5e703a9db5c007f557e186a938acbfbbc6889973e1462b19ced31cb4e587123,False
25,refs/heads/main,f0cf60ede206e54b8041ca6315cd502271cd0369,fc4f6acd8f56a18e0a0e69aa1caf096978e6107e,1def3b60c0aeda9a200eca69dd34f050d99d2e4b,,False,True,True,7,12,88,1,False,7,,,,,,False
26,refs/heads/main,1def3b60c0aeda9a200eca69dd34f050d99d2e4b,5ce67dcd9e4fb45f5b872696ce543b734b5e53de,4a1ab1ee7cf4d2836546b4750b1ca205dc4ecf09,,False,True,True,8,14,77,1,False,8,,,,,,False
27,refs/heads/main,5ce67dcd9e4fb45f5b872696ce543b734b5e53de,b07d934fc34f02a8f0ba9724145883d480a7a3e7,14da225420fbc14d50be221f47c560fd6bc8db10,,False,True,True,3,6,33,1,False,3,,,,,,False
28,refs/heads/main,b07d934fc34f02a8f0ba9724145883d480a7a3e7,b1411d4dc4345878d2440a354c0a3fef74fa00d1,bd40bfa06a162ad239aad33856ed6111966caf11,,False,True,True,4,8,55,1,False,4,,,,,,False
31,refs/heads/main,b507237b2d1f36817924c925daa5c6f14aa3005a,aba5bfa0e9ebd1e8d721023365c0f33bb8fc9682,abf56c01998dcdbb74c0d0f7ab57785b1c2fcf3a,,False,False,True,4,5,20,1,False,4,,,,,,False
32,refs/heads/main,aba5bfa0e9ebd1e8d721023365c0f33bb8fc9682,576caaf0919045c3bf0c0fef255f0ec33a78bd79,eca5380771edef3510461d328420bb4ae5b1f07a,,False,False,True,3,12,15,1,False,3,,,,,,False
33,refs/heads/main,abf56c01998dcdbb74c0d0f7ab57785b1c2fcf3a,b42578708b2fadc6e8e9e2cff5a524e91b588c26,eca5380771edef3510461d328420bb4ae5b1f07a,,False,False,True,4,15,27,1,False,4,,,,,,False
