idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
11,refs/heads/master,938bb575efd38c6f1558104057e46db5f5541db1,9d460d2389b2c0faa11da0e6e80b4564f4cd4144,e117c7b257ab42b6eee3d172f5cb7d6b2186a882,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/9d460d2389b2c0faa11da0e6e80b4564f4cd4144_e117c7b257ab42b6eee3d172f5cb7d6b2186a882_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/9d460d2389b2c0faa11da0e6e80b4564f4cd4144_e117c7b257ab42b6eee3d172f5cb7d6b2186a882_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/9d460d2389b2c0faa11da0e6e80b4564f4cd4144_e117c7b257ab42b6eee3d172f5cb7d6b2186a882_left_right.log'}",False,,,True,20,31.0,,,,False,False
12,refs/heads/master,cc6a90f2dd0dbcc77e3545a612fa6639db96ffde,ad310b4645ee53e913d684af7e441a6205265fb3,c8e589b19cbb5270d78a164dd294ba2964ccbebe,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/ad310b4645ee53e913d684af7e441a6205265fb3_c8e589b19cbb5270d78a164dd294ba2964ccbebe_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/ad310b4645ee53e913d684af7e441a6205265fb3_c8e589b19cbb5270d78a164dd294ba2964ccbebe_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/ad310b4645ee53e913d684af7e441a6205265fb3_c8e589b19cbb5270d78a164dd294ba2964ccbebe_left_right.log'}",False,,,True,3,6.0,,,,False,False
13,refs/heads/master,8a5ce0c76ba72dd5ae26e701d5e556d23e1ea2da,f0f124fcd1d15691051b2d63038c5b588a206880,87359b47a18627fff6fd9359dc86a2e23c9993e8,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f0f124fcd1d15691051b2d63038c5b588a206880_87359b47a18627fff6fd9359dc86a2e23c9993e8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f0f124fcd1d15691051b2d63038c5b588a206880_87359b47a18627fff6fd9359dc86a2e23c9993e8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f0f124fcd1d15691051b2d63038c5b588a206880_87359b47a18627fff6fd9359dc86a2e23c9993e8_left_right.log'}",True,,,True,121,9595.0,,,,False,False
15,refs/heads/master,ca29ff54a674bd5ad4461a0aa4fee38b66f8a006,7a10e00135e5909d4f102288ea0b177ad6ffbc2f,fdadfe1689ab106968ae8a6774c28c348b96ffc2,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/7a10e00135e5909d4f102288ea0b177ad6ffbc2f_fdadfe1689ab106968ae8a6774c28c348b96ffc2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/7a10e00135e5909d4f102288ea0b177ad6ffbc2f_fdadfe1689ab106968ae8a6774c28c348b96ffc2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/7a10e00135e5909d4f102288ea0b177ad6ffbc2f_fdadfe1689ab106968ae8a6774c28c348b96ffc2_left_right.log'}",True,,,True,19,431.0,,,,False,False
17,refs/heads/master,d764dc3557d9f3fc638bf41e9108019d7705f6f7,a124e1a258b838fe7299be2bd8affd491d418d3a,53d3fef56ac4fe96839b05a1cf3d275937ba8e3b,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/a124e1a258b838fe7299be2bd8affd491d418d3a_53d3fef56ac4fe96839b05a1cf3d275937ba8e3b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/a124e1a258b838fe7299be2bd8affd491d418d3a_53d3fef56ac4fe96839b05a1cf3d275937ba8e3b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/a124e1a258b838fe7299be2bd8affd491d418d3a_53d3fef56ac4fe96839b05a1cf3d275937ba8e3b_left_right.log'}",True,,,True,35,672.0,,,,False,False
18,refs/heads/master,31193fe9b5eeb1d90623155fcdcaa38532fe2dfd,384ca0b8526a57f48488f8f6d6e52842246a7d7d,d0ad0cb461c193463f6253f668d1e3c8fb17f845,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/384ca0b8526a57f48488f8f6d6e52842246a7d7d_d0ad0cb461c193463f6253f668d1e3c8fb17f845_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/384ca0b8526a57f48488f8f6d6e52842246a7d7d_d0ad0cb461c193463f6253f668d1e3c8fb17f845_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/384ca0b8526a57f48488f8f6d6e52842246a7d7d_d0ad0cb461c193463f6253f668d1e3c8fb17f845_left_right.log'}",True,,,True,37,283.0,,,,False,False
19,refs/heads/master,43c0fa74aef572bd6b11d82cb0811632f272be62,f5c17f71308faae92b1752cada2345af3aaf3735,8e1956b71e20527cc73fa7e20eb910c7b4c5dc18,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f5c17f71308faae92b1752cada2345af3aaf3735_8e1956b71e20527cc73fa7e20eb910c7b4c5dc18_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f5c17f71308faae92b1752cada2345af3aaf3735_8e1956b71e20527cc73fa7e20eb910c7b4c5dc18_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f5c17f71308faae92b1752cada2345af3aaf3735_8e1956b71e20527cc73fa7e20eb910c7b4c5dc18_left_right.log'}",True,,,True,37,2144.0,,,,False,False
20,refs/heads/master,13d0932c3901adb129070f7d75806143b2e0053d,77eaf14c2e9313b4c5818f31a2a861fa1bf1cf3d,f5c17f71308faae92b1752cada2345af3aaf3735,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/77eaf14c2e9313b4c5818f31a2a861fa1bf1cf3d_f5c17f71308faae92b1752cada2345af3aaf3735_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/77eaf14c2e9313b4c5818f31a2a861fa1bf1cf3d_f5c17f71308faae92b1752cada2345af3aaf3735_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/77eaf14c2e9313b4c5818f31a2a861fa1bf1cf3d_f5c17f71308faae92b1752cada2345af3aaf3735_left_right.log'}",True,,,True,65,8083.0,,,,False,False
21,refs/heads/master,5e3c38f404052cb9555e45f2ecb0d14150adbab5,2d2f3555583162644c11786ef39c9c4bfc532b3b,6a028e03880c948d747ea57d7fbe2be10184c979,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/2d2f3555583162644c11786ef39c9c4bfc532b3b_6a028e03880c948d747ea57d7fbe2be10184c979_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/2d2f3555583162644c11786ef39c9c4bfc532b3b_6a028e03880c948d747ea57d7fbe2be10184c979_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/2d2f3555583162644c11786ef39c9c4bfc532b3b_6a028e03880c948d747ea57d7fbe2be10184c979_left_right.log'}",True,,,True,15,1938.0,,,,False,False
22,refs/heads/master,13f431a7c842a14455b3ec7d42c6462bcb3ba7ad,658e359af211efbba6909e0980aaeec78f769958,9a49feeb1f980fe49cddc7184683f94721d5f15d,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/658e359af211efbba6909e0980aaeec78f769958_9a49feeb1f980fe49cddc7184683f94721d5f15d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/658e359af211efbba6909e0980aaeec78f769958_9a49feeb1f980fe49cddc7184683f94721d5f15d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/658e359af211efbba6909e0980aaeec78f769958_9a49feeb1f980fe49cddc7184683f94721d5f15d_left_right.log'}",True,,,True,4,49.0,,,,False,False
23,refs/heads/master,103c69e450902c5b3c6a1fa05fa73ce4fc713715,642dbd37a8709f58ff9e0ee870fb1f04b24754ad,fbebaa8052746dd16ef521a84acecfe1b0eba67d,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/642dbd37a8709f58ff9e0ee870fb1f04b24754ad_fbebaa8052746dd16ef521a84acecfe1b0eba67d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/642dbd37a8709f58ff9e0ee870fb1f04b24754ad_fbebaa8052746dd16ef521a84acecfe1b0eba67d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/642dbd37a8709f58ff9e0ee870fb1f04b24754ad_fbebaa8052746dd16ef521a84acecfe1b0eba67d_left_right.log'}",True,,,True,27,3332.0,,,,False,False
24,refs/heads/master,bb31da459829ad35a58ca9cc24312fd2e2e10555,1975024f7564013af89e0c4092f979f54c01127f,6cf51cd08f3b4b70e3d33f0dc6243a1430f3d42c,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/1975024f7564013af89e0c4092f979f54c01127f_6cf51cd08f3b4b70e3d33f0dc6243a1430f3d42c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/1975024f7564013af89e0c4092f979f54c01127f_6cf51cd08f3b4b70e3d33f0dc6243a1430f3d42c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/1975024f7564013af89e0c4092f979f54c01127f_6cf51cd08f3b4b70e3d33f0dc6243a1430f3d42c_left_right.log'}",True,,,True,10,255.0,,,,False,False
25,refs/heads/master,39014b4e2575382491bf484c1dfbb94bcb03a60e,0bbb786160ba8a4cd2040974406b1b13988d5e7a,1fc335e76c452e6fab9c7f82ee4c511a7021bb22,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/0bbb786160ba8a4cd2040974406b1b13988d5e7a_1fc335e76c452e6fab9c7f82ee4c511a7021bb22_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/0bbb786160ba8a4cd2040974406b1b13988d5e7a_1fc335e76c452e6fab9c7f82ee4c511a7021bb22_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/0bbb786160ba8a4cd2040974406b1b13988d5e7a_1fc335e76c452e6fab9c7f82ee4c511a7021bb22_left_right.log'}",True,,,True,12,546.0,,,,False,False
27,refs/heads/master,2c6207afe1e6edee9fcbdcc52eeb30622e17876d,9199c1eb48a9d63d510a4a901ca266caf6f54709,57ae3cfc68c3fe104d01382db74042f6235c7f37,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/9199c1eb48a9d63d510a4a901ca266caf6f54709_57ae3cfc68c3fe104d01382db74042f6235c7f37_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/9199c1eb48a9d63d510a4a901ca266caf6f54709_57ae3cfc68c3fe104d01382db74042f6235c7f37_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/9199c1eb48a9d63d510a4a901ca266caf6f54709_57ae3cfc68c3fe104d01382db74042f6235c7f37_left_right.log'}",True,,,True,44,5240.0,,,,False,False
28,refs/heads/master,278d269ddd08a3ec9152725eff57a7e791cade9e,3c3a402a86192372d983236ab333baaab7960783,43882251a572a713dee2e16fe6247fbe5b8e4b45,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/3c3a402a86192372d983236ab333baaab7960783_43882251a572a713dee2e16fe6247fbe5b8e4b45_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/3c3a402a86192372d983236ab333baaab7960783_43882251a572a713dee2e16fe6247fbe5b8e4b45_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/3c3a402a86192372d983236ab333baaab7960783_43882251a572a713dee2e16fe6247fbe5b8e4b45_left_right.log'}",True,,,True,9,1046.0,,,,False,False
30,refs/heads/master,1d1ee81e47c5d22b559dadc871138d181fd665d7,bc0fd56d8575f07736b952fcd7e61b6316661df3,5a2ad0369cbe2294354895b1c59ed5abeeaeea9a,,True,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/bc0fd56d8575f07736b952fcd7e61b6316661df3_5a2ad0369cbe2294354895b1c59ed5abeeaeea9a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/bc0fd56d8575f07736b952fcd7e61b6316661df3_5a2ad0369cbe2294354895b1c59ed5abeeaeea9a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/bc0fd56d8575f07736b952fcd7e61b6316661df3_5a2ad0369cbe2294354895b1c59ed5abeeaeea9a_left_right.log'}",True,Tests_passed,b8dadaa1ac86d32e1774d6d7037c3d4f058a8f56223ed2bb53058f55dc0beb46,True,107,8442.0,True,Tests_passed,4553b4acd53f8293eb8ae620a3881ba5e5c442bbb7315655f8494aefa1d78bb5,True,True
31,refs/heads/master,10cd805a572acf38bdf1669fee54617ec6493c9c,8ad64df03556720ffd3b7c2fedcd8dab81605f47,5a2ad0369cbe2294354895b1c59ed5abeeaeea9a,,True,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/8ad64df03556720ffd3b7c2fedcd8dab81605f47_5a2ad0369cbe2294354895b1c59ed5abeeaeea9a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/8ad64df03556720ffd3b7c2fedcd8dab81605f47_5a2ad0369cbe2294354895b1c59ed5abeeaeea9a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/8ad64df03556720ffd3b7c2fedcd8dab81605f47_5a2ad0369cbe2294354895b1c59ed5abeeaeea9a_left_right.log'}",True,Tests_passed,a781d1de8531ed0edd4c514ec386791d43cff1059d0c9ce1e0413c5585c0848e,True,5,198.0,True,Tests_passed,4553b4acd53f8293eb8ae620a3881ba5e5c442bbb7315655f8494aefa1d78bb5,True,True
32,refs/heads/master,42117980759743c9cff770a12e4208ef1c169797,17ad871b88c51585932b79eb04b5c8ebda833f69,ed552fed19ab3b8abb32078cea14dd5d2a47cad0,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/17ad871b88c51585932b79eb04b5c8ebda833f69_ed552fed19ab3b8abb32078cea14dd5d2a47cad0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/17ad871b88c51585932b79eb04b5c8ebda833f69_ed552fed19ab3b8abb32078cea14dd5d2a47cad0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/17ad871b88c51585932b79eb04b5c8ebda833f69_ed552fed19ab3b8abb32078cea14dd5d2a47cad0_left_right.log'}",True,,,True,5,188.0,,,,False,False
33,refs/heads/master,1c526743608aca12df37e3878926116e76d882c6,a99c324971b228086d84920b9b0fd2c8d5dc9b7a,17ad871b88c51585932b79eb04b5c8ebda833f69,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/a99c324971b228086d84920b9b0fd2c8d5dc9b7a_17ad871b88c51585932b79eb04b5c8ebda833f69_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/a99c324971b228086d84920b9b0fd2c8d5dc9b7a_17ad871b88c51585932b79eb04b5c8ebda833f69_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/a99c324971b228086d84920b9b0fd2c8d5dc9b7a_17ad871b88c51585932b79eb04b5c8ebda833f69_left_right.log'}",True,,,True,90,6546.0,,,,False,False
35,refs/heads/master,28512987858c24b05aa738072fe1d53a48bf1486,780110dc7875d9a32c1975a53254bf67e4e84944,8b942f917cea316b3cf8b247695b96147cc62651,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/780110dc7875d9a32c1975a53254bf67e4e84944_8b942f917cea316b3cf8b247695b96147cc62651_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/780110dc7875d9a32c1975a53254bf67e4e84944_8b942f917cea316b3cf8b247695b96147cc62651_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/780110dc7875d9a32c1975a53254bf67e4e84944_8b942f917cea316b3cf8b247695b96147cc62651_left_right.log'}",True,,,True,7,402.0,,,,False,False
36,refs/heads/master,15c343f87f9cbb8a7d2172077801ef0ebd99b4b0,d70721c9be18fad9f5ef7c540f00a02444dcb9a8,adfff2b1762acd4d50a9c6c0ab15f5ee7914ba09,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/d70721c9be18fad9f5ef7c540f00a02444dcb9a8_adfff2b1762acd4d50a9c6c0ab15f5ee7914ba09_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/d70721c9be18fad9f5ef7c540f00a02444dcb9a8_adfff2b1762acd4d50a9c6c0ab15f5ee7914ba09_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/d70721c9be18fad9f5ef7c540f00a02444dcb9a8_adfff2b1762acd4d50a9c6c0ab15f5ee7914ba09_left_right.log'}",True,,,True,91,5951.0,,,,False,False
37,refs/heads/master,06ca8b701bd9a729410b715a4b9da7d4e08f6935,f324c24029d6c7623c869e07ff841d69e251a1c9,bd844ecbd50ad374a0983c35ce41b0d9da118a8e,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f324c24029d6c7623c869e07ff841d69e251a1c9_bd844ecbd50ad374a0983c35ce41b0d9da118a8e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f324c24029d6c7623c869e07ff841d69e251a1c9_bd844ecbd50ad374a0983c35ce41b0d9da118a8e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/f324c24029d6c7623c869e07ff841d69e251a1c9_bd844ecbd50ad374a0983c35ce41b0d9da118a8e_left_right.log'}",True,,,True,89,5893.0,,,,False,False
38,refs/heads/master,3290716a87bac8de1827a216206b459a9823d42e,55933978439516cba8c8d2c57ee6eac8b5f28060,f399652aeaa348d2eaacd84dd6c462a710040cbf,,False,"{'base_left': 'cache/diff_analyzer/logs/jgrapht/jgrapht/55933978439516cba8c8d2c57ee6eac8b5f28060_f399652aeaa348d2eaacd84dd6c462a710040cbf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/55933978439516cba8c8d2c57ee6eac8b5f28060_f399652aeaa348d2eaacd84dd6c462a710040cbf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jgrapht/jgrapht/55933978439516cba8c8d2c57ee6eac8b5f28060_f399652aeaa348d2eaacd84dd6c462a710040cbf_left_right.log'}",True,,,True,22,2606.0,,,,False,False
