idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
9,refs/heads/master,39464d000d2bdf3effce763d0c509a8923f5cc82,555ca14a74d09a7e2b4f6155400039a36670cb50,dccbc6feea3e49712f072a15f2277257566c6b6e,,11,218,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/555ca14a74d09a7e2b4f6155400039a36670cb50_dccbc6feea3e49712f072a15f2277257566c6b6e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/555ca14a74d09a7e2b4f6155400039a36670cb50_dccbc6feea3e49712f072a15f2277257566c6b6e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/555ca14a74d09a7e2b4f6155400039a36670cb50_dccbc6feea3e49712f072a15f2277257566c6b6e_left_right.log'}",False,,,,,,False
13,refs/heads/master,ec45710c0c4af7e86333bfd2b723302224e2a003,6ec965cd303215c0ba5dd66563efa9b6ef1999dc,b42fe7132fdc56a240e7eaa21cbe3b1766bf5069,,5,62,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/6ec965cd303215c0ba5dd66563efa9b6ef1999dc_b42fe7132fdc56a240e7eaa21cbe3b1766bf5069_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/6ec965cd303215c0ba5dd66563efa9b6ef1999dc_b42fe7132fdc56a240e7eaa21cbe3b1766bf5069_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/6ec965cd303215c0ba5dd66563efa9b6ef1999dc_b42fe7132fdc56a240e7eaa21cbe3b1766bf5069_left_right.log'}",False,,,,,,False
14,refs/heads/master,6ec965cd303215c0ba5dd66563efa9b6ef1999dc,d986f1a3212a1dd6f07963ba2838dd3d9c7cb023,15aa8e2ef4af211c1267e4cbd2854329446cfa01,,11,349,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/d986f1a3212a1dd6f07963ba2838dd3d9c7cb023_15aa8e2ef4af211c1267e4cbd2854329446cfa01_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/d986f1a3212a1dd6f07963ba2838dd3d9c7cb023_15aa8e2ef4af211c1267e4cbd2854329446cfa01_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/d986f1a3212a1dd6f07963ba2838dd3d9c7cb023_15aa8e2ef4af211c1267e4cbd2854329446cfa01_left_right.log'}",False,,,,,,False
21,refs/heads/master,396d5ea7c32d699d32bbea39a269656b5dc79721,3f4ccffbd1bef42f4c5e9002343cecbf51778ea3,cb0154d23043b8796e499c04997c1997905eab73,,3,16,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/3f4ccffbd1bef42f4c5e9002343cecbf51778ea3_cb0154d23043b8796e499c04997c1997905eab73_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/3f4ccffbd1bef42f4c5e9002343cecbf51778ea3_cb0154d23043b8796e499c04997c1997905eab73_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/3f4ccffbd1bef42f4c5e9002343cecbf51778ea3_cb0154d23043b8796e499c04997c1997905eab73_left_right.log'}",False,,,,,,False
24,refs/heads/master,666ef5f17db75dd431f7df076e46e6e537d13fe9,4c6bd213ac4c2cc9d888243aef85ef318b2762a8,493df19eb32a6911fec1b90f34872601931d18c8,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/4c6bd213ac4c2cc9d888243aef85ef318b2762a8_493df19eb32a6911fec1b90f34872601931d18c8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/4c6bd213ac4c2cc9d888243aef85ef318b2762a8_493df19eb32a6911fec1b90f34872601931d18c8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/4c6bd213ac4c2cc9d888243aef85ef318b2762a8_493df19eb32a6911fec1b90f34872601931d18c8_left_right.log'}",False,,,,,,False
26,refs/heads/master,28b2643c891d01328dc76a981bc3f93135fee91e,aa51010a0729a460b572a702ef1b27e685de4383,6bd85623871a7e8c23b6be5f78f02324154bd2f6,,3,74,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/aa51010a0729a460b572a702ef1b27e685de4383_6bd85623871a7e8c23b6be5f78f02324154bd2f6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/aa51010a0729a460b572a702ef1b27e685de4383_6bd85623871a7e8c23b6be5f78f02324154bd2f6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/aa51010a0729a460b572a702ef1b27e685de4383_6bd85623871a7e8c23b6be5f78f02324154bd2f6_left_right.log'}",False,,,,,,False
32,refs/heads/master,12ca6dfc1aa8f4240e053eb82dec0feae8a4aa1e,a40d0955f979253b6f7da4eb5b6b8186b42d7d59,ec0cf9cb9a2819457b4a3416b9dea0063bb5e342,,8,128,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/a40d0955f979253b6f7da4eb5b6b8186b42d7d59_ec0cf9cb9a2819457b4a3416b9dea0063bb5e342_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/a40d0955f979253b6f7da4eb5b6b8186b42d7d59_ec0cf9cb9a2819457b4a3416b9dea0063bb5e342_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/a40d0955f979253b6f7da4eb5b6b8186b42d7d59_ec0cf9cb9a2819457b4a3416b9dea0063bb5e342_left_right.log'}",False,,,,,,False
35,refs/heads/master,4ec501b56fe0f1904227270973a8ce4b5ddd95c4,f848c9121a62f27684da5d057c80f154764af493,bb9d990b57fc1cbf522f485a7f57603bf389fc33,,2,12,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/f848c9121a62f27684da5d057c80f154764af493_bb9d990b57fc1cbf522f485a7f57603bf389fc33_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/f848c9121a62f27684da5d057c80f154764af493_bb9d990b57fc1cbf522f485a7f57603bf389fc33_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/f848c9121a62f27684da5d057c80f154764af493_bb9d990b57fc1cbf522f485a7f57603bf389fc33_left_right.log'}",False,,,,,,False
40,refs/heads/master,a5cada950be4ff1fb836fd366dc152cbf8268843,84ae31f443f480fa028ba0452fbb44a81f72d3e2,80255d85fa9a08ccc259baac746b24c734d5f00d,,2,6,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/84ae31f443f480fa028ba0452fbb44a81f72d3e2_80255d85fa9a08ccc259baac746b24c734d5f00d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/84ae31f443f480fa028ba0452fbb44a81f72d3e2_80255d85fa9a08ccc259baac746b24c734d5f00d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/84ae31f443f480fa028ba0452fbb44a81f72d3e2_80255d85fa9a08ccc259baac746b24c734d5f00d_left_right.log'}",False,,,,,,False
43,refs/heads/master,a8485eb1d04bf1ec5134682cf203f802569ed1f8,30f79eba1dc982339fa534d28d6b8c53f3313ba4,f7145ccaf499ac5193d253a3425d95d0be2a088b,,4,44,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/30f79eba1dc982339fa534d28d6b8c53f3313ba4_f7145ccaf499ac5193d253a3425d95d0be2a088b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/30f79eba1dc982339fa534d28d6b8c53f3313ba4_f7145ccaf499ac5193d253a3425d95d0be2a088b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/brooklyncentral/brooklyn-ambari/30f79eba1dc982339fa534d28d6b8c53f3313ba4_f7145ccaf499ac5193d253a3425d95d0be2a088b_left_right.log'}",False,,,,,,False
