idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,527e238ddf7b25402927371510f22e9a01ac8750,3d8ed54a7eb32de45b50b57cfe2975f58212f9ed,688514ce6ee363c40f3f7afd8946e6b84eb3ff5b,,True,False,True,2,3,15,2,True,2,Tests_passed,797e25d8ac159c1996acae92a69eb46b6f0ead3fe804f691d6b3b305e3b6ddad,True,Tests_passed,02b38fd2fadecdeee51c74fab5982924939ecddd2815a44d1e8331e9638832b0,True
6,refs/heads/master,a984d218870ad65e57285bfe39e91aeeb34ef603,bbdeb52b9b2a9da7c35592621cf28a3ba0c770aa,d960807e0386c83c0ede169fdbc6c2782bc8f9eb,,False,False,True,6,10,30,1,False,6,,,,,,False
7,refs/heads/master,00077d3fa88ac923694a0e3b46f60fbad8c47d09,9fcf8664d3a8eabac645959ec5897bc95cae34c8,be2b0d94eb59f7be3d95739d7177b379600d5cb7,,True,False,True,3,3,11,5,False,5,Tests_failed,770a5180afd31cfa7f0f18ce9949259fe32fd8fd5c862228ed8ca6e1f9e86adf,False,Tests_failed,7665cc7c978154153b2ba4e4e41ef779d8db431d43d1ce754832d9d19a250247,False
8,refs/heads/master,9fcf8664d3a8eabac645959ec5897bc95cae34c8,1c9f0bc2ffaa5ba1ffa1bed8ecc129fb5263bd27,a46740ea60d906389c33163068360c56df7c6a51,,True,False,True,5,11,32,2,False,5,Tests_failed,d44ce5fcaa5bdf0cba8922d25a33e1ae45495db9e9cc99554705a147b54659ab,False,Tests_failed,13f56486c52a2524f36035d183f5fd4b97940b3089c58ab616d7fbec36588b66,False
10,refs/heads/master,4a8b96b44e4093ca868cd717f80b34e23ed61ce5,66921e074a7f4c97e352aea69dfa28e4b8a81e4a,905649ab4bccb2538a3420b0e9f3985576d76e14,,True,True,True,10,36,173,2,False,10,Tests_failed,d255f328dec72e192c665b7eaee25582607585b98b6b25516673f6d33eaaf387,False,Tests_failed,a19cbc306d031b97c65a44ed127bfdb08a6019d5ec7b35836ec0bc8030c8924e,False
13,refs/heads/master,24012a2df831c5e3248793b26ae0c85b8061fa60,8e352ceebf889e346ec305c78e7990d59168468e,36d7355b26d29f6bfba02ff75ec9f804c1cf7fa2,,False,True,True,4,12,41,1,False,4,,,,,,False
14,refs/heads/master,40229e7ca366ebac937f610901ad58921db799f2,33f0f08ce4824cd306ef285ff0442a6f61ee4373,6e7b112eb5fc18692d80c92f693b4d311cf33e6e,,True,False,True,2,1,3,2,False,2,Tests_failed,fff8a6a4b18d1221bc22a56468a03eaef365aac7549275acf0de358a7ffa1467,False,Tests_failed,10cff5b6e316add9c0ff9083f3a9ad143479a44b6755aac1ca377c6f9e91db88,False
15,refs/heads/master,8c59400c2fe3633f3261351696bcc9e6af1276e1,2c92988fa3d144764eadda8e2c57272592885aa3,0fefecaf26447f59754facd5137fc71654bf5ab3,,True,True,True,29,234,2258,6,False,30,Tests_failed,1e6fe588d63785e19cc23d9736394b1f12c86dbb9499c9b6dc2aa9118cd21d5c,False,Tests_failed,be13bef2e89ee2da45836bc6d13e1ee51e00fb2a30997b825215fafadba26568,False
16,refs/heads/master,939469d26424386ea9dbf4952a5e04a0996e96d3,55dd04a5db741ae1fed30232dbf9f4ecb7ebebf7,28143b0dcfccc60d6573299ffdf8f5026e94cfc4,,False,True,True,6,34,228,1,False,6,,,,,,False
17,refs/heads/master,55dd04a5db741ae1fed30232dbf9f4ecb7ebebf7,f67756f3b5b2b655bc08d173392eff009ca50488,e44495704e43e46a94cb00d8b0cd6d014a9fc493,,False,True,True,7,32,182,1,False,7,,,,,,False
19,refs/heads/master,e44495704e43e46a94cb00d8b0cd6d014a9fc493,bfdd6cdddb0ae9b742c379b94c543f30bd468fff,ad9e90350ae3f66d664a87d8e6c8ed0faf01386b,,False,True,True,6,31,180,1,False,6,,,,,,False
20,refs/heads/master,0ea4f898c08a678ad929fd0019524ef6683679aa,28378600aa696df71204aa4d5146458c3858caac,4e5aa1c6fec2c5d0616e6bba18690b0046bdd03b,,True,True,True,8,45,513,2,False,8,Tests_failed,cb20709f2bdec5f5d48208448f1ab743ed7466cc57ecf626c4bf41b8857651b7,False,Tests_failed,62344f7df0e0ef4dd4b69242361e84fcdc4fd1749b79692e329de0650f13b399,False
21,refs/heads/master,28378600aa696df71204aa4d5146458c3858caac,8cb9cea73e712a0f552b0656cbf3fcc4f0a69bba,d3d3ee311a45f1ff29e9344416492ce5736e7a16,,False,False,True,3,2,19,1,False,3,,,,,,False
24,refs/heads/master,302363a559126888e444a6f2b0f528b2ee5deff6,a72869be35e8bb1e42733ace625dabcdfad10378,3027a7a328b3ed655b16df9932d85378e687f7d1,,False,True,True,5,36,402,1,False,5,,,,,,False
27,refs/heads/master,0e42e188ea8c0763fb52d231b7d64a8e22d42f58,77366699bc3df071d263a324fb1dbfacbb6ccb90,4cf9396d12f38e181c6f87a0440946bc12dd6c8e,,False,True,True,16,18,507,2,False,16,,,,,,False
28,refs/heads/master,f994a164a74ac49cb4f7cda0bcf7045a4c41791a,0d5de8ba22bc9f643029e8848c75f41bbd34b4d0,b2a2a377a40d29a9cad8967280e31be515d65fd2,,False,False,True,5,6,46,1,False,5,,,,,,False
