idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,133a53bda4c5d9cadadce009bdbd09a00a1beea4,4734de513e198744d7ead29a3df0ef028878aeeb,931e23be4e9436a57d266a2cac0cab03535505f7,,False,False,,,,,,False
2,refs/heads/master,4734de513e198744d7ead29a3df0ef028878aeeb,abe21e8abc32fb835da8a657ff0913d08d475ade,4d0de86e81b1289ee2e90b1b25ccd118b0b207a6,,False,False,,,,,,False
3,refs/heads/master,abe21e8abc32fb835da8a657ff0913d08d475ade,9ec5daef58f7d24515dff336c09f8204a400ec88,fa63c9cede9c7ef71bd395fb4bd67227e1085fd5,,False,False,,,,,,False
4,refs/heads/master,9ec5daef58f7d24515dff336c09f8204a400ec88,ad6667c3a8dc40c360e83ca8a59393ebd4684133,0f796afd7b0560284eb83c2017178f4727250438,,False,False,,,,,,False
5,refs/heads/master,ad6667c3a8dc40c360e83ca8a59393ebd4684133,dd202c3ae3054074d6e2ab290e2d851cfe37f6cc,d67fba71323e8c942326883b6d30cb5c9fca14cc,,False,False,,,,,,False
7,refs/heads/master,03a3f4758aca1b58cf28e282e10ec5f9eae7e185,ff79c666d6d6b500c5a6fc47e0d25ed7f967648c,4d0bf3b2c0c5863d505167d2041594a622ce70b0,,False,False,,,,,,False
8,refs/heads/master,ff79c666d6d6b500c5a6fc47e0d25ed7f967648c,500b16e94fd3349a3148d1c81a2ad99e83895659,f0d18a5e190f75b6d22f282e30ecdd1a740562bc,,False,False,,,,,,False
10,refs/heads/master,37f01063cec90c54b260e7caefa238f7a62d3a71,80e05caf13bddd0bc9a7959ce796279c3591749b,e79ab96915b6ff86ca186ff3b6208cbd0c3a1906,,False,False,,,,,,False
13,refs/heads/master,4bde5266c7af935b810160edaddac29a5aaf24d9,550cbb69da8bb6b8141802334979bb3241148710,75a80a47f933d4f87d3c62f80565a05c366e5736,,False,False,,,,,,False
27,refs/heads/master,8405ddb4fc9953cadf5828d639751bbce7168ac1,f5afb28b88f4b79212886002fb41a14e6ca316f1,0e96c91644727be7cb54a93887e3389bffa9de3b,,False,False,,,,,,False
33,refs/heads/master,d05bf4da61cc1485cc359875c264189419938211,892d842a36e86d6e29dab353466560c8b420340a,449c45140099369b2c485d2339bd2fdabcbd8802,,False,True,e8bd90d377f1bc896f916a67944ea77a75bee55faaf90c02c6e667c491187f27,Tests_failed,4e41d0672b889b65d186276e47efcc5e890c7498c50aa38291ab463a9ac5006a,Tests_failed,False,False
36,refs/heads/master,7834b168014ac0997c544a29743200c10e1c78dd,1a984bb7e7cec7d4ebda365d4900c837a4534496,2342a7daea8c3291a8dc52a42b87e31cb0ee5b36,,False,False,,,,,,False
37,refs/heads/master,426eb5dc4a1d0f8e1ee95bc0dadc5034d41a5d6e,37f34bfd9fef7c1419fe459142703f792f2376b0,099c9f27f5c78dc176af2d0c0c31c982464bd931,,False,False,,,,,,False
38,refs/heads/master,37f34bfd9fef7c1419fe459142703f792f2376b0,b2d558e7695a6b96a351dff51a28d60c745a6d74,ee480a529ea6290a2516baf28546d5a22a24d887,,False,False,,,,,,False
41,refs/heads/master,25ed046b83b6c29c5f6cb31e1d8b0b01b4aab56f,52f4d62af97836114c857e11d21903fccfb76104,f93e676c31ba7d718087ba23a2f442def9361ed6,,False,False,,,,,,False
44,refs/heads/master,fd916a9570b33a65eb23810b2867d610040cd5e9,e8b307e96ed0d1c2cdb26228db097a5f4bd2b97a,6be3cbd706182bf02c6124cef61f5177ebcbf30d,,False,False,,,,,,False
46,refs/heads/master,a687d77b85b45dfac50a0866f5a3e3d4df685f39,e652e7b2ba5eb36e37cdcbf2297cf41e915f5fbb,b3d9acbe62bc0e73c10cbb16d200021e786e3a84,,False,False,,,,,,False
48,refs/heads/master,94196bf2bc8a3fc04aafdf5d7635575e6bca2c1f,bb18a166346e9150131a28bff4ae0c2ee69705f5,94002e0ac74ce646962f2e66919585cf4aa98226,,False,False,,,,,,False
49,refs/heads/master,fafc741708236556d9ba611b4282e313e43351ba,8ebeba8f0fc96642f675fc8080f9d75c1024aff4,23d0eec2b502fb274f21823694dced499470b31d,,False,False,,,,,,False
55,refs/heads/master,4997dd4a8cac18624aea3d157d763d5e7f306f7d,a4913ae6d273e99a6755573d872efb113b320ac5,5d342aee35269b0103f2847baf4a902e24a580cd,,False,False,,,,,,False
57,refs/heads/master,7b00ca004eaa1fdd8d3fc0fb525f5e45e3a0ad28,0f31e32cfac5cb049088c0a7cf35419e525d8c85,81236a6efe4940c62c1a1c29f2e4bf8780bde2bb,,False,False,,,,,,False
60,refs/heads/master,90c61007742c12e83b38be3b33bed18da05a2609,992e116e14bd493f27d1de804779a8b9f3141900,2818d821f4c655305519a6ce2a30f4d684f45f5a,,False,True,b0c94b506eea59f8ff4f94b7092e3c60be6a215c9806c2b55c54096a033330a9,Tests_failed,4376ae6a47d99e30cb94d726ff2509e5a62207d202362e8143b611b0f26ca13c,Tests_failed,False,False
61,refs/heads/master,2818d821f4c655305519a6ce2a30f4d684f45f5a,8893ad2bf4fc2057be77821f739f1f9f5aa38d0c,e1badc85d7f67555e64b929d114ac51e9ade1c22,,False,False,,,,,,False
63,refs/heads/master,ee346562c2cbb8ec3019b7d7d17ef805ad653ec0,8489cae7fe17b54f6365eec079704f8f002c7f03,7cc6a4f4bfcdb163a9b01ce721978418380b0548,,False,False,,,,,,False
64,refs/heads/master,f5ff7baf665c018ecd8b51fa7f38d75355e726dc,b31cba0e986ec2d8013eb83217593b35296e7b3e,18bee32589f5d420e7e17c74f2dece4b1368f86c,,False,False,,,,,,False
68,refs/heads/master,2dde5c36d20cf68773f7a48f966a5da87f2b770a,6d5f36837711396787a37aad8ea4ad52c4f6c3a8,da47f6fab0948560dc43cf1c657a07f51d4ddfb2,,False,False,,,,,,False
69,refs/heads/master,c1df45853fd27442e6f24e1a9a014199b02f3a84,6725bdeb47db74ba3eb52532ee9215d8128cded9,3d9c489d06bf89751dd062bd90451076715b0087,,False,False,,,,,,False
72,refs/heads/master,648acdc9990963433025ba2d00a0cd1219059e9b,5d9dbc0ac6f471ec5e08ada8f46d9f87f5223703,96c0af8107361912db8f0a9bf1be1426c9f11968,,False,True,d6b62a82657e81ff119641a55d706fa7d1c1b3c2d7c556ac698ee02da09649c5,Tests_failed,b5e829db5a30c7a9ee170347d46c345792f7a689237503bfadd2fb4f6db39993,Tests_failed,False,False
73,refs/heads/master,44e3c73b79d9c9b9000268b6dfbcaaf45d57843c,3efdce3a45abaf5c5f65d7a8ce4002598e438808,bee0ae65171244a7a0a26b26bf042170f6f0a291,,False,True,2ab7d8f32b2e19dff41260ca3731295e199328caa15f8ab0bf6ce034cc697993,Tests_failed,3ac62015000ed05c4c273af7a8e443b3634475522a22e10490fcb4fa9d31a545,Tests_failed,False,False
74,refs/heads/master,c3c565c9caa1727e56948235f6e41e910450e9e7,5251b03d57f31bcaee69b3f810645fadd278a48d,f6fea14c9d9826dec0f577e3a0714c310398d43e,,False,False,,,,,,False
76,refs/heads/master,dbca746fa1feba8c3f8f7eaa0699512918fc49f3,95d06504e9024efc998f8738ef1dbd2f128836e8,d6def8c02d05c956f76d269870f72e49b1e34047,,False,False,,,,,,False
78,refs/heads/master,ab967ebaad7147ae1b9d98c43e36070e11ec8448,3de9ab36f2c0a7ab8dada8c98a722ddaca64a1ce,8f3f617e094ba2b1ece3ae50d981dd5450249a52,,False,False,,,,,,False
81,refs/heads/master,9ae6ef523c1f8f158f63a49213952c0b76d33319,65afde86cfa98ffc8cc5c415ea4f0abb42ea15d4,0303b9e31c814e9848d90aa5d478da8a7ea25279,,False,False,,,,,,False
82,refs/heads/master,65afde86cfa98ffc8cc5c415ea4f0abb42ea15d4,459667eca5aca525806302f7cc2c9604269526d2,3d5bf577f50488365b96645e1033693a5a3007a7,,False,False,,,,,,False
83,refs/heads/master,14710f25054016bb806e3398e27307cc1863da4f,49c487780e3244a240cfb6cc0719083efedb905d,86ee27339d0f8aa6accf8d29833137adac550a71,,False,False,,,,,,False
85,refs/heads/master,86ee27339d0f8aa6accf8d29833137adac550a71,8f24f76d4a2889d9739390f6634c9954f319c564,1c269810a34e631d925d1c56638352c28d8fd4e8,,False,False,,,,,,False
86,refs/heads/master,1c269810a34e631d925d1c56638352c28d8fd4e8,7db83ba035e048d643980d0b4359f0d1ebe765b2,1ff86a2db319135c6f7749dc4881de03a490459f,,False,False,,,,,,False
87,refs/heads/master,7db83ba035e048d643980d0b4359f0d1ebe765b2,1b9516549742c80bbe8ed4019e399c4b5ad782c3,b1ac951844c2ab17fe90fde9b0445229c4d98c0c,,False,False,,,,,,False
89,refs/heads/master,2b82eed8f05778e9f83e926045166d7521b35ea9,86619d94751cba16924c9f64b71b07992748d75a,6541792b6af536eebe38bd5e1fcda49f6833e9cb,,False,False,,,,,,False
90,refs/heads/master,86619d94751cba16924c9f64b71b07992748d75a,4812ed1d8793bad71f34af1f7b4119e2f02e6b48,e4571cc9787669cf5a8b215b939c10d5968a511a,,False,False,,,,,,False
91,refs/heads/master,4812ed1d8793bad71f34af1f7b4119e2f02e6b48,aefb1a942f1221b027c9514f8096cf4862288d0a,e582ef0ecc04c46641ba471958c5bfe7a6ae29ef,,False,False,,,,,,False
92,refs/heads/master,aefb1a942f1221b027c9514f8096cf4862288d0a,94ff22918088dc601947c76db7d1174f54b1d0d4,f0e51dc55050c319af177111ccdead585fb7cbb9,,False,False,,,,,,False
93,refs/heads/master,94ff22918088dc601947c76db7d1174f54b1d0d4,6701f145a72b38511e1e6805eaeb26f3e9c3c588,81f9bc0e132e6ef089a63d63f81f91c22e0c6250,,False,False,,,,,,False
94,refs/heads/master,6701f145a72b38511e1e6805eaeb26f3e9c3c588,155c8e713941e76589b7e5532932ff5f89a54be7,6a0af31017134b05ba753840a74361ccb8b25974,,False,False,,,,,,False
96,refs/heads/master,112fa6666530d73ca4f8cf05c565c19df7f65ec8,3d97ffe9cec61d34497ea6b1bbffe02c327b63c5,c9db5953ad2114953dadff60e49124756135a893,,False,False,,,,,,False
99,refs/heads/master,5c3693dda22b4c69dcdf380ad7269bf51448b68f,a792c4c787633b56837757d62816fa15962d4f73,d607e1ccc2c04495ebb2a4b01199ddc11133e475,,False,False,,,,,,False
101,refs/heads/master,e202c97444cfab3773d11091ecebd3ff853424bd,35e669768e38e567d208b073b4d7c8c2e6c0eba4,693a8272268ed0551b31421ba5451c9a04c3b1c5,,False,False,,,,,,False
102,refs/heads/master,693a8272268ed0551b31421ba5451c9a04c3b1c5,c59d974f782d09887a30eaccf06c5ce1ad8c1c1d,b34830bb745ccc7bb45552557cb052030673ef88,,False,False,,,,,,False
105,refs/heads/master,7bc46ec381dfb718209815353ab1bed592b52c75,0f8df2b663c754b23bf17d117eadd6d58782e4c1,292941b24f506bc116e9f5ac2716b7a894d51a02,,False,False,,,,,,False
106,refs/heads/master,0f8df2b663c754b23bf17d117eadd6d58782e4c1,a981258a76492c26da23cad637ffb8a09052324b,cff473ee76082348d486ba801d62394cd7e20384,,False,False,,,,,,False
107,refs/heads/master,a981258a76492c26da23cad637ffb8a09052324b,a4516539a94a3d65feb62ff43c96957d08c51f64,783519a00cd267482f2802421aa427ca37a786d3,,False,False,,,,,,False
109,refs/heads/master,875c813216b2c77aa219a1d87b35005ad3361492,9476873c35339cdd8c96b2997e46e94d8341fffe,d4a09ca0b429d365a67c4e341c8b2e2249959581,,False,False,,,,,,False
110,refs/heads/master,d4a09ca0b429d365a67c4e341c8b2e2249959581,b350b2ca9a5f0e6ba964774c182a2ca2de6679b4,7795feab44b0f85964fea7568ab7cb3e0dee021d,,False,False,,,,,,False
