idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
1,refs/heads/master,16a5503aeaf0ed35f2e71ba36a0c18783dc977ce,8220f03cf82aed2f82086b41487bc86d03380518,9c740877ced1b28b6d48155e8b79a9631b1141d1,,False,False,,,,,,,,False
2,refs/heads/master,8220f03cf82aed2f82086b41487bc86d03380518,00f313444402555b753a01f9a1830af851bd93c4,60c82e75ed28ee877aa9489bd7f25cdb83ef4542,,False,False,,,,,,,,False
5,refs/heads/master,41b9bfb9dca35ab54986bc39902e48e67a3ca110,d9f85d08c3597bc12250357d4203e88bc6521118,6e94bc8a6c5a13511ed9d9f42ec38cca73934c30,,False,False,,,,,,,,False
6,refs/heads/master,cf45eda1fd5c344629eed54955a6358f3ca623fb,b670d841ccb52a25530de9160911f31f606dae66,48154ee7ac775af04be14c90293d779b1865162a,,False,True,54c77cacc046a7b52f724d37927046c21dc748d637334969c1d45faae282af40,Tests_failed,0.0,7649feacd915ac9f66535906df45ce602b8674c8493b3addb0568714ee65d4b8,Tests_failed,0.0,False,False
7,refs/heads/master,48154ee7ac775af04be14c90293d779b1865162a,cc50ea6634dfe8e6d110c4ff0943ca3b857ea551,0ee1fb35df0ba73a55da435b940615bb1c510fae,,False,False,,,,,,,,False
9,refs/heads/master,a23607acd3678aee370078a8cc6ea094194eeb11,ec50f013062f255e5a6631af152cf0309926bd56,a164d201bcc45ff64314a8ead1b780964f473ff1,,False,False,,,,,,,,False
10,refs/heads/master,d80e3d6cd91264dcebfec3dabc45577d80887eb5,42be016bbb8c5112f463bc76eefa6bf34e616fc9,b16e41135bf3ebbf6306badd6b9b93bbf5b8fab6,,False,False,,,,,,,,False
11,refs/heads/master,42be016bbb8c5112f463bc76eefa6bf34e616fc9,deffe78cbfc0ba544096320c3a742364292b79e9,f7def9dbda3d740783ef85ac778c9a6967768fb6,,True,True,a80dd69e4431aa25308e82fb9feff626c55083e7347947c14c99f0aad41f2036,Tests_passed,0.0,b1ae48cb0e70af93b6a1a8f72fbf7d722dc8b91073cfe055158c81caf1931c09,Tests_passed,0.0,True,True
12,refs/heads/master,f7def9dbda3d740783ef85ac778c9a6967768fb6,ede87e3ea5a08ab64b81999ee51191e70c793232,bd6aa290e72392f0b217b05e540f79f2be5d1980,,False,False,,,,,,,,False
13,refs/heads/master,cedd1e549650c1603df27b49a6f4c3590d626456,d7b355ad32ae19885ba375551c34b63ddce1383f,f2180c485d48f8253bb8621b380c39912f73c204,,False,True,6a202bff3e766e8544e8c7c05ea8c458874f2de0815a16d0cf4d01a6edc39a80,Tests_failed,0.0,96c3ef87c498683486bc618afe201478cbd615804d1d41a8db230aff94569411,Tests_failed,0.0,False,False
14,refs/heads/master,964bfc0e1ebd0cc555234192206e3a69cb7a12c8,f8fd3038d8f4ec784c7ed8bf6e4505e6e4ce300d,0c444f6d0dc0cbf7247a92c9b49841657752b4b7,,False,True,80621ba8751e6903babfab929778fd5b6ed8601a35c14a21cb56b3f638edc939,Tests_failed,0.0,2c38ce065f2d4ab145861e0f8e16016c1eb27b8dc24a81ae67fe1b0640cc0094,Tests_failed,0.0,False,False
15,refs/heads/master,f8fd3038d8f4ec784c7ed8bf6e4505e6e4ce300d,6322078c4f144299fdb15caa3c045a73f66cc160,10b1237c09ad151c3391d2300ed30f99009d9014,,False,True,493ebfbb3152019ec7c11fba3970516f76909a3d90b8b61c0b98e7b9de6fca74,Tests_failed,0.0,394ed6dd8aa34d4d4d49888cf5ab7ba99f96a8ecba583f7356cae6640082531d,Tests_failed,0.0,False,False
16,refs/heads/master,d047b0e49d73d550691cd680b266d4f43a30591e,1e8a9096922dd6dd3e3b03e46cc3314ad760a344,8ef71672d9b8e468cb1914a18b6ffa46f62d32a4,,False,False,,,,,,,,False
17,refs/heads/master,388882978659087bf503369893804859a9e1028c,f0e23433bffdee43138f297b4eb4ef2ce5180924,54d405cd7dea0af11fdf5eaf22277cec463d616a,,False,False,,,,,,,,False
18,refs/heads/master,1aff2ef348f543e73c3452f97fa7c7ae63d37f03,b246a92dcc2802bf30830a530d4dc7f6ec54a076,f61ef7c55a3edd99abaaad557fabda5e68bb7625,,False,True,7a387f14b41fbd6fdaa9970e4ec66ec71cb0f0d709c4bde475e2931c377b4f0f,Tests_failed,0.0,ba1e7b8a2fb10832cfc54b3953e63a7190c7a3bcf6c06f47290169f28fede0d4,Tests_failed,0.0,False,False
19,refs/heads/master,b246a92dcc2802bf30830a530d4dc7f6ec54a076,7883959489139d350c59e82010ff1fb9d20ab3fc,98e2ac9a174d42527b0b90f122ce599f21f95457,,False,False,,,,,,,,False
20,refs/heads/master,cb325dc9e92ba2579cd1de1e577488313928c8a0,02b257f410fa175f8f7ef11054d6d3ff9fb0df56,dd891c339e81c575fad1cb3a454b06d3f15281c3,,False,False,,,,,,,,False
21,refs/heads/master,dd891c339e81c575fad1cb3a454b06d3f15281c3,e219775b1ba9b259076faaaebcd6192942e473da,d30e87b1af8b2f86403ef159c6acb13d2133d31f,,True,True,ae6c4931345f905378b6f2adeb60c86e2ed8ce6b689f8ac23d5a2cf3bb41c6fe,Tests_passed,0.0,27e718eca41f2a2ee4e9faf7254cbc35f48abe3bb1cb545ba71550cb85ac00bb,Tests_passed,0.0,True,True
