idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
2,refs/heads/master,06504df5c5e789b3ae946cb938e00c2aa2e78072,c23148ed63fe76f01f16e74720adecc69981f803,7a3a45805cd2b44414df118fd8d21a9606fad2d9,,True,True,Tests_passed,a78e5a501c75c5b9a06f5562475d74e5c40a5bb8df8c85e333c4a86352952fb5,True,2,57,True,Tests_passed,e3768f8888ccce91518edf8ea78139163681ff2d99fda57841fe82a1b02fb442,True,True,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,b874150f7511597e001e55bed0f00f8af09e52b6473e3c2f6406502d839cf206,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753,Tests_passed,d895d1747571c62c25fdf58d629ea0cd11f6ec38cb660b4ce1ed864cf8f81753
